ra,dec,rmag,imag,ndet
247.15809720080244,-29.110020749909154,21.848639,20.48536,12
247.1587293319728,-29.110061266836688,22.25731,21.687473,10
247.16101363396564,-29.11151139091147,22.227324,21.484358,14
247.1603358832175,-29.110231684720606,99.99,22.68527,3
247.15683695278122,-29.107705154266824,99.99,99.99,1
247.15734321087848,-29.107290967348693,23.328125,22.683418,5
247.15862539623214,-29.107072032929164,22.443632,21.801462,11
247.16046393395078,-29.109041972387754,18.889383,18.530188,15
247.15953514937544,-29.107227085590537,22.491837,21.802504,10
247.152395855247,-29.105033703356114,23.03125,99.99,1
247.1547613469884,-29.104119729384816,18.688324,18.094109,15
247.1500980388112,-29.102415127856016,22.55791,21.851746,6
247.15287885052078,-29.103038857509727,99.99,22.107386,3
247.1518291755484,-29.10135457195524,16.29811,15.992188,13
247.15414148034097,-29.1024252172947,21.529491,20.121046,15
247.15539839124446,-29.102699363065653,22.107414,21.751846,12
247.1561536925341,-29.10418680997537,16.301334,15.918452,13
247.15836731968398,-29.10485522301371,20.445854,20.123743,15
247.16148056789527,-29.10711476707599,20.669146,20.256096,14
247.1577473073266,-29.104179984462153,21.15683,20.704895,15
247.15856149638597,-29.102755473827198,23.28125,22.916183,5
247.16278202141837,-29.111717992200656,99.99,22.882679,2
247.163798837525,-29.11133987956104,23.078125,22.485886,5
247.16310076349478,-29.109936579766448,20.680368,20.268097,15
247.16320281252567,-29.10788477905729,23.5625,22.53125,3
247.16357266379825,-29.10895648333414,21.16958,20.75453,15
247.16700463178816,-29.11037651741705,99.99,22.650331,2
247.16766695197958,-29.11067416896823,23.09375,22.498821,4
247.1687520476696,-29.11137553427735,23.328125,22.692709,4
247.1702819693044,-29.11268788117888,20.908241,20.499432,15
247.16924376854854,-29.11039154787505,99.99,22.6875,1
247.16989016828464,-29.110806130819388,20.83185,20.318602,15
247.1707717196272,-29.11039131060075,22.201727,21.067068,10
247.1732539056639,-29.1108116091773,22.060442,21.519707,15
247.16429008552876,-29.10744392802648,22.653255,21.648813,10
247.16429866986567,-29.106795562819116,22.312803,21.690376,14
247.16640216233978,-29.107622347057887,20.188818,19.538654,15
247.16607748835614,-29.10640898673505,99.99,99.99,1
247.16776885418017,-29.106654969079692,21.951534,21.507452,15
247.16210784141157,-29.103803089978808,99.99,22.763018,3
247.1636799961751,-29.10308570573739,21.871769,21.17918,15
247.16616767522356,-29.104410812859847,22.698086,21.536024,10
247.1663947536492,-29.10388330088032,99.99,22.609375,1
247.16841683183162,-29.10835317653626,22.896524,21.655422,10
247.16923219710657,-29.107934793116684,99.99,21.734417,4
247.16956342433352,-29.107127169241085,99.99,22.107742,4
247.17324927985112,-29.109522826196024,23.65625,22.77816,5
247.170592023285,-29.10603971086065,19.962585,19.26498,15
247.17320589529118,-29.107113506445273,22.889065,22.295275,6
247.17251389814467,-29.1063147747309,20.214338,19.616766,15
247.17129876801167,-29.104784258544697,20.71159,20.053656,15
247.1283619009152,-29.096525914591393,18.36042,17.890625,15
247.12789906882045,-29.095585263536574,99.99,22.414743,2
247.1272419819049,-29.0946559283328,21.453653,20.991112,15
247.13189631384418,-29.095355373071687,99.99,22.908491,2
247.12834877783322,-29.093066105663194,99.99,22.55257,2
247.12722052060604,-29.092541020522194,19.862131,19.525417,15
247.1311413232569,-29.094176740399757,19.880444,19.545929,14
247.13139674909672,-29.094097712401464,99.99,99.99,1
247.13340129400842,-29.09685568176713,21.813818,21.160118,15
247.13508574682604,-29.097436362528033,19.350271,18.838776,15
247.13553107376757,-29.09685330371809,99.99,21.84375,1
247.13584578022414,-29.095998466661825,21.16896,20.528658,15
247.13794775883247,-29.0966129152924,16.573769,16.25,11
247.13287735289393,-29.09430686985975,19.7,19.369862,15
247.13354182094986,-29.09409199453565,22.390625,21.84375,2
247.1352153037372,-29.094191631838246,21.866129,21.381226,13
247.13650100441194,-29.094974244499603,22.796875,22.52854,5
247.1366074567772,-29.09369392167445,23.125,21.896002,5
247.1275819122888,-29.091267280076337,16.630821,16.328125,15
247.1294658172067,-29.09123129413861,22.75,22.453125,2
247.1293871830483,-29.090672221364517,22.0625,20.587582,4
247.13088620314835,-29.091337347938154,23.110003,22.2455,6
247.12995038567865,-29.09057314810176,20.339628,20.41163,15
247.1304284164802,-29.089794400219294,99.99,22.703125,1
247.1265551482304,-29.087941626768693,21.41538,20.75,15
247.12728599183615,-29.086918507967866,23.078125,21.549332,4
247.1280900964963,-29.0875632425379,99.99,21.545954,3
247.12813069139546,-29.086844432786602,20.038279,19.701864,15
247.1314721272285,-29.089535249793318,99.99,23.109375,1
247.1345122513081,-29.09156301668192,99.99,99.99,1
247.13764204957832,-29.09199766030327,22.03082,20.163057,12
247.13521821656596,-29.089518325265587,20.224361,19.741253,15
247.1333669772356,-29.088570455110315,18.426203,17.828125,15
247.13667826117802,-29.08979250810168,23.21875,22.25983,5
247.13716353541733,-29.08920997577327,99.99,22.17535,3
247.13783276526163,-29.088873698459338,22.170614,20.712227,14
247.13866006343636,-29.098075776707265,22.467903,21.187153,8
247.1401309392646,-29.097059929503136,21.658184,21.268349,14
247.141247384971,-29.098216088112874,20.870066,20.45358,15
247.1414270969881,-29.09640475697243,21.352554,20.778261,15
247.14352021253075,-29.096392097198507,23.1875,21.812311,5
247.14167500922605,-29.094598983216745,18.500599,18.132633,15
247.14684727347148,-29.09909281449598,99.99,99.99,1
247.14802311851727,-29.099327437379586,21.665161,20.398148,15
247.146623641628,-29.09500942406482,17.188368,16.820944,15
247.14787174748648,-29.09754200289005,99.99,22.375,1
247.1480070699247,-29.097052037591006,20.766562,20.213776,15
247.14084320392945,-29.091853696601735,22.263794,20.64026,10
247.1437676336547,-29.09365202920729,20.967781,19.4375,15
247.1392826769285,-29.089758862720544,22.055458,21.585802,15
247.14257136829104,-29.091700385740527,20.526537,20.124456,15
247.1418549141616,-29.08945491176411,19.155317,18.804312,15
247.14960642137186,-29.094050207240734,23.546875,22.71875,4
247.14543030209742,-29.09081916085875,99.99,22.00834,2
247.14556144224693,-29.090651671575372,23.3125,99.99,3
247.14717975648068,-29.091309752735263,19.042849,18.694874,14
247.15001488020255,-29.09084643349356,21.53125,20.921875,4
247.1299500049707,-29.08526816656905,23.06633,22.295708,7
247.12949802209548,-29.083555659607153,99.99,22.84375,1
247.13018254606772,-29.083399343119833,22.039656,21.13276,15
247.1327356460373,-29.087312371588283,23.15625,21.50906,5
247.1325482569154,-29.08574905135912,19.045954,18.640625,15
247.13635696356224,-29.08730962878319,20.879213,20.450554,15
247.13699428774615,-29.088043199616507,21.011322,20.427156,15
247.13729718482725,-29.08601559731501,99.99,20.609375,1
247.13806259836332,-29.086499122512528,20.71053,19.194838,15
247.13424616239854,-29.08520609015745,19.399473,19.069725,15
247.13368688210375,-29.084037112570027,22.982466,22.219564,8
247.1348279522546,-29.08389093520484,23.34375,22.116188,5
247.13538613276467,-29.08350466442427,21.66945,21.276093,15
247.12746541718442,-29.0797151428467,99.99,21.46875,1
247.13033570185428,-29.081839566081857,23.078125,22.01878,5
247.1312098386659,-29.08208356357082,23.75,23.21875,3
247.129353136138,-29.08029697664148,23.5625,22.9375,3
247.12715803102793,-29.078853398871836,16.942572,16.569693,15
247.12996279582904,-29.077510720284785,99.99,21.783161,2
247.13127228052636,-29.07785365854712,21.71694,20.781843,11
247.13354233881282,-29.08074330644236,23.4375,22.421875,5
247.13760518108032,-29.0814385362402,23.4375,21.69896,4
247.13324037936596,-29.079165537317497,21.40652,20.23112,15
247.13393322786905,-29.0796536740804,22.495417,21.867172,11
247.13251174581367,-29.07840161974667,23.21875,22.468002,5
247.13365967805433,-29.07864082991953,22.875,22.46875,3
247.134664636328,-29.078415103030583,22.184425,21.58536,9
247.1365891310137,-29.079942543846837,99.99,21.545033,3
247.13768452368004,-29.079489067673897,18.043425,17.710903,15
247.13885260743072,-29.08679200277688,23.375,22.116959,4
247.14038252561892,-29.0871684176938,22.921875,22.48893,5
247.14320437226775,-29.087337568644905,17.786795,17.421875,14
247.13851023754867,-29.084450295854268,16.86006,16.53125,15
247.14132573494797,-29.084792633938246,21.415567,20.796515,15
247.1456173428912,-29.08915990817766,20.720623,20.256203,15
247.14888614852362,-29.08966875747023,19.643917,19.272837,15
247.1476489754616,-29.088805666771496,23.40625,22.768806,5
247.14706991279118,-29.086027226315277,22.207266,21.554876,14
247.13876546994675,-29.0815393733325,18.426281,18.054893,15
247.14176644229644,-29.082315856247423,99.99,99.99,1
247.14326287608029,-29.08265599680295,19.632282,19.27387,14
247.13856503734465,-29.080638549543817,21.955261,21.257763,11
247.13952018711623,-29.081035900695024,22.484375,21.643913,4
247.14178086755868,-29.081490422217684,99.99,99.99,1
247.14186042323863,-29.080900875294965,99.99,99.99,1
247.1429490619514,-29.081871099107158,22.055878,20.92969,11
247.14211894959115,-29.080053920931114,99.99,99.99,1
247.14212209831155,-29.07950465474457,20.14614,19.743124,14
247.14532165403682,-29.082922118300413,18.296875,17.9375,14
247.14732096611363,-29.084257328597594,99.99,22.71875,1
247.1473521991834,-29.083536835849603,19.524027,19.1335,15
247.1446046510245,-29.080481201110892,22.84298,22.108486,8
247.14739774450246,-29.082166707423315,22.345787,20.943745,10
247.14905591750275,-29.08273981141568,23.59375,99.99,1
247.14815304840982,-29.081416274274464,18.981276,18.545715,15
247.1541371187945,-29.09931975590746,22.808544,21.097794,11
247.15456792354234,-29.099942076229322,99.99,22.921875,1
247.15233401394673,-29.096858714588823,22.240776,21.648375,14
247.15334517701453,-29.09701529077861,22.578125,21.82495,3
247.15417814756609,-29.097371763185212,23.25,22.672235,5
247.1531090034127,-29.096740957180486,21.800138,21.75911,12
247.15587520993057,-29.097154640405634,22.531097,21.991331,13
247.157674545062,-29.101569821930866,99.99,22.9375,2
247.15625198670912,-29.099828781613343,21.126713,20.75074,14
247.15924946749547,-29.100185912938457,20.464825,19.972862,15
247.16057900213173,-29.100322172385823,22.089,21.461815,15
247.15683806663716,-29.099062021195145,20.681305,20.091463,14
247.15792976985452,-29.09894417520411,21.4976,20.765356,14
247.15851147885172,-29.09918706636138,21.684198,21.273865,14
247.15893665930355,-29.09828172187882,19.19533,18.5625,15
247.16099391187396,-29.099402134962123,21.882824,21.15625,15
247.15311488112604,-29.09586331665858,23.09375,22.383795,4
247.15410329064972,-29.095775796305656,22.92362,21.521381,9
247.1539869319686,-29.093905884706142,19.669672,19.319872,15
247.150662022484,-29.09316554191657,99.99,22.96875,1
247.15037855700342,-29.09260703457964,23.765625,22.679026,4
247.15231287782595,-29.09136639550473,19.22769,18.882372,15
247.15434143818322,-29.09301822521906,22.076832,21.630796,15
247.1585241327371,-29.096975816800157,20.428493,20.0788,15
247.1610255797197,-29.097040308336705,21.33488,20.78319,15
247.15729103723137,-29.094307415160007,99.99,22.75,1
247.1626495764876,-29.102580526375416,99.99,22.84375,1
247.16278537551815,-29.10195045999692,99.99,22.859375,1
247.16223862001493,-29.101102823274147,22.472845,22.078108,13
247.1634280531737,-29.10134108083789,23.28125,22.828125,4
247.16208229416299,-29.10038097299627,21.818998,21.123951,15
247.16724250633857,-29.103110603475937,19.157177,18.80422,14
247.16638603629414,-29.102184332731206,20.756102,20.412275,15
247.1672810603528,-29.101259569056015,20.851416,19.5625,15
247.16212469829154,-29.09838045926945,23.671875,99.99,2
247.16748414732575,-29.09900258033931,22.128344,21.49874,15
247.1680796561642,-29.10143741109042,23.40625,22.647457,4
247.17293800084215,-29.10284822094781,18.536589,18.0625,15
247.16955814038795,-29.100893562433523,22.820957,21.997734,6
247.1705177574373,-29.100303451680347,20.17542,19.382238,15
247.17271033376153,-29.101909594334867,21.948359,21.30767,12
247.17354285477964,-29.10099336008064,22.535479,20.921875,10
247.16465964888798,-29.097403040973692,22.069221,21.53108,15
247.16551451950852,-29.098095549292967,23.171875,22.140625,3
247.16587853939708,-29.097670496835516,22.186762,20.75749,11
247.16552243915976,-29.09642220766123,21.376215,21.038803,15
247.16411265085998,-29.095476381830387,20.836132,20.48039,15
247.1647258203681,-29.094630259589984,21.165028,20.788092,15
247.17141471196476,-29.099169838354417,99.99,22.693449,2
247.17336158231907,-29.099023873875296,22.345625,21.719471,12
247.16878735998347,-29.09579489009278,21.772022,20.670233,14
247.17027894402085,-29.096168739562156,20.474724,19.5,15
247.1703573264996,-29.095431782297624,22.96875,22.515625,3
247.171011748053,-29.096735887938156,20.722149,20.085978,15
247.15010203986563,-29.090609977458037,20.518991,20.046875,11
247.1501444649714,-29.09045881194178,20.734375,20.421875,4
247.15146962150732,-29.090495371914233,20.065725,19.73325,15
247.15080614328429,-29.088370422998455,18.711754,18.288748,15
247.15445903381848,-29.090091326140513,99.99,22.749834,2
247.15202014572188,-29.087104176999883,21.498241,21.01947,15
247.15266920906657,-29.086411368104745,23.625,22.703125,3
247.1537170813817,-29.088407450360396,23.5625,99.99,2
247.15366165441083,-29.087432664790377,21.16206,20.342888,15
247.1561164749717,-29.09053152783045,23.18076,21.437931,7
247.15766545188185,-29.090382431575904,99.99,23.125,2
247.1598012285147,-29.0917106837894,20.125805,19.15425,14
247.15983035971541,-29.09000107419195,99.99,22.291428,2
247.16131357392686,-29.091200386300738,21.763193,21.149933,15
247.1560897396527,-29.08926984456011,22.661745,22.03909,12
247.15729388976925,-29.08900245660271,20.613308,20.16418,15
247.15609266114328,-29.088254989850277,22.935354,22.51695,11
247.1577677856928,-29.0885201661744,19.884027,19.336208,14
247.15670187513268,-29.087869096511927,23.5,22.852043,4
247.1594811702271,-29.089049867343753,20.555506,19.929981,15
247.16148166409127,-29.08884267963099,99.99,22.656004,3
247.15171601756555,-29.08568580518277,99.99,22.380836,3
247.15301703317164,-29.08575617524496,23.453125,22.35931,5
247.15147734853792,-29.082910638132017,18.920351,18.569914,15
247.15274971171402,-29.08307249521235,19.82113,19.546875,15
247.15096109278275,-29.082222017163456,99.99,99.99,1
247.1508031393918,-29.08147055037883,99.99,99.99,1
247.15369383719022,-29.0828010141876,22.165806,21.996538,9
247.15429880355268,-29.082999296476263,23.375,22.151741,5
247.1557721441183,-29.08356600339518,17.949675,17.640625,13
247.1575370842073,-29.08591365942941,23.15586,21.987534,7
247.15897716562017,-29.086395517168224,20.330608,19.999489,14
247.15624390091097,-29.08502977564567,23.453125,21.925985,5
247.156717840977,-29.083542571983454,20.95624,19.939974,11
247.15729184914508,-29.083366160976087,21.855257,21.046875,6
247.15858369267139,-29.084789340325724,21.288315,20.796368,14
247.15718080331635,-29.082556414787835,21.975899,21.156242,11
247.16309069266723,-29.09269497775861,22.625,22.45739,5
247.16404122946435,-29.092079793269534,20.17679,19.836708,14
247.1632499537167,-29.09093164461623,22.746803,22.355164,9
247.16638224827497,-29.092486806275986,21.5431,20.898554,15
247.1652039458954,-29.09135032762006,20.192905,19.727306,15
247.16722098896457,-29.091876406707957,18.440079,18.148172,14
247.16399460372676,-29.090367517809767,20.836756,19.96654,14
247.16655123110894,-29.090222655230402,22.252264,21.7586,11
247.16495299737633,-29.089067967270992,99.99,21.203125,1
247.168209827696,-29.092813358066053,22.227339,22.432848,13
247.16930907852588,-29.093160793498907,22.491783,22.031292,12
247.17308099325436,-29.094088367111464,99.99,22.90625,2
247.1721326300099,-29.09251435593734,23.265625,22.708864,5
247.1728667806715,-29.092512901749433,22.099247,22.147913,11
247.16810090083433,-29.090617460464767,22.157734,21.416265,10
247.16986493392506,-29.09058725056746,18.21875,17.757734,15
247.16873813274935,-29.090096302461074,20.978308,20.309383,15
247.17149739541065,-29.09178926942,23.5625,23.1875,3
247.17305054181494,-29.09070408087598,20.750837,20.132994,15
247.16239195775051,-29.087484956260788,23.25,22.197147,3
247.16223746013773,-29.086892668336812,21.6759,21.328125,14
