ra,dec,gmag,rmag,imag,ndet,class_star
247.29592009649383,-29.099406540855895,21.41107,20.06742,19.36607,15,0.981022
247.29704603876115,-29.09942426174382,99.99,99.99,22.71875,1,0.631348
247.2994729054484,-29.101892474529304,21.81195,20.947933,20.43691,15,0.929932
247.29987276691963,-29.09985651436764,99.99,22.235056,20.718323,11,0.83505
247.29292578347102,-29.09439766696776,99.99,22.80933,21.815039,9,0.700819
247.2959774725787,-29.09571644268871,21.973322,21.167656,20.719189,14,0.94615
247.2977777370398,-29.095646143631495,22.137611,21.22391,20.647789,15,0.927897
247.2948681413327,-29.093302819705244,22.056076,20.550514,19.584114,14,0.827685
247.29628028512872,-29.094443901246827,21.473667,20.59375,19.938147,7,0.444545
247.29639934088377,-29.09432987397936,21.265625,20.183512,99.99,7,0.087686
247.2967016239246,-29.094071552738175,23.311298,21.34375,20.699242,7,0.784633
247.29815648958012,-29.09415819268713,22.575054,21.184528,20.419827,15,0.92627
247.29705241183856,-29.092926320845674,99.99,23.234375,22.69879,5,0.62207
247.29993904580155,-29.0932126950285,23.292402,22.159506,21.672127,14,0.736659
247.29474153515818,-29.090600053965034,99.99,23.40625,22.632168,5,0.45
247.2961292183959,-29.09159287918777,99.99,22.57288,21.323074,11,0.709939
247.29299848791652,-29.089045764035646,23.362207,22.4698,22.151249,12,0.73584
247.2937936956135,-29.089217689107105,99.99,22.448898,21.797338,10,0.760547
247.29297971546654,-29.08806154663014,21.749832,20.94858,20.49763,15,0.930729
247.2945445608315,-29.08770420232535,17.52598,16.686672,16.25,15,0.98776
247.29567338132978,-29.088160355512578,99.99,22.765625,21.734375,3,0.874349
247.29785328665506,-29.0893948717148,99.99,99.99,22.03125,1,0.663574
247.29948728769156,-29.092579620778434,99.99,22.812305,22.052889,8,0.693451
247.29939027674223,-29.08779395776472,15.90612,14.692938,99.99,5,0.994629
247.26950926221156,-29.082284342561657,22.88262,21.871788,21.171875,13,0.807166
247.26983643575542,-29.08088560955863,22.156408,21.180984,20.6875,13,0.953463
247.2726919518381,-29.081371811876085,99.99,99.99,20.9375,1,0.965332
247.2734383784548,-29.08162220433195,19.000406,17.860569,17.3125,13,0.984638
247.27022773551437,-29.07940270545229,18.976912,18.190289,17.75,12,0.984416
247.2716209466794,-29.07791859842623,22.055325,20.866518,20.15625,13,0.892127
247.27229166704336,-29.079760459567442,21.435753,20.56876,19.9375,13,0.977727
247.27381414961133,-29.080332888910597,23.17445,22.197487,21.78125,12,0.734294
247.27296697399748,-29.07913272059819,99.99,99.99,22.4375,2,0.711182
247.27361745809304,-29.078434381625346,22.00666,21.06386,20.484375,13,0.558838
247.27614470191034,-29.081204103031467,22.716963,21.035126,19.828125,13,0.930364
247.27741226868423,-29.081688339303877,99.99,22.453125,21.984375,4,0.408325
247.27962418571917,-29.08368227313779,21.46875,20.984375,20.796875,4,0.758453
247.27997328361658,-29.083903936898494,22.359375,20.3125,19.5625,4,0.385017
247.27982911672316,-29.08381303284554,21.15625,19.876049,99.99,9,0.026588
247.27905983828978,-29.081949398802692,99.99,99.99,23.03125,1,0.599609
247.2757685595537,-29.079289996016104,99.99,99.99,22.953125,1,0.533203
247.28044118944769,-29.081880488273253,22.55146,21.454802,20.8125,13,0.894869
247.2710942126773,-29.07655119607452,17.758223,16.5709,15.992188,12,0.985881
247.27306066851236,-29.07747789286747,99.99,22.475313,21.796875,9,0.693061
247.27426163148922,-29.07717911494109,23.415577,21.273535,19.578125,13,0.82358
247.2733039444183,-29.07674556222243,99.99,22.419352,21.203125,8,0.759094
247.2691360220326,-29.07464640962733,21.210716,20.429369,19.9375,13,0.977727
247.27137889531474,-29.073671804093998,99.99,99.99,22.96875,1,0.603027
247.27399446696697,-29.074013977743654,23.479269,22.506353,21.609375,12,0.664653
247.27492725863436,-29.073878830864377,99.99,99.99,22.890625,2,0.564941
247.27779739936938,-29.078687511112694,99.99,22.89229,22.25,4,0.707703
247.2757551844918,-29.076869426696195,18.773745,17.55252,16.953125,12,0.983521
247.28027473391666,-29.078277436418894,21.147257,20.350895,19.875,13,0.978591
247.2797953500298,-29.077123807529183,99.99,22.703125,21.9375,4,0.650208
247.2775158775392,-29.074027102081878,99.99,23.515625,22.390625,3,0.581217
247.28251865343975,-29.083788867592848,18.91442,18.174715,17.78125,13,0.98415
247.2814947502752,-29.082272274835375,22.330524,21.14429,20.5625,13,0.88362
247.28246790040822,-29.082888153283015,20.124886,19.472773,19.046875,13,0.982121
247.284036608826,-29.084334146408757,23.037401,22.160204,21.40625,12,0.761759
247.2855670864367,-29.084922245101126,21.565266,20.737465,20.234375,14,0.971854
247.28636477652063,-29.084849844183093,99.99,99.99,22.696556,2,0.57959
247.283369101287,-29.081446924019588,18.964128,18.136484,17.6875,14,0.983817
247.2860855324021,-29.080691716924196,23.282215,22.323376,21.522604,13,0.675049
247.28960183101086,-29.083685752121525,99.99,99.99,22.703125,2,0.430786
247.291404042977,-29.08460649200951,99.99,23.34375,22.48512,5,0.669141
247.28923883029293,-29.081375139340697,99.99,22.65625,21.95202,4,0.908813
247.29024448166612,-29.082387354617165,21.798008,20.06596,19.171875,15,0.130299
247.29184994964803,-29.08230885709795,99.99,23.003223,22.20727,9,0.661621
247.28301436986848,-29.07969625497897,99.99,22.758093,22.15625,6,0.834391
247.28203746897097,-29.078416089549396,99.99,21.208868,20.90625,8,0.165968
247.28359248225146,-29.078597469274854,18.375,17.835785,17.484375,13,0.982572
247.2852512240678,-29.07857025968763,20.520927,19.691391,19.265625,14,0.979353
247.28304133027362,-29.076264795304883,99.99,22.894978,21.9375,5,0.735742
247.28381978290304,-29.076932473660865,22.675804,21.5625,21.203125,7,0.895857
247.2842734126031,-29.07753135573114,20.08838,19.02897,18.75,13,0.944974
247.28593043254315,-29.07709198381089,99.99,99.99,21.890497,2,0.244324
247.28665330154755,-29.07701728700224,22.512924,20.882814,19.95562,15,0.896875
247.28560252448654,-29.075805790321642,18.391445,17.28734,16.734375,14,0.985421
247.28928680209822,-29.080750612301706,21.847486,20.519758,20.046875,15,0.969661
247.29043807812286,-29.080637799642023,22.592857,22.019882,21.45264,15,0.824609
247.29157628670524,-29.079876007416186,99.99,99.99,22.57453,2,0.750244
247.28956415923415,-29.07831707195934,22.242142,21.354212,20.849323,15,0.913509
247.29051093633097,-29.07814297706827,99.99,23,22.268305,5,0.675244
247.29152318140478,-29.07761836755764,99.99,23.029577,21.921171,10,0.694214
247.292587651999,-29.07724529611595,99.99,99.99,22.53125,1,0.893066
247.27130697574566,-29.07205250546234,22.35915,21.489058,20.9375,13,0.882324
247.2692791981299,-29.071182544828066,99.99,23.171875,22.578125,4,0.661804
247.27462032985486,-29.071054973222658,99.99,23.022375,21.484375,9,0.635851
247.2700319610191,-29.069112515931458,99.99,23.421875,22.34375,3,0.65153
247.2741335125393,-29.07033198122474,99.99,99.99,22.59375,1,0.600098
247.2737426581163,-29.069318053398344,22.324768,21.240986,20.65625,13,0.923715
247.27495932075288,-29.07258200693691,99.99,22.913034,21.84375,9,0.619954
247.2754217850897,-29.071927003380935,99.99,22.960701,21.90625,9,0.577745
247.2786243617736,-29.073357171326933,22.484856,21.26043,20.640625,13,0.87162
247.27977409803975,-29.074156517696153,20.187645,19.46916,19.03125,13,0.98291
247.27914598945335,-29.072656552660845,99.99,99.99,22.28125,1,0.917969
247.27952654101503,-29.07194878669223,99.99,23.578125,23.03125,4,0.503052
247.27589116866213,-29.070466765388456,99.99,99.99,22.5,1,0.70459
247.27783660410873,-29.070694966225428,21.617167,20.929205,20.5,13,0.954364
247.27646035941888,-29.069588715139925,23.793053,21.987076,21.078125,13,0.73152
247.27984932311065,-29.070600944248238,99.99,99.99,23.234375,1,0.578613
247.26925478951833,-29.066957004518844,99.99,23.296875,22.546875,4,0.701294
247.27155271798006,-29.067164809321053,21.398817,20.58733,20.109375,13,0.977502
247.26988909727095,-29.065341015598385,99.99,99.99,22.828125,1,0.59375
247.27053012110798,-29.066169704493102,18.64155,17.760794,17.296875,12,0.985433
247.2717930734077,-29.065760903339818,22.931107,21.903612,21.625,10,0.779224
247.27121923358004,-29.065050667283007,23.476301,22.307499,21.8125,10,0.773535
247.2704345332976,-29.06406344018054,99.99,23.140625,22.34375,4,0.354492
247.27008190637892,-29.062978735359444,99.99,99.99,22.3125,1,0.872559
247.27252068069615,-29.065451916970755,99.99,22.78125,22,2,0.193604
247.27196342731438,-29.064946749615867,22.431572,20.877773,20.1875,13,0.872145
247.27581809818707,-29.066667141507992,23.03895,21.984251,21.078125,12,0.554881
247.27776225670743,-29.06696702357943,99.99,22.890625,21.875,4,0.79126
247.27926733666217,-29.067949052431384,22.04615,20.951265,20.328125,12,0.933187
247.27495832676172,-29.063757435840945,99.99,22.82787,22.140625,4,0.725342
247.27698746651393,-29.065109221795222,99.99,23.3125,22.78125,3,0.526286
247.27765854342258,-29.06463968423063,99.99,23.046875,22.125,4,0.763672
247.28010782924662,-29.066141239989587,22.125,20.300861,19.296875,13,0.975285
247.2786239350415,-29.064373617543843,99.99,20.6875,99.99,1,0.182739
247.27883667778207,-29.064491821608424,22.5625,21.051937,20.4375,10,0.927393
247.2849197344232,-29.07372622348213,20.327806,18.625341,17.671875,14,0.984061
247.28585602569754,-29.073509986056408,99.99,22.640625,20.46875,5,0.911426
247.2829255968415,-29.07049085267741,99.99,23.453125,22.21875,4,0.524414
247.28544045206465,-29.071718834738576,99.99,23.8125,22.671875,3,0.581787
247.2857814880601,-29.07116977465612,99.99,99.99,22.35226,3,0.743815
247.2890429685638,-29.075810190809342,99.99,23.05888,22.340178,6,0.718424
247.291822594333,-29.074661715777946,20.609686,19.052448,18.203125,15,0.967025
247.28882745077766,-29.073041886440986,99.99,23.484375,22.07821,5,0.702539
247.2897535725721,-29.0725659987567,99.99,22.921875,21.859375,5,0.489697
247.28925825921206,-29.071326471281825,18.635822,17.670813,17.179758,15,0.983398
247.28993098829804,-29.07376306852474,20.947266,20.20714,19.726313,15,0.978711
247.29197091087863,-29.073540846421235,20.19839,19.406467,18.945057,15,0.976855
247.2926945376951,-29.072483382840673,22.640188,21.651646,21.117151,15,0.882682
247.28193768910094,-29.06828740181099,99.99,99.99,22.859375,1,0.55957
247.2842763883527,-29.06846101472302,99.99,23.53125,22.21875,3,0.571615
247.28278415189,-29.065710233855597,99.99,23.046875,22.484375,4,0.624084
247.2853713822699,-29.06776114566906,99.99,99.99,22.90625,1,0.561035
247.28593703533397,-29.0663515887245,22.735117,20.963774,19.734375,13,0.901968
247.28573806002518,-29.06579327924193,22.423733,21.54537,20.921875,14,0.853271
247.2873517490537,-29.070773344968156,21.970715,21.127926,20.614307,15,0.937077
247.28740147588357,-29.068577516815893,21.608826,20.94485,20.464504,15,0.958236
247.28815119218967,-29.067218555413245,99.99,23.3125,22.532795,5,0.58916
247.29212461871185,-29.069017769813,23.932878,22.506958,21.780502,12,0.682678
247.29233465215893,-29.0669090109225,21.724981,20.80863,20.241625,15,0.950326
247.29440021197365,-29.086419009339615,20.705841,19.819996,19.766064,15,0.377291
247.29456839813255,-29.08603595449376,22.046875,20.890625,20.568953,4,0.972656
247.2976882422287,-29.087410981648617,18.786482,18.000538,17.477032,14,0.982771
247.29774283371384,-29.08681887537074,19.21875,18.387043,17.773695,15,0.986621
247.29638270649235,-29.08562547541846,22.933489,21.963535,21.530502,13,0.892616
247.29377923285665,-29.083249388992165,21.99951,21.222837,20.73381,14,0.925816
247.29657641161955,-29.084784847422526,22.267294,21.425865,20.920519,15,0.92002
247.29968202842235,-29.083883720525684,99.99,23.6875,99.99,1,0.421631
247.29288853917737,-29.080498196106067,21.36751,20.224895,19.647411,15,0.979069
247.29865159469196,-29.080334879082155,21.93154,20.21993,19.100317,15,0.979134
247.29311004966758,-29.0774937056219,22.164331,21.111923,20.760733,15,0.582992
247.29452300166534,-29.07753937313974,99.99,21.234375,19.953125,2,0.752686
247.2961501049982,-29.079422338819022,21.227625,20.116528,19.569874,15,0.980078
247.29714559984237,-29.078786854616176,23.31103,21.846624,21.077114,14,0.683663
247.29817102025308,-29.079103040212072,99.99,22.610153,21.701303,10,0.732764
247.2975632395236,-29.078169991042024,22.444096,21.535505,20.933762,15,0.895345
247.29988331474348,-29.082218055516517,23.765625,22.432152,21.288198,11,0.743675
247.29339801933634,-29.07572167690887,19.822792,18.558617,17.929762,15,0.981901
247.29486228748624,-29.076718281054067,17.026312,16.17299,15.69471,13,0.988281
247.29830399364852,-29.077260242288105,20.40625,99.99,99.99,1,0.97998
247.2938242261725,-29.074255423680572,22.724682,21.753489,20.952892,15,0.531291
247.29430896882366,-29.07411519671002,99.99,22.875,22.578125,2,0.782471
247.29416178433377,-29.07250833222368,21.731344,20.785957,20.273027,15,0.958529
247.29474647936118,-29.072256606906453,22.417002,20.939081,20.179848,15,0.941764
247.29569705350852,-29.07270854837095,99.99,23.28125,21.701756,5,0.743457
247.29828751310492,-29.074259208981676,22.121887,21.225689,20.623224,15,0.935124
247.2970026606818,-29.073112080690425,99.99,21.25,99.99,1,0.998535
247.29879474239385,-29.077007914081772,21.335716,20.055601,19.562174,15,0.977181
247.29923654844748,-29.07631393812692,20.51292,19.173216,18.523117,15,0.979688
247.29889243450262,-29.075286280152955,99.99,22.598186,21.42725,8,0.794617
247.29436960571735,-29.07041580654569,99.99,22.960331,22.24817,6,0.658813
247.2980806829659,-29.072549929233265,99.99,23.453125,22.832708,4,0.55957
247.29621608097216,-29.070021065342935,23.515625,23.0909,22.273376,11,0.58465
247.29387932736495,-29.068731973285054,23.363062,22.17259,21.43784,15,0.708382
247.2975353290041,-29.06949628927307,99.99,99.99,22.84375,1,0.512695
247.29684656911044,-29.067891274234498,99.99,22.834444,21.668438,10,0.692651
247.29932366842004,-29.072106952260686,23.105007,21.44495,20.335691,15,0.810059
247.2999748545929,-29.0693007098258,99.99,23.625,99.99,2,0.590332
247.22185027346163,-29.053930091555557,22.146957,21.29568,20.564692,9,0.891168
247.22208688879817,-29.053339765430753,99.99,19.248522,99.99,5,0.893945
247.22211809836858,-29.05324209327177,20.265625,19.457499,19.064047,9,0.959852
247.22331176329158,-29.053557218546118,21.830336,21.10525,20.222004,11,0.262226
247.22201328183021,-29.051910743979523,99.99,23.001932,21.421719,6,0.800374
247.2249923763439,-29.0539372738637,20.632566,19.863777,19.428934,14,0.964634
247.22191726497095,-29.050338648868568,23.05634,21.626682,20.756075,10,0.869678
247.22392569648727,-29.05045102377629,21.211143,20.594488,20.15423,9,0.975586
247.22574707815392,-29.05056863592056,22.534422,21.502716,20.845566,11,0.874778
247.2273878231465,-29.054504089408216,21.476543,20.556328,20.03069,14,0.977539
247.23118785346026,-29.05374540108445,22.453089,21.008339,20.25,13,0.938101
247.22800119264986,-29.051880619227294,22.335337,21.399982,20.834627,14,0.894148
247.23040695261372,-29.052507748190234,20.19534,19.436512,19.03125,13,0.98261
247.23219852050408,-29.05121967758976,99.99,22.452723,21.765625,6,0.757406
247.23275725577167,-29.05154387142533,99.99,22.848402,21.8125,4,0.574036
247.22190016451003,-29.04918016344698,22.273262,20.666594,19.381414,9,0.96696
247.22340444086316,-29.04953369832549,99.99,99.99,22.389004,2,0.869873
247.2239501840174,-29.04862806690391,22.304522,21.400585,20.663338,9,0.878472
247.2252130884048,-29.049352761035514,21.968756,20.31306,19.1875,8,0.976807
247.22684115789545,-29.047887413126382,22.119337,20.90625,20.498875,5,0.969922
247.22355484410187,-29.046549696488484,22.048208,20.314491,18.734375,13,0.977915
247.2248809381693,-29.04676909980777,21.29723,19.620665,18.507406,13,0.982535
247.22459780153633,-29.045562116956727,99.99,23.4375,21.648378,4,0.768799
247.22585545825692,-29.045388129022356,99.99,22.504787,21.516054,9,0.761149
247.229864695638,-29.049866789341294,21.781874,20.921875,99.99,3,0.677653
247.2274689785639,-29.04795192083227,19.836042,18.968552,18.66988,12,0.939697
247.22939489077183,-29.04911587300083,99.99,22.1875,99.99,1,0.873535
247.23088244864192,-29.050560805841364,21.555109,20.619724,20.09375,8,0.963379
247.23266294226258,-29.05010968905337,21.597559,99.99,99.99,2,0.978516
247.23072405044206,-29.048789441928754,21.22471,99.99,99.99,2,0.030807
247.22931371707597,-29.047798079097753,22.494833,21.47867,21.078125,12,0.644592
247.22885840194513,-29.046804416751037,99.99,22.055355,20.984375,8,0.597427
247.23160277362786,-29.046914933528715,99.99,23.375,22.4375,2,0.658936
247.23421416713245,-29.05601786150924,99.99,23.25,22.234375,4,0.726196
247.2352672830199,-29.05583899003735,21.066765,20.255333,19.796875,13,0.980732
247.2381876618648,-29.05570058952655,99.99,99.99,21.96875,1,0.17981
247.2377816754771,-29.052532520517058,17.006483,15.933548,99.99,9,0.942708
247.24034595181965,-29.05700324298744,22.71875,21.025017,20.015625,11,0.580433
247.2399720028787,-29.05533068276314,18.933926,18.141993,17.75,12,0.912476
247.24320606256975,-29.05742192643679,99.99,21.96875,99.99,1,0.283936
247.2444157550478,-29.057554263088374,99.99,99.99,22.84375,1,0.717285
247.24285359809053,-29.05664963118443,18.40625,17.719261,17.359375,12,0.962321
247.2436698461675,-29.05599484522332,99.99,99.99,21.1875,1,0.016785
247.24087170101865,-29.054380739988403,99.99,20.53125,99.99,2,0.000341
247.24456036160998,-29.05483942939836,18.465534,18.304846,14.835938,12,0.844116
247.23500258897863,-29.050808574773793,22.59375,21.280745,99.99,4,0.288818
247.23551585700264,-29.049651854841322,21.96875,99.99,99.99,1,0.183228
