sdss_id,gaia,cls,n,n_rv,rv_mean,rv_chi2,drv_max,drv_sig,med_erv,ew_ha_mean,ew_ha_chi2r,ew_ha_range,ew_he_mean,ew_he_chi2r,ew_he_range
96131969,5294570532706706304,DC_MS/CV,3,3.0,-1.6,9.8,8.3,3.1,1.7,-26.34,2.14,0.43,-2.23,44.92,1.24
96307869,5306904510575966208,DC:,2,2.0,-0.7,1.0,16.4,1.0,11.8,-1.69,0.05,0.05,-0.67,0.0,0.01
96630169,5328727445554960640,DA,2,2.0,10.3,0.1,7.1,0.3,18.5,10.49,1.68,0.33,0.13,0.6,0.15
96715269,5333604256347775744,DZ,4,4.0,11.6,7.4,41.7,2.0,14.1,-9.13,1.54,10.96,0.5,5.94,1.39
96873469,5339051413104096000,DA,3,3.0,1.4,2.4,18.1,1.4,9.0,7.14,2.77,0.67,0.6,0.5,0.25
96917969,5341345853336953088,DA/DZA,3,3.0,3.6,6.1,18.1,2.5,5.5,1.96,5.39,0.86,-0.57,12.93,1.06
98353969,5481372266864249728,DZ/DA,2,2.0,-0.2,3.6,32.4,1.9,12.1,1.06,0.29,0.32,-0.01,4.26,0.33
99010069,5541175735092108416,DA,2,2.0,-4.8,0.5,16.5,0.7,16.2,9.19,4.24,2.03,0.51,0.12,0.24
100564670,5671295372800477312,DA,2,2.0,-1.2,0.6,16.7,0.8,14.7,20.7,0.39,0.61,1.19,10.14,2.41
101433770,5742020534838558080,DA,2,2.0,1.4,0.1,5.2,0.2,14.9,14.07,4.45,3.39,-2.43,0.0,0.01
101457470,5745566356759009152,DA,2,2.0,3.8,0.9,19.8,1.0,14.4,14.4,3.32,1.64,1.52,5.58,1.66
103936870,5891893418645564288,DA/DA_MS,3,3.0,10.0,3.4,76.8,1.8,18.5,14.03,9.81,3.18,1.25,2.3,1.31
104953170,5942157077360028672,DA,3,3.0,7.5,7.7,49.7,2.6,10.8,8.83,2.46,2.03,0.11,6.99,0.83
105583870,5965405318663416576,DA,5,5.0,3.1,9.8,85.1,3.1,18.5,16.15,6.25,3.31,0.62,0.31,0.49
107189970,6056400149401600256,DA,2,2.0,-1.2,2.8,12.0,1.7,5.1,13.03,8.38,0.6,0.41,20.98,0.9
109505170,6316333524320537984,DA,2,2.0,-1.8,1.4,25.8,1.2,15.4,11.85,9.64,1.98,1.31,3.43,1.0
110009770,6399435025465065856,DA,2,2.0,-2.1,1.0,21.2,1.0,14.8,20.85,4.29,1.45,1.78,1.14,0.61
110614270,6468314000106751232,DA,2,2.0,-4.9,13.2,72.8,3.6,14.1,20.67,25.75,4.19,0.54,0.14,0.24
110665670,6473598188566865664,DA,3,3.0,-4.3,6.1,49.0,2.4,11.1,16.61,0.47,0.7,0.24,4.86,1.89
110808970,6490580523614011520,DA_MS/DC_MS,2,2.0,-3.0,6.5,40.8,2.5,11.2,-20.7,0.03,0.09,-2.5,7.87,1.13
112063170,6666166483255251200,DB:,2,2.0,3.3,1.3,20.6,1.1,11.5,-1.59,14.91,5.05,3.98,8.51,2.85
116263970,251867469338288512,DC/DA,2,2.0,-3.6,0.8,12.9,0.9,10.2,-3.24,10.78,0.86,-0.94,0.32,0.11
116364070,261664427174056320,DA,6,6.0,0.6,9.6,21.3,2.7,5.6,16.74,10.78,0.97,0.48,2.66,0.47
116481670,276598539564142080,DA,2,2.0,0.4,0.2,4.6,0.5,6.7,4.07,0.18,0.16,-0.37,0.54,0.22
116688770,312864075178980480,DA,2,2.0,-7.2,9.9,75.6,3.1,17.0,8.3,2.55,2.07,-0.61,4.8,2.06
117144370,377430387259692544,DA,2,2.0,-11.0,13.4,64.6,3.7,12.4,14.56,2.17,1.02,0.21,3.86,1.09
54482270,429247140463567616,DA,4,4.0,14.5,1.0,30.7,0.9,19.8,15.0,35.15,9.18,1.06,9.18,3.75
54829270,461373259619857408,DA,2,2.0,2.0,2.5,13.3,1.6,5.9,8.26,27.09,1.23,0.47,0.01,0.02
54853170,463731845197037952,DZ,2,2.0,-3.9,1.3,31.9,1.1,19.5,0.06,2.0,0.66,0.43,4.02,0.7
55222570,508163595421023488,DA,2,2.0,1.1,3.2,17.0,1.8,6.7,3.56,74.75,2.36,-0.36,1.73,0.29
55484870,529103760002127232,DC/CV,3,3.0,-6.0,2.4,13.5,1.5,5.3,-6.75,72.47,6.08,-0.74,1.78,0.36
55838270,589429801190998912,DA,2,2.0,-1.3,1.1,17.2,1.0,11.2,16.84,1.76,0.53,0.74,1.57,0.42
56395470,674131710229215872,DA,3,3.0,-1.7,5.1,27.0,1.9,6.4,20.63,5.16,0.55,0.65,6.71,0.74
56439370,680099824985004288,DAO/DAH,3,3.0,12.1,2.2,23.6,1.2,13.3,-1.47,13.07,3.8,0.22,37.03,5.28
56441470,680361749270837248,DA,2,2.0,-1.8,1.8,34.0,1.3,18.0,15.29,2.13,1.32,1.42,0.43,0.46
57246770,829301048920888448,DA,3,3.0,-0.1,0.8,30.6,0.9,24.4,19.33,5.31,3.69,0.4,0.08,0.34
57325670,843807902246527232,DA,3,3.0,0.8,0.3,6.2,0.4,8.8,10.3,0.45,0.29,-0.03,10.76,1.27
57444070,864878045432067968,DB/DC,3,3.0,-11.9,12.6,108.8,3.4,23.9,0.73,4.55,2.71,1.93,9.99,3.2
57451670,865542219174831104,DA,9,9.0,32.8,81.1,327.2,7.2,31.8,18.86,53.12,10.35,0.61,7.45,3.88
57495470,869942292910587776,DA,3,3.0,22.4,46.0,244.4,6.2,27.8,11.91,4.58,4.2,1.47,2.08,1.84
57708770,891551098011565184,DA,2,2.0,-0.6,2.6,36.8,1.6,16.0,10.75,6.66,2.22,-1.82,26.78,3.37
57756770,896771652235222784,DA,2,2.0,3.2,1.6,23.5,1.3,13.2,15.48,3.31,0.77,0.29,0.08,0.1
57911570,920247355063022080,DA,5,5.0,2.9,21.1,71.2,3.6,12.9,6.03,3.04,2.02,-0.49,19.51,4.78
58642070,1017414427425074560,DA,13,13.0,3.9,40.1,139.2,3.8,25.1,20.59,8.38,4.47,1.23,4.5,3.7
59537470,1171234351804284672,DA,2,2.0,0.7,0.1,7.6,0.4,14.9,17.89,6.89,0.95,0.76,7.1,0.86
59880670,1226307755368045824,DA,2,2.0,-0.6,0.0,2.6,0.1,13.4,8.73,0.34,0.37,0.68,20.83,2.25
60439770,1314547446147752064,DA,6,6.0,3.8,19.1,70.5,4.0,16.6,8.8,4.37,2.49,0.82,7.56,2.09
60822870,1362316179789651968,DA,2,2.0,-1.1,1.2,18.2,1.1,10.6,5.34,7.55,0.64,0.22,5.29,0.45
61213370,1423074466489985408,DZ:,3,3.0,13.6,4.9,65.4,2.1,14.7,-0.4,29.13,1.95,-0.01,0.49,0.4
61468070,1464723627649090176,DA_MS/DC_MS,2,2.0,1.1,2.4,22.7,1.5,10.4,-26.25,25.5,1.87,-1.62,388.94,4.87
62093470,1580729075109475072,DA,11,11.0,0.8,24.9,87.2,3.0,12.1,20.12,1.58,1.06,0.98,3.51,1.44
62422370,1639751378980303232,DA/DZ,3,3.0,1.5,7.4,19.7,2.7,5.3,2.77,9.52,1.1,-0.22,3.41,0.51
62497270,1652990873368398080,DA/DZ,2,2.0,-4.2,3.4,14.4,1.9,5.5,1.36,6.44,0.71,-0.5,0.32,0.13
62774970,1705139296828394368,DA_MS,4,4.0,-13.9,2.6,85.9,1.1,34.5,5.05,117.68,16.49,-0.86,3.61,2.15
62779570,1705873461358463616,DA_MS:,2,2.0,-1.6,0.0,1.6,0.1,12.6,-27.04,2.04,1.14,-1.75,5.38,1.44
63209670,1765096284367171456,DA,4,4.0,1.9,10.2,61.9,3.1,15.1,15.5,3.77,2.68,0.17,2.94,2.14
63298970,1778557364708020736,DB,4,4.0,-124.0,342.7,603.7,15.2,25.4,0.22,17.28,2.08,1.87,4.85,0.94
63308470,1779889801002205824,DA,2,2.0,-1.0,9.5,41.9,3.1,9.6,13.29,0.6,0.21,0.19,1.85,0.33
63336070,1783798152525737216,DA,2,2.0,-4.9,2.4,43.5,1.6,19.8,19.16,0.0,0.02,3.31,0.01,0.09
63385270,1789928926278531840,DA,3,3.0,23.6,5.5,61.0,2.2,20.3,18.78,6.2,3.82,0.97,1.26,1.39
63616670,1813349863982314880,DA:,2,2.0,-0.7,1.7,37.0,1.3,19.9,8.59,8.45,3.04,1.69,32.15,4.37
63720570,1820756316079997824,DA,2,2.0,-1.2,0.3,10.5,0.6,12.7,7.54,0.01,0.14,-0.2,22.31,4.06
63905570,1828709594747431936,DA,2,2.0,1.4,0.6,9.9,0.8,9.0,9.38,0.01,0.13,-0.61,1.0,0.79
64849370,1939831501183899520,DA/DA_MS,2,2.0,15.4,13.9,85.8,3.7,16.2,6.64,24.94,5.2,-1.12,26.51,3.97
65803370,2007334127802530944,DA:,2,2.0,0.2,0.2,3.1,0.5,4.5,4.16,2.49,0.35,-0.1,7.12,0.49
65838370,2009351628547072128,DA,3,3.0,-1.4,3.7,10.7,1.2,4.1,7.43,1.94,0.52,-1.02,124.55,2.63
65865870,2011653146904634752,DA,3,3.0,0.4,5.7,15.0,1.9,4.1,-0.03,139.79,4.0,1.3,4.13,0.52
66928870,2066641888071862528,DA,2,2.0,-1.3,0.2,8.5,0.4,12.9,15.89,0.01,0.13,0.04,0.0,0.01
67203470,2083784098987099008,DA,2,2.0,2.5,0.2,8.8,0.5,13.4,16.15,6.25,2.57,1.22,6.02,1.01
67250670,2087501204194756352,DA,2,2.0,-1.2,1.0,17.0,1.0,11.1,20.92,15.2,3.53,1.1,0.11,0.23
67459570,2106001788703347456,DA,2,2.0,20.6,5.7,65.9,2.4,19.4,18.41,0.74,0.61,1.3,0.11,0.17
67473770,2107147857778499200,DA,2,2.0,-0.9,2.4,37.2,1.5,17.1,15.95,0.02,0.09,1.16,3.99,1.05
67605870,2120276370210280192,DA,2,2.0,0.8,4.2,52.2,2.0,18.0,14.72,1.22,1.25,1.1,0.0,0.02
67622570,2122264493394487040,DB,2,2.0,8.8,0.9,18.3,0.9,13.6,-0.99,19.06,2.63,4.74,8.03,1.26
67670770,2127431029811695744,DA,2,2.0,96.3,637.7,447.6,25.3,11.9,6.88,0.09,0.35,0.57,5.05,1.83
68400570,2183898751560220160,DA,3,3.0,-4.0,7.2,53.0,2.6,14.6,12.26,34.77,5.38,1.41,10.75,2.73
68949170,2247752584401597696,DA,5,5.0,-0.0,25.9,62.0,4.0,9.3,16.58,4.47,0.61,1.1,4.6,0.79
69652470,2401556531499619584,DA,3,3.0,-4.4,19.5,127.8,4.2,17.9,8.54,6.6,3.23,1.28,9.4,2.7
70063670,2489799344719651072,DA,6,6.0,-3.7,44.4,132.0,4.7,11.7,20.95,31.87,4.37,1.73,47.09,3.8
70086770,2494126163493516288,DA,5,5.0,0.8,14.1,124.3,3.7,21.4,17.12,16.34,6.47,0.19,0.57,1.08
70087270,2494237115383585920,DA,3,3.0,-5.0,11.9,79.6,3.1,15.3,7.86,5.47,2.42,0.14,11.45,3.09
70088770,2494523950479423232,DA/DZA,9,9.0,-0.7,27.7,22.5,3.3,4.6,3.28,3.71,0.74,0.02,4.42,0.95
70105370,2497895053130247040,DA,2,2.0,-0.3,0.0,0.3,0.1,4.1,12.33,7.36,0.6,0.44,1.95,0.27
70126970,2502426376771558912,DA,3,3.0,1.1,7.4,49.8,2.6,12.9,13.47,1.26,0.9,0.64,20.63,2.61
70156670,2507707502918736512,DA,10,10.0,17.5,518.6,413.3,22.0,15.4,19.74,4.13,2.66,1.41,7.98,2.72
70167970,2509955733613894016,DA,12,12.0,1.1,40.6,104.3,3.4,14.0,16.65,7.57,2.63,0.61,6.96,3.21
70340970,2543389816335392128,DA,3,3.0,-3.1,3.2,29.8,1.8,11.0,9.41,5.25,2.06,0.27,0.17,0.3
70430870,2560062226543391488,DA,2,2.0,10.9,0.1,6.3,0.3,17.2,16.81,1.26,1.22,0.63,9.76,2.49
70836970,2645235448112299392,DA,2,2.0,1.5,0.5,10.8,0.7,11.2,19.29,1.51,0.35,1.23,5.6,0.63
71082670,2688307166863547264,DA,5,5.0,9.6,30.4,190.6,4.5,26.5,5.5,1.96,1.96,-0.38,4.16,2.44
71902570,2839947137642491136,DA,2,2.0,-3.8,3.6,54.3,1.9,18.1,19.82,1.61,1.21,0.92,7.28,1.85
74503870,3090117197243180160,DA,2,2.0,-1.7,0.7,15.1,0.8,11.9,6.14,3.96,2.14,-0.48,9.72,2.39
74537670,3093523724785237632,DA,3,3.0,-5.3,3.6,27.0,1.0,13.1,13.84,7.04,2.93,0.26,1.77,1.11
74546070,3094362789597153408,DC,2,2.0,-17.1,12.2,65.1,3.5,13.1,0.19,5.57,0.91,0.14,0.27,0.15
74591670,3098441775871263360,DA_MS,2,2.0,15.9,12.1,78.9,3.5,15.8,8.22,2.53,1.61,-1.0,1.23,0.84
74832070,3113805767248394624,DA,2,2.0,-0.2,0.3,2.0,0.6,2.5,10.97,9.85,0.35,0.28,6.23,0.26
75473770,3162965649379040384,DZ/DA,2,2.0,1.3,0.1,3.5,0.2,9.3,0.8,26.23,1.39,0.22,7.21,0.59
75494270,3164878387297833984,DA,2,2.0,-1.2,7.3,71.6,2.7,18.7,13.26,1.25,1.48,0.29,19.12,4.27
75542570,3169398376519697664,DC/DAO,2,2.0,232.3,201.3,385.3,14.2,19.1,4.53,39.28,6.47,-3.69,63.55,6.69
75630770,3184608337477329024,DA,2,2.0,3.0,2.1,21.1,1.5,10.2,17.57,11.9,0.97,0.97,2.66,0.38
75720270,3199241595996680576,DA,2,2.0,0.2,0.0,0.8,0.1,8.6,15.7,0.17,0.19,0.09,0.02,0.06
75760770,3205074539541261952,DA,2,2.0,-2.0,0.0,4.5,0.2,19.2,15.81,12.78,4.32,0.63,1.08,0.97
75817570,3213443923267809024,DA,3,3.0,-1.5,1.0,24.3,1.0,18.4,16.39,1.59,1.25,0.68,1.92,0.81
75965970,3232773848785844352,DA,2,2.0,4.4,0.4,17.0,0.6,19.9,16.88,6.33,3.16,1.14,5.12,2.18
76059970,3244602875913724672,DA,2,2.0,3.3,4.2,41.7,2.1,14.3,15.18,33.99,5.23,1.66,2.78,1.1
76084570,3249174134161185152,DA,2,2.0,4.6,5.2,39.6,2.3,12.3,9.91,7.54,2.53,0.04,3.15,1.23
76216270,3281192286423344640,DA/DAH,2,2.0,2.9,1.9,18.7,1.4,9.5,-4.78,6.38,1.13,-1.12,52.13,2.29
76231470,3284808584463832576,DA,2,2.0,-12.3,8.1,74.3,2.8,18.5,21.59,0.22,0.48,3.05,1.7,1.0
76523870,3330451575581743360,DA:,2,2.0,0.4,0.0,0.2,0.0,3.7,5.26,43.3,1.29,0.19,0.86,0.15
77004170,3370342445848382080,DA,2,2.0,-1.6,0.5,6.8,0.7,7.0,14.24,15.57,0.67,0.53,4.3,0.35
77588670,3431511571939740928,DA:,2,2.0,34.4,61.6,221.4,7.9,19.5,14.57,23.12,3.65,0.67,0.0,0.01
78669970,3599146207085330176,DA,3,3.0,-3.6,0.5,20.4,0.7,21.3,21.36,1.1,1.58,2.15,30.53,5.32
78673870,3599776712580579712,DA_MS/DC_MS,3,,,,,,,-18.13,0.64,4.51,-3.07,15.44,2.19
78881570,3637581628902652032,DA/DAZ,2,2.0,2.9,1.3,10.7,1.1,6.6,4.02,1.55,0.39,-0.03,0.1,0.08
78944870,3648218892797221248,DA/DAZ,3,3.0,0.5,0.6,3.1,0.4,3.2,3.82,18.74,0.89,0.07,2.92,0.27
78966370,3651632700307458048,DA,2,2.0,251.4,296.4,374.5,17.2,15.4,17.27,17.29,4.35,0.38,0.94,0.8
79146870,3681747293002190976,DA,6,6.0,13.5,28.3,86.8,3.6,18.2,11.21,10.76,4.64,0.15,9.75,3.28
79651970,3776007875093752960,DC,4,4.0,71.2,525.9,413.0,19.5,14.9,2.83,20.68,5.5,0.47,2.49,1.61
79665970,3778770191899956992,DA,5,5.0,-19.4,26.5,71.0,2.2,20.9,17.76,2.08,1.54,0.79,6.0,3.26
79712870,3788300999207789440,DC/DA,3,3.0,-18.9,373.4,627.0,17.6,24.5,0.21,9.19,3.35,-0.44,12.82,4.0
79886270,3822481104863328256,DA,6,6.0,1.4,13.7,48.8,2.7,10.8,13.18,1.75,1.44,0.37,8.05,2.2
80014270,3845575453252066560,DC/DA,4,4.0,-2.5,20.3,129.0,4.3,21.1,-0.71,11.96,4.53,-0.85,13.4,3.35
80162070,3875652014008894720,DA,2,2.0,-0.2,81.0,165.7,9.0,12.4,5.63,150.11,3.83,0.06,26.41,1.33
80757070,3993186813425757568,DA,5,5.0,19.4,11.3,144.2,2.3,28.7,16.61,3.87,2.77,1.31,0.79,1.05
82084370,4054653533510175104,DA:,2,2.0,-2.0,0.4,7.0,0.6,7.4,5.76,19.85,0.64,-0.18,7.09,0.34
82381570,4057796697974621440,DA_MS/DC_MS,2,2.0,0.4,0.0,0.3,0.0,11.1,-22.6,0.38,0.23,-1.93,6.55,0.57
82420270,4058359338753280512,DA/DZ,10,10.0,-1.5,50.5,64.5,5.0,8.2,2.75,8.1,2.49,-0.13,3.8,1.18
82477270,4058884767869050368,DZ/DA,4,4.0,2.8,4.8,21.3,2.0,5.9,1.64,5.84,0.89,-0.15,0.73,0.29
83585570,4075924036975238144,DZ/DA,2,2.0,-1.1,0.1,3.1,0.3,6.5,1.82,31.61,2.18,-0.8,1.64,0.4
84329570,4099583534353613184,DA,2,2.0,-0.8,6.0,27.4,2.4,7.8,7.02,1.5,0.4,0.12,0.71,0.22
89437670,4478900202471373056,DA,2,2.0,14.7,6.3,53.3,2.5,15.0,18.61,27.24,4.16,1.12,2.65,0.98
89665270,4502416660238577280,DA,2,2.0,-8.7,1.1,30.8,1.0,21.0,17.9,0.0,0.03,1.06,2.76,1.21
89671170,4503011324228938624,DA,2,2.0,-2.9,2.4,54.8,1.6,24.5,16.01,59.95,6.72,0.3,1.52,0.84
90162470,4547029649473974144,DA,2,2.0,-0.9,1.2,22.6,1.1,14.6,21.33,4.75,2.17,-10.82,1200.58,35.51
90239270,4554501934796026752,DA_MS/DC_MS,2,2.0,14.0,6.0,54.3,2.4,15.6,-19.88,8.46,1.27,-2.52,1.36,0.35
90340970,4566888203861272832,DA,2,2.0,0.7,0.1,8.1,0.3,17.9,18.36,0.17,0.37,0.12,9.02,2.08
90952170,4641562811667056128,DZ:,2,2.0,-1.2,0.4,7.7,0.7,8.0,1.57,1.89,0.54,-0.08,0.0,0.01
91681670,4662590353083382656,DA:,2,2.0,2.1,0.9,11.9,0.9,9.0,0.57,4.34,0.97,-0.04,2.91,0.61
91774770,4674852549127254016,DA:,3,3.0,0.3,3.0,30.8,1.7,12.5,2.48,16.49,2.93,-0.12,9.54,1.93
92188670,4714273511316439168,DA_MS:,2,2.0,0.1,0.6,26.0,0.8,23.2,-2.74,0.08,0.43,-1.11,3.4,2.1
92253970,4725106591363574144,DBAZ/DBZ,2,2.0,3.2,0.3,14.9,0.6,18.3,4.35,12.14,2.14,3.86,0.07,0.12
92493270,4760038999194758016,DA,2,2.0,-1.6,0.1,7.6,0.4,14.0,18.56,20.99,6.45,0.36,3.29,2.0
92524570,4763621040575884032,DZ:,2,2.0,1.9,3.4,10.4,1.9,3.8,1.08,7.57,0.49,-0.08,0.43,0.1
92544170,4766181184681815808,DA,2,2.0,5.6,2.0,18.2,1.4,9.1,20.3,1.9,0.7,1.54,0.24,0.22
92578570,4770960005813040640,DA,2,2.0,-4.4,3.7,41.2,1.9,15.2,17.46,34.38,3.55,1.87,1.7,0.64
93574870,4927120378131194496,DA,2,2.0,0.7,1.8,9.6,1.3,5.0,14.24,4.81,0.54,0.44,2.85,0.38
93587070,4929197866695589760,DA,2,2.0,14.6,12.1,94.5,3.5,19.1,16.52,0.48,0.6,1.14,1.43,0.86
93604870,4932238055002939392,DA,2,2.0,0.7,0.2,6.7,0.4,12.0,19.95,18.27,1.43,0.9,3.34,0.56
93605970,4932439536211891328,DA,2,2.0,-0.2,1.2,19.5,1.1,12.6,12.53,3.3,1.33,-0.22,0.0,0.01
94583070,5112950075290631936,DA,2,2.0,2.8,4.3,65.1,2.1,22.0,18.19,4.12,7.3,1.22,0.06,0.12
94898270,5179836421330407296,DA,2,2.0,1.5,0.3,7.9,0.6,9.3,13.42,3.01,1.59,-0.3,2.3,1.08
95436770,5240967519812260352,DA,2,2.0,1.2,0.3,14.5,0.6,18.4,0.83,1.81,1.05,-0.92,0.36,0.29
96110070,5291906519110507520,DA,6,6.0,-112.5,10.2,348.8,3.1,27.5,10.07,13.58,8.51,0.17,4.04,9.73
101450571,5744621287860075136,DA:,2,2.0,-2.0,3.1,40.8,1.8,16.3,4.9,0.13,0.18,-0.1,1.57,0.49
102089471,5807270292179473408,DA,2,2.0,0.5,0.1,6.2,0.2,18.8,12.94,0.94,1.21,-0.19,6.1,2.38
102947671,5856847928661413248,DA,2,2.0,2.9,0.0,1.7,0.2,5.6,8.71,1.43,0.23,0.08,0.06,0.04
103117271,5863271619161347584,DA:,4,4.0,-6.1,11.5,35.1,3.2,7.9,2.15,1.08,0.56,-0.29,3.99,0.76
103441671,5874635411109256576,DA:,3,3.0,-2.9,3.2,24.6,1.8,5.0,4.51,2.86,1.07,0.01,0.03,0.05
103665471,5881838006914886784,CV/DC,2,2.0,-1.1,63.1,65.7,7.9,4.8,-170.65,312.47,147.09,-0.03,1.09,0.56
105606371,5966042038972488320,DA:,3,3.0,0.8,4.0,26.0,2.0,9.9,1.45,18.44,2.34,-0.38,4.97,0.92
106314171,5994123531590244480,DA,2,2.0,5.1,0.8,20.0,0.9,15.6,19.96,0.04,0.1,2.09,5.86,0.98
109043171,6242290835063579264,DA,2,2.0,1.9,0.6,16.9,0.8,15.6,16.56,10.3,1.41,1.18,0.18,0.12
110062671,6405871399029867520,DA_MS,2,2.0,1.0,0.0,2.0,0.1,14.1,7.09,15.34,5.18,-1.15,0.07,0.27
110492071,6453055428709369344,DA,4,4.0,-1.6,4.2,53.6,2.0,16.4,17.88,10.91,4.86,0.82,2.64,1.72
110577771,6463838919061585280,DA,2,2.0,4.8,2.0,35.6,1.4,17.7,4.62,24.77,4.24,0.65,0.82,0.59
110590871,6465559379883395328,DA,2,2.0,-1.3,0.4,12.3,0.7,12.9,9.51,8.26,2.91,3.23,0.0,0.05
110676071,6474597846497975680,DB,2,2.0,1.5,0.6,20.5,0.8,18.6,-0.15,8.36,2.64,4.94,2.65,1.13
110772071,6485440199379911808,DZ/DA,2,2.0,0.0,0.2,2.2,0.4,3.5,1.28,0.01,0.01,0.15,11.35,0.52
110835071,6493855552140630912,DA,2,2.0,3.5,4.7,53.0,2.2,17.2,16.46,2.46,1.29,-0.29,0.86,0.62
110899171,6503247236867345536,DA,3,3.0,8.1,7.8,95.4,2.7,24.4,14.33,0.23,0.6,0.55,21.31,4.23
111615571,6630341950587510528,DA,2,2.0,0.3,0.1,3.8,0.2,11.2,6.78,10.66,2.33,0.45,12.89,1.93
112487871,6706458396092476800,DA_MS,2,2.0,0.5,0.7,14.4,0.8,12.2,-12.81,0.67,0.71,-1.47,2.08,0.91
114483371,6876231615720736512,DA/DZ,2,2.0,0.7,0.3,6.5,0.5,9.1,3.93,0.56,0.43,-0.49,1.04,0.47
115866871,202493968406361216,DA,2,2.0,-1.3,0.4,9.5,0.7,10.1,11.68,0.01,0.06,-0.27,6.35,1.18
116704571,315677931593250560,DA,5,5.0,-10.9,193.6,481.6,13.6,11.6,18.58,1.13,1.14,1.31,5.41,2.66
54835271,461959093156467200,DA,3,3.0,1.4,7.2,27.4,2.7,7.3,4.3,4.98,0.66,0.83,1.72,0.32
54869971,465022912367929344,DA_MS/DC_MS,2,2.0,-0.3,16.5,12.2,4.1,1.9,-54.02,11.59,2.41,-2.32,6.35,0.81
54969671,474173499110743040,DA,3,3.0,1.3,6.5,19.3,2.5,5.2,4.9,2.04,0.44,0.42,4.1,0.54
55469971,527687657746748160,DA,3,3.0,3.9,0.4,10.7,0.5,14.9,5.24,47.75,1.69,0.97,0.01,0.02
55788971,581049632802538880,DA,3,3.0,-7.7,22.6,98.9,4.7,15.4,12.84,1.31,1.53,0.49,1.4,1.14
55792571,581537369288260224,DA,2,2.0,-0.1,9.7,58.3,3.1,13.1,15.32,6.79,1.07,1.33,5.57,0.73
55895771,598794376084628224,DBA/DB,2,2.0,-0.2,0.0,2.7,0.1,16.9,-0.35,10.63,3.0,3.82,5.29,1.54
55908171,600394066720747264,DA,2,2.0,-0.9,6.2,49.4,2.5,14.1,17.48,7.7,1.31,0.39,31.39,2.3
57249871,829843657899711872,DA,2,2.0,17.0,0.0,3.2,0.1,17.8,19.64,0.02,0.15,1.52,1.44,1.13
57316071,842122758942663040,DA/DC,7,6.0,-96.3,777.6,822.7,21.2,24.8,2.23,11.01,7.17,0.63,4.62,3.57
57406471,857955657663070080,DA,7,7.0,21.5,68.1,170.3,7.1,20.1,19.73,3.85,4.79,-0.19,3.85,4.63
57419971,860312117239402752,DC,2,2.0,-44.4,587.6,418.7,24.2,11.0,0.47,3.99,1.01,0.96,0.95,0.34
57530971,873327143753260800,DA,8,8.0,-1.4,24.0,120.8,4.3,18.7,19.12,9.55,6.85,0.74,2.02,2.14
57715971,892249081735720064,DA,5,5.0,4.2,8.6,120.9,2.6,23.1,17.72,19.44,6.04,0.95,4.44,2.32
57820471,905366186735922176,DA,4,4.0,0.7,3.0,39.3,0.9,20.8,15.89,2.26,2.37,0.49,10.85,4.16
57979771,931184888715059712,DA/DZ,13,13.0,0.5,47.7,19.9,4.9,3.0,2.01,16.77,1.58,-0.1,6.11,0.6
59429071,1154436425471863424,DA,2,2.0,-4.2,3.2,37.6,1.8,14.8,17.5,0.09,0.15,0.36,13.11,1.49
59458871,1158875463150496000,DA,5,5.0,-1.9,9.6,53.5,2.6,16.0,8.13,5.79,3.68,0.19,7.8,3.56
59979871,1243607024642577920,DA,2,2.0,-13.9,14.4,110.0,3.8,19.7,18.78,0.08,0.29,0.6,2.54,1.28
60731671,1350791163330448384,DA,2,2.0,-2.1,0.3,8.6,0.5,10.7,14.64,12.52,1.97,0.21,8.57,1.34
60773071,1356006219995736704,DA,7,7.0,-9.4,62.5,241.7,5.7,23.5,19.12,4.95,4.46,0.92,0.54,0.93
61553471,1479782431526531840,DA,4,4.0,-2.4,0.7,21.6,0.7,20.8,13.54,2.47,1.93,0.09,7.02,2.84
61735771,1513106017624637952,DA,2,2.0,-1.8,9.3,45.5,3.0,10.6,18.16,0.25,0.23,0.08,3.13,0.64
61939671,1552160636283242880,DC,3,3.0,11.2,15.1,94.4,3.5,19.6,0.26,3.62,1.97,0.61,2.75,1.31
61988571,1561131345496318848,DA,2,2.0,-10.3,4.4,31.7,2.1,10.7,14.29,4.09,1.06,-0.13,0.15,0.16
62237971,1607904501422166144,DA,2,2.0,-1.1,2.5,25.6,1.6,11.3,21.0,0.0,0.02,1.4,11.97,1.26
62425171,1640237741077200256,DA_MS/DA,4,4.0,-0.7,3.3,17.7,1.5,8.6,-8.15,5.1,1.1,-1.88,4.16,0.68
62480071,1650269302915369728,DA,3,3.0,4.9,2.7,18.4,1.0,8.9,16.74,0.86,0.36,0.66,4.11,0.56
62508271,1654956898941823104,DA_MS,2,2.0,0.4,4.2,20.0,2.0,6.7,4.67,117.94,2.9,0.29,14.44,0.82
62562871,1664821648546861696,DA:,7,7.0,0.2,9.9,113.4,2.3,25.8,3.31,10.07,3.09,1.1,13.72,4.37
62577771,1667534800863452288,DA,8,8.0,-0.0,14.0,66.0,2.1,11.2,18.31,2.29,0.95,0.82,6.71,1.65
63440671,1797426358630697216,DA,2,2.0,-1.2,5.0,47.4,2.2,15.1,14.84,0.37,0.71,1.21,1.64,1.15
63444371,1797872313673629824,DA,2,2.0,-16.1,11.9,85.8,3.4,17.2,6.18,0.01,0.08,0.84,30.02,3.96
