sdss_id,mjd,in_stack,xcsao,line,rv,e_rv,snr
70334851,59912,True,-284.2,Hb,13.9,15.9,8.9
70334851,59925,True,294.3,Hb,-24.1,21.6,5.2
70334851,59912,True,-284.2,Hg,3.4,12.1,8.9
70334851,59925,True,294.3,Hg,-10.5,17.6,5.2
75971654,59936,True,13.2,Ha,-8.6,10.5,17.9
75971654,59937,True,71.3,Ha,0.9,7.2,19.3
75971654,59936,True,13.2,Hb,-38.3,13.3,17.9
75971654,59937,True,71.3,Hb,17.8,13.7,19.3
75971654,59936,True,13.2,Hg,-24.9,11.6,17.9
75971654,59937,True,71.3,Hg,13.9,10.0,19.3
70267355,59912,True,-359.0,Ha,36.7,18.7,9.1
70267355,59925,True,24.7,Ha,-47.9,25.5,5.6
70267355,59912,True,-359.0,Hb,-8.3,13.4,9.1
70267355,59925,True,24.7,Hb,22.2,16.7,5.6
70267355,59912,True,-359.0,Hg,-7.1,12.8,9.1
70267355,59925,True,24.7,Hg,9.7,17.3,5.6
62245757,59281,True,369.5,Ha,32.1,21.5,8.6
62245757,59312,True,99.0,Ha,-6.1,21.5,8.9
62245757,59342,True,-24.9,Ha,-8.3,13.9,8.7
62245757,60380,True,-51.6,Ha,7.5,32.7,3.3
62245757,59281,True,369.5,Hb,22.4,17.0,8.6
62245757,59312,True,99.0,Hb,-4.9,16.3,8.9
62245757,59342,True,-24.9,Hb,-46.6,18.9,8.7
62245757,60380,True,-51.6,Hb,322.4,36.3,3.3
62245757,59281,True,369.5,Hg,14.6,19.8,8.6
62245757,59312,True,99.0,Hg,-18.3,19.4,8.9
62245757,59342,True,-24.9,Hg,12.6,16.4,8.7
62245757,60380,True,-51.6,Hg,-53.9,66.0,3.3
70827557,59165,True,-230.1,Ha,-54.1,22.2,25.7
70827557,59191,True,332.5,Ha,-26.9,22.9,18.7
70827557,59192,True,-153.4,Ha,39.1,21.6,16.7
70827557,59165,True,-230.1,Hb,-23.8,14.8,25.7
70827557,59191,True,332.5,Hb,36.6,23.3,18.7
70827557,59192,True,-153.4,Hb,45.3,27.0,16.7
70827557,59165,True,-230.1,Hg,2.2,15.6,25.7
70827557,59191,True,332.5,Hg,-35.2,25.8,18.7
70827557,59192,True,-153.4,Hg,257.6,27.7,16.7
80025157,59281,True,65.5,Ha,17.7,13.8,23.8
80025157,59284,True,81.8,Ha,49.0,21.3,20.9
80025157,59317,True,38.6,Ha,-5.8,6.6,33.4
80025157,59318,True,-19.0,Ha,-95.9,15.2,16.4
80025157,59339,True,48.6,Ha,-10.4,7.1,30.7
80025157,59340,True,36.2,Ha,7.4,10.1,21.5
80025157,59665,True,115.9,Ha,38.3,12.1,18.6
80025157,59281,True,65.5,Hb,23.9,8.7,23.8
80025157,59284,True,81.8,Hb,40.2,9.9,20.9
80025157,59317,True,38.6,Hb,-7.3,5.2,33.4
80025157,59318,True,-19.0,Hb,-102.6,15.4,16.4
80025157,59339,True,48.6,Hb,-5.1,5.8,30.7
80025157,59340,True,36.2,Hb,20.9,8.8,21.5
80025157,59665,True,115.9,Hb,-16.3,10.2,18.6
80025157,59281,True,65.5,Hg,43.8,8.7,23.8
80025157,59284,True,81.8,Hg,41.7,15.3,20.9
80025157,59317,True,38.6,Hg,-25.6,8.1,33.4
80025157,59318,True,-19.0,Hg,-87.4,13.1,16.4
80025157,59339,True,48.6,Hg,15.5,6.9,30.7
80025157,59340,True,36.2,Hg,-13.9,9.7,21.5
80025157,59665,True,115.9,Hg,-5.3,10.9,18.6
62802158,59651,True,-74.5,Ha,237.3,27.9,10.8
62802158,59653,True,-605.6,Ha,20.8,37.9,8.1
62802158,59654,True,53.2,Ha,-303.4,44.3,5.4
62802158,59657,True,273.3,Ha,233.8,50.9,5.1
62802158,59658,True,-121.9,Ha,-30.7,29.7,12.7
62802158,59651,True,-74.5,Hb,10.3,19.1,10.8
62802158,59653,True,-605.6,Hb,4.3,26.4,8.1
62802158,59654,True,53.2,Hb,-6.6,16.7,5.4
62802158,59657,True,273.3,Hb,-7.3,30.4,5.1
62802158,59658,True,-121.9,Hb,-1.7,13.7,12.7
62802158,59651,True,-74.5,Hg,-19.1,15.8,10.8
62802158,59653,True,-605.6,Hg,0.7,14.8,8.1
62802158,59654,True,53.2,Hg,-30.4,23.9,5.4
62802158,59657,True,273.3,Hg,-6.3,26.6,5.1
62802158,59658,True,-121.9,Hg,23.8,16.1,12.7
76017659,59964,True,-67.0,Ha,49.9,18.8,19.5
76017659,59992,True,365.5,Ha,-6.2,10.6,27.9
76017659,59994,True,224.5,Ha,-45.0,22.3,14.3
76017659,60609,True,493.1,Ha,1.2,16.9,21.9
76017659,59964,True,-67.0,Hb,-36.6,16.4,19.5
76017659,59992,True,365.5,Hb,-13.1,8.8,27.9
76017659,59994,True,224.5,Hb,67.2,51.8,14.3
76017659,60609,True,493.1,Hb,22.2,10.4,21.9
76017659,59964,True,-67.0,Hg,-4.1,11.5,19.5
76017659,59992,True,365.5,Hg,-13.6,8.0,27.9
76017659,59994,True,224.5,Hg,3.7,12.3,14.3
76017659,60609,True,493.1,Hg,14.4,9.9,21.9
75813762,59910,True,196.4,Ha,0.9,21.3,9.7
75813762,59912,True,-292.1,Ha,-0.5,41.4,10.0
75813762,59910,True,196.4,Hb,3.3,14.2,9.7
75813762,59912,True,-292.1,Hb,-4.7,14.9,10.0
75813762,59910,True,196.4,Hg,16.0,22.7,9.7
75813762,59912,True,-292.1,Hg,-15.9,12.5,10.0
78996065,59284,True,28.7,Ha,4.0,7.6,28.5
78996065,59289,True,78.4,Ha,38.8,6.8,32.8
78996065,59314,True,58.1,Ha,11.9,6.2,32.1
78996065,59315,True,35.0,Ha,12.1,11.4,17.0
78996065,59347,True,1.5,Ha,-23.7,5.1,37.6
78996065,59375,True,40.6,Ha,-19.1,6.0,35.5
78996065,60061,True,9.5,Ha,-2.2,18.4,14.7
78996065,59284,True,28.7,Hb,11.5,9.8,28.5
78996065,59289,True,78.4,Hb,54.5,8.1,32.8
78996065,59314,True,58.1,Hb,42.7,9.0,32.1
78996065,59315,True,35.0,Hb,10.8,15.3,17.0
78996065,59347,True,1.5,Hb,-19.5,7.2,37.6
78996065,59375,True,40.6,Hb,-48.0,7.7,35.5
78996065,60061,True,9.5,Hb,-35.7,17.9,14.7
78996065,59284,True,28.7,Hg,49.3,17.7,28.5
78996065,59289,True,78.4,Hg,70.8,14.7,32.8
78996065,59314,True,58.1,Hg,62.9,15.6,32.1
78996065,59315,True,35.0,Hg,74.9,25.5,17.0
78996065,59347,True,1.5,Hg,-67.9,17.5,37.6
78996065,59375,True,40.6,Hg,-55.8,12.2,35.5
78996065,60061,True,9.5,Hg,-15.8,37.2,14.7
76102766,59905,True,-9.5,Ha,22.6,21.7,21.8
76102766,59906,True,-710.8,Ha,-68.1,43.4,11.5
76102766,59905,True,-9.5,Hb,20.6,39.5,21.8
76102766,59906,True,-710.8,Hb,-24.6,51.3,11.5
76102766,59905,True,-9.5,Hg,-14.8,13.5,21.8
76102766,59906,True,-710.8,Hg,26.1,26.3,11.5
57555268,59164,True,-164.2,Ha,-26.8,16.1,40.5
57555268,59199,True,-200.2,Ha,-23.3,9.9,39.3
57555268,59222,True,-19.6,Ha,39.0,11.8,35.2
57555268,59252,True,13.6,Ha,33.5,13.6,31.0
57555268,59281,True,-114.5,Ha,7.8,12.0,32.7
57555268,59164,True,-164.2,Hb,-24.2,6.9,40.5
57555268,59199,True,-200.2,Hb,-11.2,7.2,39.3
57555268,59222,True,-19.6,Hb,32.9,7.1,35.2
57555268,59252,True,13.6,Hb,29.2,8.9,31.0
57555268,59281,True,-114.5,Hb,-4.8,7.8,32.7
57555268,59164,True,-164.2,Hg,-24.3,6.6,40.5
57555268,59199,True,-200.2,Hg,-18.1,6.9,39.3
57555268,59222,True,-19.6,Hg,36.9,6.5,35.2
57555268,59252,True,13.6,Hg,16.3,8.9,31.0
57555268,59281,True,-114.5,Hg,20.7,7.7,32.7
57579772,59163,True,24.9,Ha,12.1,19.6,12.8
57579772,59164,True,46.0,Ha,-8.3,11.0,37.8
57579772,59164,True,123.8,Ha,10.3,11.8,40.3
57579772,59197,True,36.2,Ha,-30.3,11.8,31.7
57579772,59199,True,24.0,Ha,-3.0,9.5,35.7
57579772,59221,True,132.3,Ha,-3.2,11.0,34.2
57579772,59222,True,-81.4,Ha,-1.5,10.3,30.6
57579772,59251,True,35.5,Ha,-3.6,12.6,33.3
57579772,59252,True,89.5,Ha,12.5,13.7,27.4
57579772,59279,True,73.6,Ha,-5.6,33.6,12.5
57579772,59280,True,178.5,Ha,8.0,17.6,30.7
57579772,59281,True,121.1,Ha,-3.0,7.8,35.3
57579772,60593,False,-458.0,Ha,700.0,,1.1
57579772,60594,True,177.9,Ha,-3.9,24.8,11.7
57579772,59163,True,24.9,Hb,-46.9,26.6,12.8
57579772,59164,True,46.0,Hb,-43.8,18.4,37.8
57579772,59164,True,123.8,Hb,21.6,16.4,40.3
57579772,59197,True,36.2,Hb,-20.7,11.3,31.7
57579772,59199,True,24.0,Hb,-37.5,15.9,35.7
57579772,59221,True,132.3,Hb,-19.3,11.5,34.2
57579772,59222,True,-81.4,Hb,26.1,12.6,30.6
57579772,59251,True,35.5,Hb,-58.0,22.2,33.3
57579772,59252,True,89.5,Hb,22.0,11.9,27.4
57579772,59279,True,73.6,Hb,-114.7,25.9,12.5
57579772,59280,True,178.5,Hb,47.3,19.5,30.7
57579772,59281,True,121.1,Hb,20.0,9.1,35.3
57579772,60593,False,-458.0,Hb,700.0,,1.1
57579772,60594,True,177.9,Hb,-13.2,23.8,11.7
57579772,59163,True,24.9,Hg,44.8,38.2,12.8
57579772,59164,True,46.0,Hg,4.3,36.1,37.8
57579772,59164,True,123.8,Hg,2.4,16.6,40.3
57579772,59197,True,36.2,Hg,-30.0,14.6,31.7
57579772,59199,True,24.0,Hg,-56.9,14.0,35.7
57579772,59221,True,132.3,Hg,17.1,30.5,34.2
57579772,59222,True,-81.4,Hg,-4.9,13.1,30.6
57579772,59251,True,35.5,Hg,-2.8,46.0,33.3
57579772,59252,True,89.5,Hg,-1.5,19.0,27.4
57579772,59279,True,73.6,Hg,-4.7,44.2,12.5
57579772,59280,True,178.5,Hg,26.5,14.9,30.7
57579772,59281,True,121.1,Hg,28.7,12.2,35.3
57579772,60593,False,-458.0,Hg,-700.0,,1.1
57579772,60594,True,177.9,Hg,-140.4,34.0,11.7
75814972,59871,True,33.7,Ha,51.3,28.9,6.5
75814972,59872,True,-24.1,Ha,-27.4,10.0,11.7
75814972,59878,True,-194.2,Ha,29.5,18.2,7.1
75814972,59871,True,33.7,Hb,-4.6,20.8,6.5
75814972,59872,True,-24.1,Hb,-2.2,16.5,11.7
75814972,59878,True,-194.2,Hb,2.2,14.6,7.1
75814972,59871,True,33.7,Hg,7.9,27.4,6.5
75814972,59872,True,-24.1,Hg,-2.6,18.3,11.7
75814972,59878,True,-194.2,Hg,0.5,19.3,7.1
87981572,60088,True,176.2,Ha,39.3,25.4,18.1
87981572,60095,True,64.0,Ha,-39.2,12.4,26.2
87981572,60088,True,176.2,Hb,39.3,13.7,18.1
87981572,60095,True,64.0,Hb,-37.6,9.9,26.2
87981572,60088,True,176.2,Hg,31.8,12.8,18.1
87981572,60095,True,64.0,Hg,-29.7,10.2,26.2
74563974,59902,True,-225.9,Ha,-19.8,19.2,7.0
74563974,59904,True,116.9,Ha,37.7,26.9,7.9
74563974,59902,True,-225.9,Hb,-10.3,21.5,7.0
74563974,59904,True,116.9,Hb,8.1,20.2,7.9
74563974,59902,True,-225.9,Hg,-58.5,20.8,7.0
74563974,59904,True,116.9,Hg,53.5,18.3,7.9
55773475,59292,True,-30.8,Ha,-0.4,26.0,19.4
55773475,59304,True,-382.4,Ha,143.7,26.2,18.4
55773475,59305,True,-35.6,Ha,-75.0,19.8,14.5
55773475,59306,True,-310.4,Ha,-700.0,,12.3
55773475,59664,True,-18.4,Ha,51.2,21.8,20.7
55773475,59292,True,-30.8,Hb,-30.4,18.1,19.4
55773475,59304,True,-382.4,Hb,0.8,12.3,18.4
55773475,59305,True,-35.6,Hb,-0.2,24.2,14.5
55773475,59306,True,-310.4,Hb,-30.6,40.9,12.3
55773475,59664,True,-18.4,Hb,103.2,28.2,20.7
55773475,59292,True,-30.8,Hg,-50.9,18.4,19.4
55773475,59304,True,-382.4,Hg,8.5,18.4,18.4
55773475,59305,True,-35.6,Hg,40.6,22.8,14.5
55773475,59306,True,-310.4,Hg,34.1,23.6,12.3
55773475,59664,True,-18.4,Hg,75.0,31.0,20.7
88305178,59363,True,210.2,Ha,22.4,15.7,10.1
88305178,59364,True,31.9,Ha,-58.0,20.5,6.1
88305178,59365,True,-169.3,Ha,0.5,18.5,6.4
88305178,59366,True,132.1,Ha,14.8,8.7,12.6
88305178,59367,True,126.5,Ha,-45.3,15.4,11.0
88305178,59363,True,210.2,Hb,-5.8,38.0,10.1
88305178,59364,True,31.9,Hb,-8.1,33.9,6.1
88305178,59365,True,-169.3,Hb,12.3,24.8,6.4
88305178,59366,True,132.1,Hb,1.7,18.9,12.6
88305178,59367,True,126.5,Hb,-7.5,15.2,11.0
88305178,59363,True,210.2,Hg,-21.6,24.6,10.1
88305178,59364,True,31.9,Hg,114.5,23.5,6.1
88305178,59365,True,-169.3,Hg,28.0,43.7,6.4
88305178,59366,True,132.1,Hg,-21.1,18.1,12.6
88305178,59367,True,126.5,Hg,5.6,17.0,11.0
80361379,59210,True,520.3,Ha,1.0,29.1,32.6
80361379,59211,True,-158.6,Ha,-54.2,77.2,5.3
80361379,59212,True,-7.9,Ha,-41.8,25.8,24.2
80361379,59214,True,-520.9,Ha,-320.7,87.2,7.5
80361379,59215,True,-174.9,Ha,-8.4,16.5,19.9
80361379,59216,True,125.9,Ha,50.7,23.9,23.6
80361379,59217,True,678.2,Ha,76.5,115.9,3.6
80361379,59220,True,-16.6,Ha,-30.6,48.9,13.1
80361379,59221,True,127.5,Ha,-30.7,28.5,23.3
80361379,59238,True,100.7,Ha,21.6,26.1,19.9
80361379,59243,False,8.1,Ha,25.9,66.2,1.5
80361379,59247,True,512.1,Ha,-13.7,27.8,8.9
80361379,59248,True,21.6,Ha,-8.1,25.1,30.5
80361379,59248,True,238.8,Ha,10.8,29.1,26.5
80361379,59250,True,17.8,Ha,-23.8,21.6,19.6
80361379,59265,True,93.8,Ha,10.8,23.4,29.1
80361379,59267,True,78.6,Ha,29.6,34.6,25.6
80361379,59268,True,69.0,Ha,20.1,43.1,19.8
80361379,59269,True,43.3,Ha,-3.1,36.8,29.0
80361379,59270,True,60.7,Ha,6.2,35.7,24.7
80361379,59271,True,98.0,Ha,31.8,26.7,15.8
80361379,59275,True,109.6,Ha,5.4,30.4,24.5
80361379,59276,True,67.5,Ha,0.9,28.9,23.4
80361379,59277,True,58.1,Ha,-12.1,26.8,14.1
80361379,59278,True,9.2,Ha,-13.0,24.4,28.3
80361379,59210,True,520.3,Hb,8.5,22.8,32.6
80361379,59211,True,-158.6,Hb,-37.4,34.1,5.3
80361379,59212,True,-7.9,Hb,-15.6,34.6,24.2
80361379,59214,True,-520.9,Hb,-147.5,58.6,7.5
80361379,59215,True,-174.9,Hb,7.1,24.5,19.9
80361379,59216,True,125.9,Hb,23.3,19.1,23.6
80361379,59217,True,678.2,Hb,-6.8,114.5,3.6
80361379,59220,True,-16.6,Hb,36.6,24.8,13.1
80361379,59221,True,127.5,Hb,-16.3,25.9,23.3
80361379,59238,True,100.7,Hb,17.2,17.3,19.9
80361379,59243,False,8.1,Hb,-15.4,113.7,1.5
80361379,59247,True,512.1,Hb,-1.5,25.8,8.9
80361379,59248,True,21.6,Hb,17.3,26.0,30.5
80361379,59248,True,238.8,Hb,11.7,12.8,26.5
80361379,59250,True,17.8,Hb,12.5,19.7,19.6
80361379,59265,True,93.8,Hb,-11.5,28.2,29.1
80361379,59267,True,78.6,Hb,-16.6,23.3,25.6
80361379,59268,True,69.0,Hb,-26.7,21.7,19.8
80361379,59269,True,43.3,Hb,-15.5,45.6,29.0
80361379,59270,True,60.7,Hb,-5.4,25.9,24.7
80361379,59271,True,98.0,Hb,35.6,32.3,15.8
80361379,59275,True,109.6,Hb,5.3,26.9,24.5
80361379,59276,True,67.5,Hb,-25.8,29.5,23.4
80361379,59277,True,58.1,Hb,10.2,28.5,14.1
80361379,59278,True,9.2,Hb,-16.1,12.2,28.3
80361379,59210,True,520.3,Hg,-3.8,18.4,32.6
80361379,59211,True,-158.6,Hg,139.5,68.1,5.3
80361379,59212,True,-7.9,Hg,3.8,33.2,24.2
80361379,59214,True,-520.9,Hg,-7.6,68.0,7.5
80361379,59215,True,-174.9,Hg,-24.9,32.8,19.9
80361379,59216,True,125.9,Hg,-43.3,24.7,23.6
80361379,59217,True,678.2,Hg,104.9,145.8,3.6
80361379,59220,True,-16.6,Hg,1.6,38.2,13.1
80361379,59221,True,127.5,Hg,62.0,33.0,23.3
80361379,59238,True,100.7,Hg,-12.6,27.6,19.9
80361379,59243,False,8.1,Hg,-107.9,83.7,1.5
80361379,59247,True,512.1,Hg,-38.2,36.4,8.9
80361379,59248,True,21.6,Hg,10.2,23.7,30.5
80361379,59248,True,238.8,Hg,-44.8,14.1,26.5
80361379,59250,True,17.8,Hg,-20.2,29.6,19.6
80361379,59265,True,93.8,Hg,17.2,26.1,29.1
80361379,59267,True,78.6,Hg,6.4,29.9,25.6
80361379,59268,True,69.0,Hg,-39.6,49.2,19.8
80361379,59269,True,43.3,Hg,75.4,28.6,29.0
80361379,59270,True,60.7,Hg,-14.9,21.9,24.7
80361379,59271,True,98.0,Hg,-8.8,40.5,15.8
80361379,59275,True,109.6,Hg,-28.1,32.7,24.5
80361379,59276,True,67.5,Hg,-26.8,25.2,23.4
80361379,59277,True,58.1,Hg,38.9,25.1,14.1
80361379,59278,True,9.2,Hg,22.6,11.0,28.3
58640185,59232,True,-67.1,Ha,-25.4,8.7,22.0
58640185,59252,True,-89.9,Ha,-40.6,7.7,25.1
58640185,59257,True,21.8,Ha,94.3,10.8,20.0
58640185,59281,True,-143.6,Ha,-73.3,11.5,15.1
58640185,59284,True,82.9,Ha,88.9,12.7,17.7
58640185,59312,True,-152.9,Ha,-85.8,7.5,22.3
58640185,59637,True,27.3,Ha,69.7,10.2,18.2
58640185,59638,True,-76.4,Ha,10.3,18.4,12.1
58640185,59872,True,-38.7,Ha,-50.0,16.4,13.7
58640185,59873,True,-17.4,Ha,72.1,19.7,10.7
58640185,59933,True,98.5,Ha,111.3,12.2,12.4
58640185,60231,True,-68.8,Ha,13.9,11.2,16.3
58640185,60316,True,-137.0,Ha,-72.0,15.9,9.3
58640185,60319,True,13.6,Ha,75.2,14.9,14.6
58640185,60591,True,81.5,Ha,-176.7,39.5,10.4
58640185,60595,True,-118.4,Ha,-73.5,13.9,14.1
58640185,59232,True,-67.1,Hb,-9.0,7.3,22.0
58640185,59252,True,-89.9,Hb,-51.5,7.0,25.1
58640185,59257,True,21.8,Hb,70.6,7.9,20.0
58640185,59281,True,-143.6,Hb,-88.9,11.0,15.1
58640185,59284,True,82.9,Hb,107.3,11.9,17.7
58640185,59312,True,-152.9,Hb,-61.4,7.8,22.3
58640185,59637,True,27.3,Hb,43.5,9.5,18.2
58640185,59638,True,-76.4,Hb,-6.9,14.6,12.1
58640185,59872,True,-38.7,Hb,-36.1,12.6,13.7
58640185,59873,True,-17.4,Hb,59.3,15.7,10.7
58640185,59933,True,98.5,Hb,37.9,12.3,12.4
58640185,60231,True,-68.8,Hb,18.9,10.1,16.3
58640185,60316,True,-137.0,Hb,-54.9,14.6,9.3
58640185,60319,True,13.6,Hb,79.2,13.7,14.6
58640185,60591,True,81.5,Hb,-69.3,14.9,10.4
58640185,60595,True,-118.4,Hb,-60.7,11.7,14.1
58640185,59232,True,-67.1,Hg,-19.9,8.3,22.0
58640185,59252,True,-89.9,Hg,-49.6,6.4,25.1
58640185,59257,True,21.8,Hg,56.2,8.6,20.0
58640185,59281,True,-143.6,Hg,-60.7,14.0,15.1
58640185,59284,True,82.9,Hg,98.9,11.4,17.7
58640185,59312,True,-152.9,Hg,-53.4,13.0,22.3
58640185,59637,True,27.3,Hg,64.8,10.8,18.2
58640185,59638,True,-76.4,Hg,13.9,14.6,12.1
58640185,59872,True,-38.7,Hg,-96.1,12.0,13.7
58640185,59873,True,-17.4,Hg,113.1,15.7,10.7
58640185,59933,True,98.5,Hg,82.4,14.7,12.4
58640185,60231,True,-68.8,Hg,29.3,11.7,16.3
58640185,60316,True,-137.0,Hg,-76.7,19.6,9.3
58640185,60319,True,13.6,Hg,43.9,12.5,14.6
58640185,60591,True,81.5,Hg,-61.5,14.6,10.4
58640185,60595,True,-118.4,Hg,-43.9,15.7,14.1
60477185,59296,True,18.7,Ha,82.8,16.1,18.9
60477185,59300,True,-346.4,Ha,-142.8,62.0,8.5
60477185,59301,True,74.6,Ha,-51.7,27.4,8.6
60477185,59302,True,1.2,Ha,-22.2,35.5,9.7
60477185,59304,True,-72.0,Ha,-154.4,41.2,11.5
60477185,59328,True,86.5,Ha,-5.6,18.8,17.6
60477185,59329,True,68.5,Ha,23.6,27.5,15.0
60477185,59383,True,145.3,Ha,126.6,20.0,17.6
60477185,59384,True,-109.3,Ha,-95.8,42.6,14.6
60477185,59385,True,46.0,Ha,-46.1,27.8,12.6
60477185,59387,True,-48.4,Ha,-25.5,27.5,12.3
60477185,59296,True,18.7,Hb,49.9,15.4,18.9
60477185,59300,True,-346.4,Hb,-91.6,41.8,8.5
60477185,59301,True,74.6,Hb,130.0,26.1,8.6
60477185,59302,True,1.2,Hb,-86.2,145.0,9.7
60477185,59304,True,-72.0,Hb,-87.2,18.9,11.5
60477185,59328,True,86.5,Hb,-40.2,13.2,17.6
60477185,59329,True,68.5,Hb,35.7,19.3,15.0
60477185,59383,True,145.3,Hb,71.1,18.4,17.6
60477185,59384,True,-109.3,Hb,-109.3,17.8,14.6
60477185,59385,True,46.0,Hb,98.8,19.9,12.6
60477185,59387,True,-48.4,Hb,-14.0,24.6,12.3
60477185,59296,True,18.7,Hg,49.6,21.5,18.9
60477185,59300,True,-346.4,Hg,-48.8,34.6,8.5
60477185,59301,True,74.6,Hg,318.1,49.4,8.6
60477185,59302,True,1.2,Hg,-147.5,47.5,9.7
60477185,59304,True,-72.0,Hg,-106.3,28.1,11.5
60477185,59328,True,86.5,Hg,-1.2,15.4,17.6
60477185,59329,True,68.5,Hg,10.4,14.5,15.0
60477185,59383,True,145.3,Hg,49.5,15.8,17.6
60477185,59384,True,-109.3,Hg,-154.2,20.2,14.6
60477185,59385,True,46.0,Hg,15.3,24.7,12.6
60477185,59387,True,-48.4,Hg,-28.1,28.4,12.3
75907687,59871,True,512.6,Ha,1.4,16.1,4.7
75907687,59872,True,482.5,Ha,-0.1,13.3,6.3
75907687,59878,True,-165.1,Ha,700.0,,5.2
75907687,59871,True,512.6,Hb,-66.3,31.2,4.7
75907687,59872,True,482.5,Hb,9.6,24.4,6.3
75907687,59878,True,-165.1,Hb,2.5,26.9,5.2
75907687,59871,True,512.6,Hg,-9.8,35.5,4.7
75907687,59872,True,482.5,Hg,-7.4,17.1,6.3
75907687,59878,True,-165.1,Hg,17.0,17.7,5.2
56364792,59186,True,-9.1,Ha,-26.2,42.2,3.0
56364792,59208,False,217.3,Ha,290.9,38.0,2.6
56364792,59209,True,-128.6,Ha,-24.8,21.4,9.3
56364792,59210,True,132.3,Ha,35.0,20.1,9.0
56364792,59211,True,201.5,Ha,7.2,18.4,6.8
56364792,59212,False,97.6,Ha,246.9,79.0,1.9
56364792,59302,True,21.2,Ha,-30.3,41.6,5.0
56364792,59186,True,-9.1,Hb,-25.0,58.4,3.0
56364792,59208,False,217.3,Hb,211.2,70.3,2.6
56364792,59209,True,-128.6,Hb,-67.3,21.3,9.3
56364792,59210,True,132.3,Hb,59.1,16.6,9.0
56364792,59211,True,201.5,Hb,-8.5,26.6,6.8
56364792,59212,False,97.6,Hb,-0.8,33.9,1.9
56364792,59302,True,21.2,Hb,32.0,39.9,5.0
56364792,59186,True,-9.1,Hg,-342.0,58.3,3.0
56364792,59208,False,217.3,Hg,5.9,58.2,2.6
56364792,59209,True,-128.6,Hg,-56.1,17.5,9.3
56364792,59210,True,132.3,Hg,49.8,14.5,9.0
56364792,59211,True,201.5,Hg,-92.1,22.6,6.8
56364792,59212,False,97.6,Hg,282.6,36.6,1.9
56364792,59302,True,21.2,Hg,11.9,40.0,5.0
80131393,59690,True,88.9,Ha,-61.5,9.0,30.0
80131393,60053,True,203.4,Ha,27.4,6.1,43.1
80131393,59690,True,88.9,Hb,-39.5,8.0,30.0
80131393,60053,True,203.4,Hb,16.8,5.5,43.1
80131393,59690,True,88.9,Hg,-45.9,8.6,30.0
80131393,60053,True,203.4,Hg,17.2,5.7,43.1
55922596,59885,True,114.1,Ha,16.1,11.2,16.4
55922596,59915,True,-39.0,Ha,-23.8,13.0,18.0
55922596,59988,True,89.1,Ha,-10.8,19.7,10.1
55922596,60263,True,-92.9,Ha,-13.2,23.7,10.6
55922596,59885,True,114.1,Hb,16.7,12.5,16.4
55922596,59915,True,-39.0,Hb,-10.4,10.0,18.0
55922596,59988,True,89.1,Hb,-13.1,20.7,10.1
55922596,60263,True,-92.9,Hb,-38.1,35.3,10.6
55922596,59885,True,114.1,Hg,26.5,11.5,16.4
55922596,59915,True,-39.0,Hg,-24.3,11.1,18.0
55922596,59988,True,89.1,Hg,-72.3,23.2,10.1
55922596,60263,True,-92.9,Hg,59.1,24.3,10.6
70130198,59165,True,-91.1,Ha,1.5,11.9,22.5
70130198,59191,True,88.3,Ha,8.1,14.1,21.0
70130198,59231,True,341.0,Ha,-21.5,30.0,15.8
70130198,59232,True,238.6,Ha,-5.1,15.4,17.1
70130198,59165,True,-91.1,Hb,-10.3,8.3,22.5
70130198,59191,True,88.3,Hb,18.3,11.2,21.0
70130198,59231,True,341.0,Hb,4.4,15.7,15.8
70130198,59232,True,238.6,Hb,-7.0,13.2,17.1
70130198,59165,True,-91.1,Hg,23.5,10.4,22.5
70130198,59191,True,88.3,Hg,-8.3,11.5,21.0
70130198,59231,True,341.0,Hg,8.3,12.8,15.8
70130198,59232,True,238.6,Hg,-48.6,15.9,17.1
75814798,59871,True,-12.5,Ha,-14.5,11.4,12.0
75814798,59872,True,2.4,Ha,-1.5,11.3,21.7
75814798,59878,True,-57.4,Ha,18.0,16.9,16.5
75814798,59871,True,-12.5,Hb,-23.9,14.9,12.0
75814798,59872,True,2.4,Hb,5.8,10.9,21.7
75814798,59878,True,-57.4,Hb,6.4,12.2,16.5
75814798,59871,True,-12.5,Hg,-2.3,20.3,12.0
75814798,59872,True,2.4,Hg,-8.4,10.0,21.7
75814798,59878,True,-57.4,Hg,12.9,12.4,16.5
55817099,59292,True,200.1,Ha,-8.7,17.3,12.8
55817099,59306,True,-23.3,Ha,-47.3,21.6,11.8
55817099,59315,True,424.1,Ha,271.7,45.0,6.1
55817099,59316,True,-116.5,Ha,20.2,13.1,12.3
55817099,59342,False,546.1,Ha,-484.9,39.1,2.7
55817099,59345,True,350.7,Ha,16.3,24.8,4.0
55817099,59913,True,-393.2,Ha,42.2,39.2,8.1
55817099,59292,True,200.1,Hb,31.1,22.2,12.8
55817099,59306,True,-23.3,Hb,13.3,20.7,11.8
55817099,59315,True,424.1,Hb,-76.9,32.7,6.1
55817099,59316,True,-116.5,Hb,-26.8,21.7,12.3
55817099,59342,False,546.1,Hb,122.9,54.8,2.7
55817099,59345,True,350.7,Hb,-437.3,71.2,4.0
55817099,59913,True,-393.2,Hb,45.0,33.6,8.1
55817099,59292,True,200.1,Hg,10.5,19.9,12.8
55817099,59306,True,-23.3,Hg,-21.2,20.4,11.8
