sdss_id,gaia,nvis,snr_max,C,C_v,CI,CI_v,CII,CII_v,HeI,HeI_v,C_vis,status
56660929,715883572645779328,1,31.3,0.95,400,0.10,-200,2.99,400,0.96,-180,0.9,ok
83231183,4067528471074783488,1,11.6,0.52,370,0.26,390,1.84,360,0.08,-80,0.5,ok
99638205,5598382431743703680,1,20.6,-0.42,400,-0.74,-200,1.39,400,0.19,-200,-0.4,ok
95539398,5247002288137639680,1,3.3,-0.82,400,-0.21,400,0.42,270,0.75,180,-0.8,ok
105598942,5965833509721268096,3,18.1,0.87,-200,1.64,210,-1.06,-200,1.78,-30,1.6/1.9/-0.4,ok
68633523,2205963544746906880,1,16.2,-0.29,400,-0.51,-200,0.85,400,0.95,-200,-0.3,ok
93870609,4979389614728527232,1,30.2,0.56,400,3.77,-200,0.84,400,3.09,70,0.6,ok
87963016,4310782430745574016,1,10.7,0.81,400,0.85,400,0.29,400,0.78,-70,0.8,ok
73486890,3016415459661585792,1,15.3,-0.46,10,0.22,-10,0.10,400,2.02,140,-0.5,ok
59378979,1144594872986603136,4,9.3,2.01,290,0.94,270,0.78,350,0.92,-30,-2.3/0.1/-0.3/4.4,ok
109564572,6327167871382591616,2,11.3,0.37,300,-0.05,310,0.92,180,0.04,-170,0.8/-1.0,ok
55640023,551589356903995776,1,25.4,1.84,390,0.57,370,1.30,400,0.59,-160,1.8,ok
55522506,533636909006080768,1,31.1,0.77,400,-0.11,400,1.89,400,0.90,-200,0.8,ok
96715269,5333604256347775744,4,13.6,-0.59,400,0.12,-200,0.27,400,0.48,-90,1.7/-0.4/0.5/-0.7,ok
62768172,1703958975392139648,1,9.3,-0.13,-90,-0.35,-150,0.96,290,0.60,-200,-0.1,ok
102593175,5835918999767992448,1,9.3,-0.48,400,0.37,400,-0.94,400,0.39,-130,-0.5,ok
85804429,4163447361522111104,1,10.8,0.50,-200,1.61,-200,-1.91,20,2.03,-100,0.5,ok
67975058,2159528041968432896,2,32.4,0.34,400,-0.50,400,1.07,400,0.80,-180,0.7/-0.1,ok
86858954,4253462007743729920,1,26.8,1.26,400,-0.35,-200,2.21,400,-0.06,400,1.3,ok
101347620,5729343406289004288,1,30.5,-1.17,400,0.98,-200,0.44,400,0.91,-80,-1.2,ok
87641588,4293570611326734464,2,31.4,-0.29,400,0.31,-200,0.31,400,0.62,-180,0.1/-0.7,ok
96040982,5284705503925611392,1,27.0,0.72,400,1.51,-200,1.09,400,0.88,-110,0.7,ok
55605847,545490503343633920,3,60.8,0.08,400,-0.23,-200,1.41,400,0.83,-180,0.3/-0.6/0.4,ok
79923256,3829316532430216064,1,22.5,-0.63,240,-0.76,210,0.31,400,-0.63,-200,-0.6,ok
96067767,5287964220170653440,1,60.8,0.91,400,-0.22,-200,2.44,400,0.64,-140,0.9,ok
55270986,511351732458904704,1,27.0,0.27,400,2.28,120,0.91,400,1.27,-160,0.3,ok
105825238,5973232883687584384,1,10.4,0.47,-30,0.78,-50,1.49,290,1.57,-10,0.5,ok
110645921,6471665040967459456,1,29.4,0.66,400,-0.24,400,0.79,400,0.43,-150,0.7,ok
61167585,1416197437870411264,2,30.6,0.51,400,-0.83,400,4.01,400,1.30,-200,0.7/0.3,ok
105680921,5968579200735160192,1,17.5,-0.97,400,-1.19,-140,0.94,320,1.53,-120,-1.0,ok
69051723,2263156639226646016,4,52.2,3.57,400,-0.98,190,13.18,400,0.27,400,4.7/4.4/3.4/2.0,ok
55574310,540558678298027520,3,30.9,0.11,10,0.82,-200,-1.32,400,1.22,-110,-1.7/4.6/-1.3,ok
95435439,5240889935533451648,1,19.1,-0.01,400,-0.21,-200,0.83,400,0.57,-150,-0.0,ok
61195412,1420325584340276736,1,11.7,0.88,-200,1.58,-200,0.91,-100,0.88,400,0.9,ok
82424725,4058408163947297024,1,27.6,0.02,-200,0.59,-200,-0.26,400,0.58,-50,0.0,ok
95860335,5269230878494547456,1,11.2,0.00,380,-0.30,340,1.77,400,1.51,-30,0.0,ok
111127563,6539079393103956992,2,13.7,-0.65,-200,0.14,-200,-0.88,400,0.95,-160,0.0/-2.2,ok
102948765,5856894967147835264,1,31.3,-0.57,-200,0.30,-200,-0.31,400,0.48,0,-0.6,ok
92525314,4763719854886926720,1,12.1,-0.77,-30,-0.68,-50,0.28,400,1.07,-60,-0.8,ok
67195753,2083351716038930176,1,25.9,0.75,400,-0.13,310,1.17,400,1.26,-200,0.7,ok
91826594,4682229623610049536,1,18.0,1.40,-200,5.56,-200,-0.02,400,0.50,210,1.4,ok
84529362,4106650885869067008,1,13.6,1.82,-200,4.73,-200,0.03,400,-0.32,50,1.8,ok
55523885,533793074016251392,1,15.5,-0.37,260,0.31,230,0.26,400,0.84,-70,-0.4,ok
90868644,4627130587681279488,6,35.8,1.52,-200,4.55,-200,0.62,100,1.52,300,4.0/0.1/1.1/1.2/0.5/1.7,ok
91837892,4684075149581185920,1,7.3,1.30,-200,0.72,320,0.70,-200,0.98,10,1.3,ok
55111135,494614107463299328,1,24.0,-0.12,260,1.03,240,-0.41,400,0.27,-150,-0.1,ok
60758146,1354094164979715968,1,5.7,1.92,190,1.82,100,2.01,260,1.43,400,1.9,ok
89267105,4462596953282919936,1,16.6,0.77,400,0.68,400,0.58,400,0.70,-190,0.8,ok
71994481,2855806596440288384,1,16.5,0.40,400,-0.32,400,0.83,400,1.50,-40,0.4,ok
65570797,1994658747287975168,1,4.1,-0.07,270,-0.27,400,2.64,280,1.25,400,-0.1,ok
54764885,456875913466646784,1,22.9,-0.28,400,-0.41,400,0.02,400,-0.10,-200,-0.3,ok
109914270,6384921373194985856,1,30.4,0.36,400,0.24,-200,0.38,400,2.93,-60,0.4,ok
109927691,6387271093967054208,2,9.4,1.17,400,1.01,-200,2.60,400,0.86,-160,1.7/1.0,ok
87439297,4280083829891105536,1,25.8,0.11,-200,0.78,-200,-1.05,230,0.31,-40,0.1,ok
57990256,932888410183771904,1,25.5,-0.26,400,0.02,-200,1.15,400,0.73,-180,-0.3,ok
107399356,6071041929093287936,2,23.4,-0.97,400,-1.19,400,0.17,400,1.09,-130,0.2/-2.1,ok
58805037,1046113055299794304,2,34.7,0.85,400,-0.57,400,2.01,400,3.89,-200,0.4/2.4,ok
103285620,5868288106616449792,2,27.8,0.41,400,-1.01,360,1.46,400,1.09,-200,0.9/-0.3,ok
62415062,1638625822671119744,1,30.8,0.18,400,-0.41,-200,1.03,400,1.07,-200,0.2,ok
74428632,3084299715580487424,1,32.9,0.66,400,0.64,-200,1.62,400,0.86,-180,0.7,ok
58602566,1010409236982590976,1,17.5,2.38,400,0.09,-200,2.87,400,2.40,-200,2.4,ok
99950547,5613067131084794368,1,37.4,-0.28,400,-0.00,-200,0.57,400,0.75,-80,-0.3,ok
103929706,5891645891115402752,2,18.0,0.25,290,-0.09,-190,0.52,400,0.61,-140,-0.2/0.1,ok
105387251,5959445695120507264,1,16.6,0.55,290,0.18,260,0.40,400,0.11,-10,0.6,ok
55864584,594116366425186944,2,12.1,4.25,70,1.89,90,1.89,40,-0.04,30,12.9/1.3,ok
55620706,548066315490429440,2,30.0,0.20,400,-0.85,50,2.12,400,1.04,-180,-0.3/0.5,ok
55194756,506282777698457600,1,30.9,-0.06,400,0.51,-200,1.09,400,1.10,-190,-0.1,ok
67945815,2155798227946123776,1,28.6,-0.38,400,-1.05,300,0.52,400,0.76,-170,-0.4,ok
114817227,154893700610816,1,11.3,2.42,400,2.06,170,1.23,400,1.24,-200,2.4,ok
105702024,5969584528003482880,4,22.7,-2.07,400,-1.22,400,-0.04,400,0.63,-100,-1.4/-0.2/-1.0/-6.5,ok
74340171,3076603791317119744,1,29.2,0.85,400,-0.24,400,1.98,400,0.94,-160,0.9,ok
96086874,5290100468186395520,1,43.1,1.24,400,-0.38,400,2.18,400,0.53,-190,1.2,ok
68896875,2240110153953993088,1,26.4,-0.28,400,0.82,-190,0.61,400,1.09,-160,-0.3,ok
90907457,4633827983588195840,1,7.2,1.01,-110,1.14,-200,0.19,400,0.50,-110,1.0,ok
71940817,2846362242530153216,1,32.8,1.15,400,-0.21,400,1.29,400,0.78,-200,1.2,ok
82683450,4061099012502722688,1,31.5,1.38,400,-0.36,400,1.34,400,-0.08,-130,1.4,ok
109938368,6389103056433345408,1,27.0,0.06,400,0.95,330,-0.02,400,0.88,-150,0.1,ok
79827433,3810722107177468288,2,16.9,-0.17,400,-0.14,160,1.02,400,0.33,-60,-0.2/1.1,ok
106639101,6020480444527194752,1,7.6,0.75,150,1.31,190,-0.37,-120,1.63,180,0.7,ok
105011452,5943453195378530560,4,24.5,-0.23,400,-0.39,-200,0.72,400,0.52,-110,0.9/-0.0/-0.7/-0.1,ok
102246840,5817407415736005120,4,26.6,0.55,400,-0.21,400,0.91,400,0.51,-130,0.6/0.5/0.6/0.5,ok
62493830,1652438712373700864,1,32.2,0.48,400,0.33,-200,0.92,400,1.11,-190,0.5,ok
74891686,3118046205637913088,1,27.8,-3.33,-200,-0.22,-200,-0.49,160,0.43,-120,-3.3,ok
84521483,4106453209920284032,6,12.5,1.03,-180,1.25,-180,-1.74,-200,2.85,60,-0.6/-0.8/1.4/-1.2/0.9/-0.5,ok
69194306,2293199385705388288,3,44.7,-0.72,400,-0.07,330,-0.06,400,0.59,-190,-1.9/-1.2/-0.6,ok
65015906,1958264671888218752,2,27.2,2.64,400,-0.95,80,13.63,400,-0.05,400,2.5/3.6,ok
94692364,5135631625782846080,1,23.8,3.24,400,0.76,400,2.58,400,2.37,180,3.2,ok
68587275,2202505344467040640,2,27.6,0.05,400,-0.77,400,1.39,400,0.46,-160,-1.1/1.7,ok
110066953,6406407720187212800,2,5.2,1.98,400,0.39,400,3.91,390,-0.81,-70,1.3/-0.4,ok
82467425,4058780863970634112,1,13.0,0.75,180,2.06,0,-0.17,310,1.71,90,0.8,ok
107186874,6056277416409076736,2,27.5,-0.18,400,-0.13,200,0.88,400,0.69,-160,-0.4/0.4,ok
102986494,5858702285030921216,1,20.4,-0.43,0,0.04,-80,0.27,400,0.91,-130,-0.4,ok
116367454,262074373214413440,1,30.9,1.31,400,-0.29,400,2.14,400,1.08,-200,1.3,ok
74496102,3089385957589947776,1,13.9,-0.25,200,0.73,10,-0.39,400,1.40,-40,-0.3,ok
69287722,2312634662474633984,1,31.2,2.88,400,-0.53,400,2.98,400,0.60,-200,2.9,ok
71392096,2742622083498669184,1,25.3,0.80,400,-0.65,400,0.98,400,0.67,-200,0.8,ok
98326377,5478129841433830528,1,66.2,0.10,400,1.90,-200,0.08,400,1.57,70,0.1,ok
76340048,3310782175847473664,1,13.0,0.19,-200,1.23,-200,0.67,400,0.63,-200,0.2,ok
74064556,3055386790320685440,1,24.8,-0.11,300,0.70,310,-1.61,-40,0.55,230,-0.1,ok
76590585,3336810811534101120,1,14.8,-1.48,400,-1.36,400,-0.59,400,1.02,-140,-1.5,ok
61327331,1440528427602540416,2,20.6,0.56,400,-0.13,120,1.67,400,1.38,-180,5.2/0.8,ok
94212180,5043297933521448192,1,22.4,0.42,400,0.98,-200,1.06,400,1.56,-150,0.4,ok
88238115,4320372100637974144,2,27.9,0.44,400,-0.22,400,0.63,400,0.19,-50,0.3/1.0,ok
92487979,4759342222356925952,1,25.1,-0.30,400,0.26,-200,0.86,400,1.14,-60,-0.3,ok
101723772,5777222155519445504,1,18.6,1.83,-200,2.32,-200,2.17,400,0.97,80,1.8,ok
66012641,2020078189119700992,8,50.9,-0.58,-80,0.70,-50,-0.67,400,0.25,-130,-1.7/-0.3/-1.5/0.4/-1.7/-1.3/-0.4/0.6,ok
59016368,1085986505179682560,1,31.3,1.74,400,-0.30,400,2.80,400,0.73,-200,1.7,ok
65840611,2009579055657132800,2,21.8,-0.51,400,-0.66,400,0.58,400,0.86,-170,-0.6/0.6,ok
59059305,1092665488562438272,1,20.2,0.50,400,-0.61,400,0.53,390,0.17,400,0.5,ok
69312985,2317444407370144640,1,28.0,1.67,400,-0.01,250,2.31,400,1.17,-170,1.7,ok
67356970,2096635671922608768,3,5.1,1.68,-70,2.18,-120,1.31,400,0.44,260,0.4/0.4/1.3,ok
62740405,1698584562555335296,1,30.0,0.65,400,-0.30,400,1.32,400,0.68,-180,0.7,ok
85549343,4153174276490037376,1,9.3,-0.33,-170,0.11,-200,0.46,50,0.64,-200,-0.3,ok
82120628,4055472227315257600,2,22.7,-0.56,-200,0.50,-180,-1.05,-200,0.89,10,-1.6/0.4,ok
83353445,4068999725101804416,1,13.0,0.71,-190,0.59,-200,0.48,-100,1.69,400,0.7,ok
82419295,4058347793879434496,3,17.5,-0.73,320,-0.93,200,0.45,390,0.95,-100,-0.4/-0.3/-1.2,ok
103506242,5876753418455454592,2,28.3,0.38,400,-0.26,400,0.86,400,0.43,-150,1.0/0.0,ok
95145106,5217018094949696512,1,24.3,0.46,400,0.18,-200,1.54,400,1.13,-190,0.5,ok
104878499,5940199946612059904,1,18.6,-0.52,400,-0.22,400,-0.47,340,0.54,-150,-0.5,ok
69088160,2269413680725026560,1,30.1,-0.39,400,-0.04,380,-0.16,400,1.15,-140,-0.4,ok
110651006,6472144939136231680,1,9.2,1.12,400,1.28,-160,1.89,400,1.38,-150,1.1,ok
95984649,5280227403524205568,1,16.3,-1.53,400,-1.53,-200,-0.28,400,0.46,-40,-1.5,ok
83415730,4070284504379361152,2,27.1,0.48,400,-0.07,400,0.22,400,0.68,-170,0.8/0.2,ok
111656511,6633402686016887808,1,12.7,0.84,400,0.49,400,0.98,400,1.86,-100,0.8,ok
69076085,2267549394337081216,1,42.0,0.34,400,0.18,-20,0.93,400,1.29,-200,0.3,ok
55002042,478528217990832512,1,24.4,-0.16,400,-0.22,-200,0.35,400,0.32,-200,-0.2,ok
85735032,4159201185079326080,1,23.6,-0.54,-190,-0.26,-190,-1.02,-200,1.89,100,-0.5,ok
62072432,1576895563395619968,1,31.6,1.05,400,-0.07,-200,1.59,400,0.87,-200,1.1,ok
110779413,6486475565671415424,1,27.8,1.16,400,-0.07,-200,1.89,400,1.34,-140,1.2,ok
69098574,2271468122498997632,3,38.3,-0.52,390,-0.25,-200,0.35,400,0.54,-200,-0.8/-0.5/-0.6,ok
83600375,4076420947518018560,1,27.3,0.03,400,0.01,400,0.60,370,2.75,-130,0.0,ok
62399422,1636102580924497152,1,32.6,0.06,400,0.05,-50,0.75,400,1.00,-200,0.1,ok
59400952,1148210616974787968,4,27.4,0.49,400,0.13,290,1.66,400,0.64,-200,0.4/1.4/0.3/0.5,ok
62860929,1721394068713220992,1,17.3,-0.11,-70,0.81,-20,0.99,400,2.85,-180,-0.1,ok
102948662,5856889263430881280,3,11.0,-0.54,400,-0.13,-200,0.19,400,0.90,-110,-1.8/0.0/2.5,ok
54821399,460566115003527424,1,26.9,1.92,400,-0.14,400,2.65,400,0.65,-200,1.9,ok
73466475,3012766283647530752,1,30.2,1.55,400,-0.10,400,1.91,400,0.59,-200,1.6,ok
74414760,3083245150788878464,1,31.2,-0.25,400,0.59,-200,0.34,400,0.90,-150,-0.3,ok
73987011,3051305231358987776,1,28.7,1.29,400,0.17,400,2.33,400,1.11,-140,1.3,ok
92452662,4756642886956212480,4,52.7,0.85,400,-0.10,-200,1.27,400,0.55,-100,-1.0/0.3/0.8/1.1,ok
62296446,1618598798190536320,1,28.4,0.31,400,-0.77,400,1.32,400,0.63,-120,0.3,ok
58656338,1019919737684152576,1,30.9,0.73,400,-0.34,-200,1.36,400,0.78,-200,0.7,ok
99633825,5598037077707402496,1,6.4,-0.14,310,0.67,-200,-0.09,400,0.19,-200,-0.1,ok
100049134,5617394946292903296,1,24.8,1.91,400,1.69,-200,3.15,400,0.81,-130,1.9,ok
66962071,2068646813165479936,3,48.4,-0.85,400,0.25,-80,-0.50,400,0.32,-150,-1.2/-1.1/-0.2,ok
60034503,1253547400032295040,1,5.6,-0.09,400,0.36,-200,0.11,350,1.80,-140,-0.1,ok
65621206,1998182548917845376,1,20.7,-1.71,400,-0.60,-160,-0.07,400,0.73,-200,-1.7,ok
59959319,1239988673612695552,1,28.9,2.18,400,-0.84,-200,3.06,400,-0.35,-200,2.2,ok
62190183,1599054158668960256,1,8.4,0.16,60,0.42,0,0.87,180,1.93,-200,0.2,ok
58760336,1037945646706462464,2,24.9,0.50,400,-0.37,400,0.99,400,1.12,-150,-0.0/0.5,ok
60985276,1386388028374318720,1,15.0,2.20,270,1.04,240,0.67,300,1.06,270,2.2,ok
107544807,6083503729473430144,1,43.0,0.83,380,5.22,-200,0.21,400,1.63,100,0.8,ok
69443001,2348824258773509760,1,8.5,-0.15,400,0.02,-200,2.87,350,0.66,350,-0.2,ok
61323224,1439868548826482688,3,25.1,0.20,400,-0.04,400,1.03,400,0.44,400,-0.3/0.6/0.5,ok
82584038,4060244382694845824,1,29.5,-0.29,-200,0.88,-200,-0.40,400,0.54,-40,-0.3,ok
61733895,1512764383042098176,3,14.0,-0.87,350,-0.88,400,1.67,240,2.35,400,-0.4/-1.8/1.0,ok
71398742,2743910023931048064,1,22.3,0.26,400,0.23,400,0.73,400,0.24,-50,0.3,ok
109690042,6348604847727144064,1,13.8,-0.43,-30,-0.01,-80,0.12,50,0.23,-160,-0.4,ok
60851726,1366299568682716288,2,10.3,-0.21,400,0.20,-200,1.71,350,1.49,-190,0.9/-2.8,ok
98324481,5477910866823477888,1,30.5,0.59,400,-0.02,-200,1.43,400,1.20,-200,0.6,ok
59306899,1132953690547698688,1,26.0,-0.73,400,-0.54,350,0.51,400,1.26,-150,-0.7,ok
88602948,4375889015345425536,2,5.4,0.49,-200,0.38,-200,0.52,-200,0.66,310,0.2/0.8,ok
59557362,1174587694765586176,1,30.3,1.88,400,0.51,400,8.81,400,1.53,-200,1.9,ok
57202080,820663319920927744,1,14.2,0.75,400,1.30,380,0.21,400,2.26,-40,0.8,ok
69484071,2356518748519224192,2,25.1,1.91,400,0.34,230,3.02,400,2.42,-200,1.1/1.4,ok
59589947,1180258254187022592,1,29.1,0.34,400,0.33,-200,0.81,400,2.37,-200,0.3,ok
110587746,6465182870164839296,1,20.7,1.36,400,0.63,-30,2.00,400,0.89,10,1.4,ok
85574020,4153714965674152832,1,26.2,-1.76,-200,0.35,-200,-0.25,400,0.32,30,-1.8,ok
110919424,6505945373979581568,1,18.4,0.11,400,1.00,400,0.41,400,3.45,-170,0.1,ok
58361691,975583855439974656,2,3.9,-0.40,400,-0.11,240,-0.12,400,-0.58,400,-2.7/0.4,ok
67968482,2158666338386113152,1,24.7,0.68,400,-0.13,400,1.74,400,0.85,-200,0.7,ok
82847309,4062655847859909504,1,25.4,-1.44,400,0.11,-20,-0.13,400,0.16,-70,-1.4,ok
112776993,6721656189421171584,1,27.9,-0.37,400,-0.15,400,0.17,400,2.26,-200,-0.4,ok
55478876,528542356237492608,6,23.0,-0.92,400,0.20,-200,0.11,400,0.76,-180,-1.2/-0.5/-0.6/-1.3/-0.2/-0.9,ok
62030688,1568823395701608960,1,28.2,-0.14,400,-1.18,-180,0.48,400,0.76,-200,-0.1,ok
59225661,1118667358011061376,1,29.3,-0.19,400,0.18,-200,0.82,400,0.98,-160,-0.2,ok
79807846,3806461602699015680,1,31.1,1.25,380,4.07,-200,0.26,400,3.29,120,1.3,ok
61988139,1561051772638307456,1,29.1,-1.12,400,0.49,-200,0.21,400,1.11,-180,-1.1,ok
92481586,4758573285772071424,1,51.2,1.24,400,0.59,400,1.19,400,1.25,-60,1.2,ok
106149528,5983121135364202240,3,19.9,-0.13,400,-0.41,-200,1.53,400,0.38,-20,0.5/-0.3/-1.7,ok
76404130,3320984303724669568,1,26.5,-0.67,400,0.51,-150,0.62,400,0.68,20,-0.7,ok
75084289,3134025197667197696,1,25.3,0.80,400,2.03,-180,1.47,400,0.72,-170,0.8,ok
70237306,2524335833877991040,1,9.2,0.34,160,0.11,-200,3.03,400,1.24,-140,0.3,ok
88928017,4421479204133336704,1,52.7,-0.02,400,0.10,70,0.56,400,1.92,-110,-0.0,ok
61702108,1506512108953645312,1,32.4,0.53,400,0.16,-200,1.24,400,1.01,-200,0.5,ok
66943401,2067576301154161920,8,65.6,0.26,400,0.52,-200,1.06,400,0.92,-170,-0.1/0.9/-0.8/0.4/0.2/0.6/0.6/-0.6,ok
116406297,268193533378823808,1,25.2,0.61,400,0.66,-200,0.78,400,0.58,-120,0.6,ok
68902332,2240661215438686336,1,27.3,-0.01,400,-0.61,400,0.67,400,0.71,-140,-0.0,ok
83249299,4067803830016843136,1,14.1,0.99,-200,0.87,-200,-0.04,-200,0.06,-200,1.0,ok
73619191,3029952646831199616,1,20.9,0.80,400,0.61,400,0.61,400,0.56,-130,0.8,ok
90855246,4624846214836463872,1,29.7,0.63,400,-0.18,-200,1.24,400,1.06,-160,0.6,ok
91724265,4665581226563903872,2,23.6,0.71,400,0.15,400,0.85,400,0.36,-120,0.5/-0.4,ok
111783698,6644290256314671488,1,19.8,0.61,400,-0.11,280,1.11,400,0.94,-200,0.6,ok
96920396,5341475458273111296,1,31.7,0.08,400,-1.01,400,1.05,400,0.72,400,0.1,ok
98794584,5522198817241583872,1,25.6,0.55,400,-0.68,-200,1.29,400,0.25,-110,0.6,ok
55947527,606206325701448064,1,29.6,0.55,400,0.50,330,0.86,400,1.04,-170,0.6,ok
109993384,6397098464472800128,1,39.0,0.41,400,0.94,260,0.49,400,2.74,-10,0.4,ok
73990921,3051545745225251968,1,9.4,0.85,210,2.69,190,-0.29,400,1.02,-30,0.9,ok
56976904,778002333186403072,3,42.9,-0.04,-140,1.35,-110,0.19,-190,5.80,-200,-0.5/-1.2/-1.0,ok
96203005,5299649554881599232,1,24.7,1.87,400,0.23,-60,1.98,400,1.13,-150,1.9,ok
62977219,1739136750411382912,1,4.3,-0.95,400,-0.46,340,-0.28,60,0.50,60,-1.0,ok
96303143,5306564280438811392,1,30.5,0.93,400,-0.44,400,1.30,400,0.28,-130,0.9,ok
73905941,3046480711772624000,2,16.4,1.14,230,2.89,200,2.12,-200,1.37,-10,-0.7/2.8,ok
69077580,2267755896365755520,1,57.1,0.56,400,0.08,-200,1.65,400,0.86,-190,0.6,ok
88983502,4428569301784384768,1,4.5,0.79,380,0.87,380,0.18,200,2.76,-200,0.8,ok
62546369,1661665470355090560,1,25.9,0.49,400,-0.16,400,0.62,400,1.02,400,0.5,ok
75786580,3209100268224432640,7,58.3,0.30,400,-0.50,-200,1.21,400,0.78,-170,-0.6/-2.6/-0.1/1.1/1.6/0.7/1.3,ok
82404040,4058140123577665024,1,13.4,0.76,-200,0.95,-130,-0.50,-200,0.70,80,0.8,ok
92133974,4705603247951372416,1,26.9,-0.59,400,0.50,210,-0.02,400,1.06,-40,-0.6,ok
87415106,4278758162449313920,1,15.0,-0.05,-170,0.50,-140,-0.54,-200,0.99,-50,-0.1,ok
57344306,846868289784446080,1,22.5,2.20,400,-0.16,400,2.64,400,0.64,-200,2.2,ok
82535622,4059719876931361920,1,23.9,-0.09,-200,-0.35,-200,0.00,-200,0.01,-190,-0.1,ok
69536689,2368100076293931264,1,28.5,0.83,400,-0.08,400,1.18,400,0.53,-170,0.8,ok
95997426,5281744244233548416,1,6.9,0.52,400,0.09,400,2.79,360,0.31,110,0.5,ok
89975936,4527093480737666048,2,30.5,1.63,400,-2.32,310,3.33,400,1.29,-200,0.2/4.1,ok
96421820,5313673241583943424,1,27.2,0.94,400,-0.53,-200,1.78,400,0.67,-180,0.9,ok
91835962,4683771379430518272,1,25.6,-0.41,-200,-0.58,-200,-0.11,-200,0.29,-60,-0.4,ok
75143641,3138724926978739584,1,15.1,-0.13,310,-1.61,300,1.87,400,1.06,70,-0.1,ok
88270041,4321514866816978816,1,26.5,0.46,400,-0.81,400,1.25,400,0.65,-150,0.5,ok
106090904,5980699078730653184,1,7.4,-0.29,350,0.08,400,0.03,-200,0.14,380,-0.3,ok
96004624,5282650551053594752,1,7.8,0.32,-160,0.86,-150,-1.74,400,0.02,370,0.3,ok
95661131,5254261955445778432,2,12.8,2.96,400,0.32,400,2.17,400,0.07,-200,0.6/1.9,ok
103637909,5880684069421423104,1,23.5,0.11,400,-0.41,-200,1.21,400,0.70,-200,0.1,ok
55639501,551477653395123840,1,15.2,0.16,260,0.02,240,0.57,400,0.37,-80,0.2,ok
75887390,3222875254837794944,1,25.7,0.45,400,-0.22,-200,1.33,400,0.59,-160,0.4,ok
110173060,6419391475045525120,1,14.8,2.54,400,0.40,330,1.60,400,0.98,-180,2.5,ok
85395378,4146294258572960384,3,16.4,-0.37,-160,1.24,-130,0.32,400,0.18,-120,-0.4/-0.7/-0.7,ok
96253556,5302763921563691392,1,23.5,0.01,400,0.16,-200,0.39,400,2.67,-20,0.0,ok
59161276,1107309059300472192,1,31.6,0.34,400,0.14,330,1.02,400,1.94,-200,0.3,ok
62332057,1624833033415681408,1,19.3,-0.09,380,-0.46,360,0.80,400,2.30,-200,-0.1,ok
56779870,739427449490204416,1,11.7,0.34,350,0.92,350,-0.47,110,0.91,-200,0.3,ok
62070325,1576461737339343616,1,28.5,0.83,400,-0.49,400,1.33,400,0.71,-190,0.8,ok
63590820,1810885484763617408,1,26.8,1.41,400,-1.92,400,3.00,400,0.78,-200,1.4,ok
103326133,5869617244379531520,2,18.4,-0.41,400,-0.18,0,0.89,400,1.41,-160,-0.6/-0.6,ok
99519958,5590140801810519168,1,20.6,0.44,400,-0.32,-200,1.21,400,0.56,40,0.4,ok
109722574,6354955317651560704,1,10.9,1.12,400,2.56,400,-0.59,400,3.13,-170,1.1,ok
111331752,6572470362944825984,1,26.0,0.75,400,1.03,-200,0.30,400,6.08,10,0.7,ok
66236313,2030040932715990144,4,25.9,1.22,400,0.48,-200,0.89,370,0.74,-100,0.9/1.4/2.9/0.6,ok
75816953,3213339297865651200,3,71.1,0.98,400,-0.34,400,1.64,400,0.56,-180,1.1/0.9/1.0,ok
85517835,4152433514885124992,2,20.2,1.90,-200,1.01,-200,-0.24,-200,1.20,30,0.3/1.2,ok
75795643,3210539150988911488,1,14.0,0.26,400,0.03,400,0.61,400,1.73,30,0.3,ok
87442041,4280249478169446144,5,19.6,0.11,80,1.03,60,1.37,400,1.14,-150,4.3/-0.3/1.1/-0.5/-0.8,ok
59299397,1131770031921015552,3,31.7,1.35,400,0.08,400,1.06,400,0.07,-170,0.8/1.2/1.3,ok
99485209,5586503922284692352,1,31.5,-0.31,400,0.89,-200,-0.11,400,1.01,-70,-0.3,ok
71071427,2687045996961878272,7,26.0,2.14,-200,2.82,-200,1.01,400,22.44,20,0.1/3.8/2.3/0.7/-0.1/0.8/3.1,ok
55108922,494276523034307712,1,24.6,-0.89,400,-0.10,-200,0.46,400,0.78,-160,-0.9,ok
63978455,1834368437496050688,1,30.4,0.05,400,-1.26,260,0.91,400,1.14,-180,0.0,ok
68890574,2239367983605381632,1,26.1,0.49,400,0.48,-180,1.83,400,0.56,400,0.5,ok
106024341,5979233502759759616,2,19.7,2.59,-70,1.84,-40,2.87,-200,1.31,100,1.6/2.6,ok
69112043,2274641828452095616,2,61.3,-0.09,400,-0.22,-200,0.66,400,0.80,-200,0.2/0.0,ok
67519959,2111270034246759424,2,16.5,1.36,400,-0.52,400,2.15,400,1.15,-200,1.7/0.7,ok
62799135,1709281230145570560,2,43.1,-0.05,400,-1.15,400,0.34,400,-0.07,-200,-0.7/0.3,ok
91836719,4683892218333941760,1,11.6,0.67,400,0.79,340,-0.29,400,-1.35,0,0.7,ok
104662437,5933157505998178944,2,23.1,-0.73,400,-0.87,-200,0.38,400,0.76,-100,-0.3/-0.9,ok
87927229,4309316438141345920,1,5.3,0.67,-200,2.22,-200,-0.47,260,0.72,250,0.7,ok
63285618,1776513303871612672,2,16.7,-0.74,400,-0.96,50,0.99,400,1.15,-110,-0.4/-2.3,ok
