sdss_id,gaia,nvis,snr_max,C,C_v,CI,CI_v,CII,CII_v,HeI,HeI_v,C_vis,status
112428460,6703497205121547008,2,4.2,2.32,-170,1.98,-200,-0.58,0,0.41,-40,0.5/0.7,ok
67996102,2162060668219567488,2,3.9,0.48,-20,0.42,-40,0.17,170,2.89,350,1.0/0.0,ok
79025897,3661660211993375360,1,4.6,-0.81,400,0.60,330,0.01,-90,3.15,-60,-0.8,ok
64131046,1851430143537878272,2,3.9,-0.45,190,0.39,-200,0.52,240,4.18,260,-0.6/-0.1,ok
110267465,6430538564444656768,2,6.5,-0.32,-80,-1.22,260,0.67,-140,2.18,-80,-1.5/-0.2,ok
71160166,2698845161181804800,1,3.7,-0.57,-200,-1.86,100,0.11,-200,1.05,-200,-0.6,ok
100370028,5646279529063507456,1,6.3,1.74,400,2.01,150,2.23,400,2.19,300,1.7,ok
86317305,4208729437941162624,1,9.7,3.75,390,1.38,400,2.25,270,2.79,-200,3.8,ok
66981406,2070199834687172352,1,4.1,0.95,400,-0.37,230,3.15,400,3.19,-40,1.0,ok
80230837,3890141958060313984,1,19.9,3.28,-70,1.22,0,1.08,-200,0.41,400,3.3,ok
75268132,3148685986929600000,2,10.1,0.70,-200,0.35,-200,2.57,400,4.01,230,-0.1/1.8,ok
74570917,3096444646143236224,2,3.5,1.37,-200,2.05,400,-0.85,-200,4.61,-90,0.2/0.8,ok
76189862,3273732340546889344,1,4.0,3.23,-200,3.30,-200,3.31,-200,1.98,350,3.2,ok
74820269,3113083967926388480,2,5.9,2.11,270,0.25,200,1.60,330,2.87,-200,-0.9/3.0,ok
110216915,6424392771184339584,2,12.7,0.58,100,0.15,90,1.99,400,1.21,230,0.5/0.1,ok
100571342,5672408834481696000,2,6.5,-0.18,-200,0.14,-200,-0.49,-200,1.00,-80,0.5/-0.9,ok
73473526,3014049448078210304,2,21.6,0.87,400,5.62,390,-0.09,400,0.60,130,0.6/0.1,ok
89478079,4481990964012696576,1,3.6,0.27,-150,0.85,-130,-0.22,400,3.41,-140,0.3,ok
93052940,4840778886801473536,1,5.4,-0.00,160,0.09,160,0.34,-200,1.26,-80,-0.0,ok
65988671,2019051485762086912,3,7.0,3.11,190,0.52,-200,2.04,180,1.30,-200,1.3/-0.5/1.0,ok
92823898,4805691447831511680,1,39.1,0.10,360,1.54,390,-0.77,250,0.87,130,0.1,ok
69156149,2284856630775525376,1,4.9,1.06,390,0.59,370,2.04,400,0.39,400,1.1,ok
54874888,465314046726840832,1,4.1,2.44,180,2.81,210,1.95,110,1.70,-50,2.4,ok
70042792,2485531281099122048,5,8.0,-0.76,100,0.64,120,-1.00,400,1.52,-160,-2.1/-0.6/-1.6/0.6/2.2,ok
71164093,2699338223428299008,1,7.4,2.04,40,1.63,30,1.46,70,3.83,260,2.0,ok
114547028,6884922735442071168,1,10.5,0.18,-160,1.52,-200,-0.78,-60,1.09,340,0.2,ok
62919011,1732144470639001600,1,4.0,-0.64,-200,1.72,-200,-0.16,160,1.86,-110,-0.6,ok
70399012,2553812774250153856,2,12.0,0.01,-30,0.12,400,1.06,-140,15.98,90,-1.1/0.9,ok
86413029,4217793816094052480,1,38.9,-0.09,-20,-0.18,-60,0.81,20,1.54,-200,-0.1,ok
61988520,1561121071934038784,4,17.0,0.21,-200,3.67,220,1.40,-200,0.37,230,-0.7/0.6/3.3/-2.3,ok
101392768,5735417344742945280,1,9.8,5.38,400,1.29,400,3.48,400,-0.42,110,5.4,ok
62511563,1655504180855034624,1,4.9,0.94,-180,1.97,-190,0.08,-170,-0.17,190,0.9,ok
112117727,6671565802608491136,2,4.5,-0.84,-200,0.97,300,-0.20,-200,1.13,400,-0.1/-1.6,ok
103631215,5880426504491751424,3,6.2,-1.05,-10,1.22,0,-0.65,-200,0.69,-50,1.4/-2.1/-0.3,ok
60441088,1314715705786965248,8,9.4,-1.23,170,0.33,140,-0.27,-200,2.42,350,8.4/-1.2/0.7/-0.5/-3.1/0.2/-1.1/-0.8,ok
114542861,6884210217547661440,1,3.5,-0.74,320,0.14,10,0.38,400,2.95,40,-0.7,ok
86648216,4240668537042165760,1,7.2,0.65,400,0.53,-60,0.29,400,2.45,280,0.7,ok
80757712,3993337240360599808,5,9.9,3.29,400,2.97,400,2.47,150,2.38,320,1.4/-1.6/3.2/-0.2/-2.3,ok
80243917,3892520515244410240,1,10.7,-0.82,-200,0.32,-10,1.20,-200,1.04,-60,-0.8,ok
88204950,4319199432768216832,3,3.4,1.73,-50,3.54,-20,1.66,360,5.47,20,1.9/1.1/-1.2,ok
110301112,6433708074212964864,1,4.0,0.03,400,0.06,400,-0.48,360,0.08,400,0.0,ok
86503796,4226763219635977472,1,14.2,5.82,90,3.56,80,2.02,220,7.16,250,5.8,ok
70592444,2594562878493202048,4,4.0,1.45,400,0.43,400,1.44,400,2.83,190,0.6/2.8/-0.5/0.3,ok
67667846,2127151517639516288,2,25.1,-0.32,400,-1.59,-200,0.70,-50,0.59,-200,1.3/2.0,ok
68965398,2250775962202536448,1,21.1,0.64,170,0.43,100,4.16,340,1.03,380,0.6,ok
76026626,3239776535263111424,1,5.2,1.10,400,0.93,40,3.54,400,2.83,-200,1.1,ok
65994030,2019322270578410624,3,5.6,2.55,-120,1.58,-200,2.41,-100,5.08,400,2.2/-0.7/3.4,ok
112009451,6661714178424020352,1,3.9,0.51,30,-0.07,0,0.36,370,1.51,-190,0.5,ok
79140805,3680761963078679296,3,8.2,4.22,310,2.68,310,2.07,300,-0.00,-160,-0.6/1.2/2.6,ok
75811575,3212767203926542720,3,7.1,0.44,230,0.43,300,1.96,100,2.58,170,-0.5/1.8/0.1,ok
66013969,2020132473209534592,3,5.1,0.47,400,0.39,400,3.20,-200,2.11,-200,0.8/0.7/-0.8,ok
76358119,3315356724040135424,1,5.2,0.72,-30,1.68,-20,2.23,400,-0.27,-10,0.7,ok
61386676,1451395171601598336,3,16.6,0.13,-200,0.34,-200,0.10,400,4.27,10,-0.8/-1.6/0.5,ok
75648316,3187063027250454144,2,8.5,-0.57,20,1.08,-10,0.75,400,2.21,100,-0.1/-0.1,ok
114560636,6886894572108816128,1,3.7,2.69,110,2.09,80,0.13,400,1.14,-140,2.7,ok
62356897,1629078484036598656,6,13.6,3.46,380,2.48,320,1.43,-200,2.21,190,-0.2/-0.2/0.2/3.8/1.3/3.2,ok
66944253,2067639243896273792,3,10.9,0.20,400,1.41,400,-0.00,260,-0.88,400,2.0/-0.4/2.9,ok
93111792,4850775307220110336,2,20.4,1.07,160,0.07,150,1.14,160,-0.45,310,2.1/1.1,ok
70985563,2673501040204228608,1,6.5,0.32,-180,1.55,-80,0.72,400,2.24,-200,0.3,ok
58613891,1012563279044232576,1,5.4,4.95,400,5.81,400,-0.17,-10,2.53,-200,4.9,ok
80890219,4019258849755868416,2,10.3,0.12,160,-0.05,130,1.40,400,1.32,-170,0.1/-0.1,ok
63395005,1791240540571288064,2,11.1,0.17,400,0.69,400,-0.27,-200,-0.70,400,0.6/0.1,ok
88916217,4420140097752924928,3,9.7,-0.51,-100,0.38,-90,-0.09,-200,1.86,-30,-0.2/-0.1/-3.5,ok
88845242,4408960920658178816,1,7.1,0.85,100,0.42,80,1.26,190,3.60,190,0.9,ok
75622942,3183375853660890624,2,11.5,1.72,190,0.82,180,2.94,390,0.89,200,1.8/-0.1,ok
78843739,3631522220318188032,3,12.4,0.72,400,0.74,100,0.43,400,1.07,400,1.0/2.3/-1.5,ok
63647944,1815976425462924800,2,11.3,0.96,-120,1.13,-170,1.41,20,1.24,150,0.9/0.5,ok
93108967,4850312756420980480,1,13.0,1.79,-150,2.93,-200,0.59,-90,2.03,-80,1.8,ok
76155516,3264649412428917376,2,18.5,1.23,-200,1.35,-200,0.04,400,5.68,120,1.0/0.9,ok
60790984,1358504963249192576,2,4.3,-1.03,400,-0.53,-200,0.03,280,2.85,0,-1.8/-0.4,ok
98366998,5482847635374255360,2,5.3,3.33,70,3.47,80,0.35,40,2.94,230,3.3/2.3,ok
56062634,626844326458669568,2,18.1,1.28,260,1.14,260,1.32,250,-0.21,400,-0.2/1.5,ok
62481077,1650451718767136512,3,3.9,0.23,400,1.04,400,-1.80,400,2.56,150,-0.2/2.1/-1.1,ok
102026270,5802403583138785920,1,4.1,1.98,50,13.57,40,-0.45,400,2.37,-200,2.0,ok
89967052,4526103297497164544,2,3.8,-0.68,-200,1.77,-200,0.98,310,2.39,210,-1.4/1.8,ok
90056395,4535242300711207936,2,5.0,-0.06,-200,0.77,-200,-0.57,-200,1.53,-200,-0.5/-0.1,ok
76755415,3352026776855631744,1,4.7,1.39,240,1.30,210,1.60,380,2.64,400,1.4,ok
63936339,1831044377624883968,2,3.9,-0.45,140,1.01,100,0.04,400,1.39,-200,-0.6/-0.7,ok
56217297,653254114722021120,2,4.6,1.66,120,2.08,40,2.18,180,7.77,-50,1.2/0.7,ok
79064070,3668066963169135616,2,6.7,2.42,270,2.79,220,1.80,370,0.46,320,5.3/0.8,ok
72243057,2891595287606910208,1,15.0,6.23,260,3.29,260,1.82,260,1.11,-20,6.2,ok
75492245,3164707585035711616,2,4.3,0.72,370,0.81,400,0.84,320,-0.59,-200,-0.3/3.0,ok
66916763,2065694448344947456,2,4.4,0.94,-160,1.46,340,0.76,-200,3.96,350,2.1/0.1,ok
65524951,1990425494382123008,3,7.4,2.08,-160,1.51,-200,0.23,-10,1.35,-200,0.0/-1.3/6.3,ok
78099239,3485910012801510912,1,6.2,0.14,-200,0.92,-170,0.03,110,2.41,-200,0.1,ok
76518599,3330014107393211264,2,21.2,1.80,400,1.24,-200,4.72,400,2.26,-170,1.5/-0.4,ok
93078132,4845218817834128768,1,4.9,-0.78,390,-0.11,-60,0.35,400,5.02,120,-0.8,ok
55812344,584657989445848960,2,3.7,0.24,130,2.20,10,1.59,300,1.61,-60,0.1/-0.5,ok
79378901,3721847203619224448,1,10.4,1.21,170,1.15,140,-0.05,210,1.51,-90,1.2,ok
111606508,6629541471762581888,1,8.8,0.92,180,3.56,110,2.07,340,2.30,200,0.9,ok
70039094,2484846903830066432,3,18.5,0.37,-200,0.58,-200,0.49,-200,3.44,250,4.1/-0.7/-0.5,ok
102087001,5807114814366951040,1,3.2,1.75,0,2.18,-20,-0.19,80,0.44,-130,1.8,ok
57457812,866170555710321152,2,10.9,1.33,210,0.41,140,1.86,290,1.71,140,0.3/1.8,ok
89696527,4504791021242878208,1,3.7,-0.30,50,-0.10,400,0.99,-10,0.02,-200,-0.3,ok
110004792,6398766453675975808,1,3.7,-0.57,400,0.50,400,-2.47,290,1.84,-200,-0.6,ok
79469978,3738220722758701568,1,3.4,-0.58,40,0.38,40,-1.02,-200,2.44,100,-0.6,ok
89323030,4469090217984444544,1,7.3,2.18,390,1.38,360,0.58,400,2.27,140,2.2,ok
111750987,6641238974107729536,2,17.0,1.11,-110,2.30,-130,0.96,400,0.47,400,4.3/0.5,ok
67999948,2162322214547967360,2,6.2,0.07,400,-0.81,400,0.35,400,4.44,-200,0.6/-0.5,ok
57948835,926002203218885504,2,8.3,2.56,400,2.29,-200,1.81,300,4.05,250,2.4/1.3,ok
87728929,4298365130534242432,1,3.6,2.46,170,2.85,160,1.45,220,0.60,380,2.5,ok
86534330,4229625553344993408,1,4.6,0.40,10,0.24,-10,2.14,400,-0.59,400,0.4,ok
60984073,1386173761045582336,1,16.2,1.90,140,1.69,170,1.47,120,-0.24,100,1.9,ok
67871851,2147052502003876480,2,8.9,1.16,400,1.19,400,1.86,400,2.37,340,0.6/1.1,ok
74832034,3113803602585209344,2,11.0,1.34,320,1.14,330,3.08,290,2.07,-200,-0.0/2.7,ok
68999406,2255666486843233920,3,6.9,0.87,50,1.26,30,0.18,70,0.01,-90,-0.3/2.6/0.8,ok
75000287,3127807459413154304,2,6.5,0.09,400,0.16,-200,0.14,340,2.10,-170,-1.1/1.8,ok
57504456,870817675965336576,1,3.6,1.76,60,2.10,70,1.60,400,0.37,40,1.8,ok
70141944,2505076268513436928,2,24.8,0.47,210,0.28,280,0.88,180,2.21,400,0.9/-0.5,ok
89924786,4521148863743781248,2,6.4,-0.04,-200,1.41,-150,-3.38,60,0.46,220,-0.7/0.6,ok
63783348,1823952042299088640,3,6.5,3.08,170,2.23,160,0.38,180,1.60,110,0.2/0.3/3.4,ok
112469652,6705552153700215936,2,12.3,-0.34,-190,1.15,-200,-0.80,400,1.16,290,0.3/-0.2,ok
55036189,484181765041754240,1,7.2,-0.12,270,1.56,280,-0.95,260,0.78,400,-0.1,ok
68385345,2182631843590247168,2,14.6,0.47,400,0.25,-200,1.69,300,1.39,-200,-1.3/0.5,ok
73798811,3039960637881760128,2,5.2,1.41,-40,1.28,-20,0.31,400,-0.01,-200,-2.1/1.4,ok
103533607,5877484902868229632,2,3.3,0.79,300,-0.35,390,1.90,290,0.69,-90,0.7/0.1,ok
86669255,4242394147517948800,1,3.7,0.54,400,1.02,50,0.81,400,3.60,90,0.5,ok
56450182,681454732551692288,1,5.2,2.71,360,1.70,30,0.73,350,1.96,90,2.7,ok
68654706,2207845947307847424,2,4.1,0.61,400,0.88,400,1.40,-200,4.23,-100,1.7/-0.6,ok
105205123,5952252724358960256,1,9.9,0.97,-30,0.96,-50,0.37,0,1.51,-30,1.0,ok
75934602,3228650233505232896,2,8.2,0.09,-200,0.69,-200,-0.25,-20,0.57,-200,-1.6/0.3,ok
79958344,3836044199267690496,2,3.9,0.39,330,0.03,400,0.24,290,3.60,370,-2.8/-0.3,ok
57452681,865649288416580480,3,3.5,5.24,400,2.31,400,2.20,380,2.02,-90,0.0/2.6/2.1,ok
91780309,4675501157907876608,3,11.1,2.08,280,1.10,10,5.24,300,0.84,-200,-0.9/1.3/3.5,ok
57775521,898706444806421632,14,26.6,-0.13,220,-0.55,-200,0.87,270,2.93,120,-0.2/-0.2/0.9/-3.1/-0.5/-1.2/-0.1/-1.8/5.0/-1.2/0.9/-0.2/-1.6/-0.7,ok
97616113,5403256428180815744,1,9.8,0.09,-200,1.88,-90,0.99,400,1.90,80,0.1,ok
102093807,5807615199531615744,1,4.2,-0.13,130,-1.58,100,1.08,160,8.13,-170,-0.1,ok
74317388,3073960599723394432,3,8.2,0.07,110,1.84,400,-0.54,90,2.34,-90,-3.5/2.3/-0.3,ok
89906810,4519552097987369088,4,5.6,-0.36,-200,3.19,400,-0.05,-10,0.68,-150,0.4/-1.1/-0.8/-0.8,ok
104771614,5935933154350863872,1,28.5,20.22,320,19.89,350,8.58,280,-1.32,400,20.2,ok
58229060,960027861852206080,9,10.9,0.66,350,0.59,370,1.11,340,1.13,120,1.3/3.3/0.9/0.2/-1.6/-0.9/1.8/-0.1/-1.5,ok
68508322,2196242113908902912,3,16.4,-0.44,160,-0.56,110,0.85,270,-0.13,400,2.4/-2.8/-1.5,ok
110412738,6444804762173802368,1,3.6,1.28,90,1.76,90,0.67,370,1.36,160,1.3,ok
55939696,604972428842238080,2,37.9,-0.76,400,-0.00,360,-1.07,400,2.85,330,-1.2/1.7,ok
74659407,3103335800911293184,3,4.9,0.60,-10,0.65,-30,0.81,30,0.22,-200,1.8/-0.6/-0.8,ok
114998924,55205001362272128,2,6.2,-0.22,110,-0.12,50,0.18,260,2.16,140,2.4/-1.5,ok
75033568,3130168042156410752,3,6.3,-0.32,280,0.59,220,0.17,400,-0.06,-30,-0.5/-0.8/-1.6,ok
71579552,2781301764396207488,2,7.9,0.66,400,0.21,-120,0.98,400,2.69,400,-1.1/4.2,ok
85251379,4138515797929855488,2,19.6,-0.24,-70,-0.13,-40,0.69,400,2.83,400,0.2/-0.4,ok
86680370,4243705246414730368,1,3.9,1.54,400,1.06,400,1.22,220,1.03,-130,1.5,ok
65595321,1996315539516695680,2,4.6,-0.38,0,-1.74,-80,1.29,320,2.19,-200,-0.5/0.0,ok
106151978,5983222629715795072,3,4.7,0.86,400,1.17,400,1.12,160,2.03,400,1.4/-0.3/1.5,ok
80706751,3982624732930993536,1,13.9,0.62,400,0.12,310,0.90,400,5.36,40,0.6,ok
99144640,5553564340622102016,2,5.0,0.20,-200,1.39,-200,-0.26,400,4.03,280,0.7/-0.0,ok
98504063,5496983854510574080,1,3.2,0.94,240,2.67,230,-0.39,-190,0.43,400,0.9,ok
112005036,6661367802197009536,2,3.4,-0.61,-200,1.14,-200,-1.06,190,2.01,-150,1.0/-2.1,ok
65210660,1972042067986318720,2,4.1,1.47,400,0.76,400,0.48,-180,-0.07,70,3.0/0.0,ok
102239930,5816997946427870208,1,5.1,0.66,-90,0.71,-70,-0.13,-120,3.87,400,0.7,ok
64007290,1836429338917096704,2,11.9,2.05,220,-0.12,240,4.03,150,2.32,400,0.7/1.8,ok
92584499,4771824771708691072,2,14.9,-0.26,400,-0.42,-160,1.72,260,0.52,370,-0.0/-0.6,ok
68452619,2189588178784059008,2,4.1,-0.38,400,0.17,-200,1.57,400,1.04,340,-0.2/-0.3,ok
57510069,871368844823116288,2,11.9,-0.55,-200,0.05,340,-0.33,-200,2.34,-120,0.4/-1.1,ok
115579766,176423478265730432,1,9.4,0.40,260,0.34,190,1.56,370,1.22,250,0.4,ok
94572308,5110855982381867648,2,6.5,1.64,20,0.71,-40,4.23,150,3.90,-170,0.1/3.4,ok
89581048,4493195017557904896,1,7.0,-0.12,260,0.59,300,1.23,0,0.78,160,-0.1,ok
75841710,3216947242193857024,2,22.0,0.79,140,2.00,110,1.14,400,0.08,280,1.2/0.6,ok
75712037,3198002347608102656,3,6.6,0.56,-40,1.23,-70,-2.20,110,0.48,400,-0.4/-0.2/0.3,ok
105280669,5955216904628600064,1,3.3,0.03,-200,1.49,-200,-0.16,-70,3.54,170,0.0,ok
110723719,6480013594099648128,2,4.7,-0.01,80,-0.36,130,0.06,50,2.52,120,0.8/-0.8,ok
110293171,6432984943458436992,1,3.3,1.44,-200,0.08,-200,2.00,-200,0.67,-200,1.4,ok
65910067,2014571521340038144,2,6.3,-0.14,400,0.36,400,-0.55,400,-0.19,-200,0.3/-0.5,ok
62362673,1630070415319839872,4,6.4,-1.34,-200,-0.52,-190,-0.29,400,2.05,210,-0.3/-1.4/-0.5/-0.7,ok
110188215,6421016411494061824,2,9.3,0.61,-130,0.82,-120,-0.39,-170,0.06,400,0.6/0.1,ok
65151226,1969400456936561664,2,4.7,3.36,170,4.39,190,2.14,120,1.75,140,3.7/1.0,ok
61557149,1480357824002372352,9,12.9,0.09,270,-0.19,250,0.97,400,0.51,-70,-1.5/-2.6/-0.5/0.8/0.9/-0.4/0.3/0.4/-0.1,ok
85919133,4178085396039438976,1,8.9,-0.73,-200,-0.38,-200,-1.02,-80,2.77,400,-0.7,ok
63063670,1748983770391937536,1,4.9,2.11,170,1.57,200,0.59,60,0.18,400,2.1,ok
64656979,1909075785836694016,4,8.6,1.49,270,-0.94,140,4.14,300,1.69,-50,-0.1/-5.7/-2.1/1.6,ok
109742875,6358879092397632640,1,4.0,0.98,400,-0.01,400,1.38,390,12.17,360,1.0,ok
68224178,2172269427537854592,2,5.3,0.09,300,1.18,320,-0.22,-100,2.53,-190,-0.2/0.1,ok
61269795,1431708282763647744,1,4.4,0.11,230,0.83,220,-0.56,-200,0.74,-80,0.1,ok
72161482,2882497894040151552,2,4.5,-0.25,-40,0.92,-50,1.06,400,1.20,160,-0.8/1.0,ok
68919182,2242491520044886144,3,19.6,-0.27,-200,1.06,400,0.13,-90,1.61,-200,-0.6/0.1/-0.4,ok
63328831,1782874287875828864,2,11.5,2.72,90,1.53,30,3.10,170,-0.79,10,1.1/1.8,ok
89602663,4495692523863296640,4,3.5,0.29,180,2.61,90,1.59,400,0.18,150,1.0/-0.2/0.1/0.4,ok
57809040,903381297665353472,1,7.4,2.24,400,1.67,-200,1.77,400,2.66,40,2.2,ok
116692100,313432522691279616,1,6.0,-1.52,400,-1.39,270,0.25,400,1.27,-190,-1.5,ok
61034391,1395067534507679872,1,6.7,1.27,200,0.75,280,0.50,120,-0.11,-190,1.3,ok
57904031,919284629553875200,6,24.7,-0.75,-200,0.42,-40,0.42,-200,3.29,370,4.1/-0.9/-1.2/-6.5/-0.5/-0.6,ok
70558612,2587296652822340608,2,6.2,1.83,250,1.52,300,1.52,190,0.97,-170,0.5/2.2,ok
78757490,3616350265525122816,2,24.5,1.22,-100,1.29,-60,1.00,-170,-0.04,390,1.2/1.2,ok
94714058,5139880551029408768,1,27.1,-0.42,250,0.11,160,-0.74,400,0.50,400,-0.4,ok
60576588,1332392416787152768,1,4.2,0.56,-60,1.50,-10,0.61,-200,3.62,400,0.6,ok
92835683,4807371840899588736,2,9.2,-0.88,-200,0.62,-200,-0.05,250,0.48,130,0.0/-1.0,ok
54397288,422892341211632256,3,11.1,0.32,400,0.58,-200,0.65,400,3.05,120,-0.6/1.4/1.7,ok
54624563,443002683759358976,2,5.2,0.94,400,1.10,400,-0.21,390,3.80,0,1.0/1.2,ok
67729136,2132179309433076480,2,23.8,-1.17,-130,0.09,-180,-0.73,400,0.76,130,-1.0/-0.1,ok
96245019,5302345003332942080,2,6.6,0.26,120,0.90,90,1.73,400,-0.67,300,0.5/-0.8,ok
88908181,4418961661806565376,1,16.5,-0.83,240,-1.79,230,0.55,-200,0.60,90,-0.8,ok
110661025,6473168000345362304,2,4.4,0.33,400,0.30,0,2.71,-200,1.95,80,-1.9/2.9,ok
94032766,5009465239180574848,1,5.3,2.09,50,0.52,240,3.16,30,0.75,70,2.1,ok
89400876,4475845823585880832,1,4.2,0.99,400,0.82,400,0.35,400,2.82,30,1.0,ok
90148424,4545129525878439680,2,10.0,0.87,-100,2.64,-80,-0.43,-180,1.49,-40,2.1/0.0,ok
110094533,6409796754327849600,2,4.0,2.66,-200,5.00,250,1.66,-200,0.06,160,1.2/0.1,ok
57306410,840539672652621568,1,5.5,-0.09,10,0.74,-50,0.19,170,1.04,30,-0.1,ok
92363200,4743128132403020416,1,7.5,2.89,270,4.70,290,0.64,70,1.21,-100,2.9,ok
75690759,3194112412909099264,4,12.1,1.34,400,1.40,-200,2.81,380,3.06,-200,-2.9/-0.1/1.2/0.4,ok
55864585,594116370720276992,2,10.8,1.06,400,5.82,400,0.24,-200,2.36,140,-0.5/-0.2,ok
76189588,3273625554777257472,1,30.0,0.32,300,1.52,310,-0.33,70,0.77,-200,0.3,ok
86733308,4248619071266347648,1,7.1,4.79,-30,2.79,-20,4.27,-70,0.62,-180,4.8,ok
74968413,3125600224181263360,4,4.1,2.80,-120,2.44,-100,3.58,-140,0.68,-120,6.6/-0.7/0.3/1.6,ok
89938587,4522783493938173568,1,4.9,0.27,220,1.07,-200,0.83,190,2.24,200,0.3,ok
94018507,5006554630039285376,1,5.4,1.41,340,0.48,150,3.73,360,1.74,20,1.4,ok
75221082,3144512786249778688,3,8.0,0.63,-200,0.73,-30,0.25,400,1.70,130,0.0/0.5/-2.1,ok
56847665,752083687319369344,1,28.5,4.15,400,1.55,400,3.91,380,2.70,0,4.1,ok
89939396,4522887569586622336,1,5.1,0.98,-80,0.66,80,3.27,-120,1.54,60,1.0,ok
62008468,1564823819076206720,16,11.4,1.10,400,0.74,-100,2.21,320,0.94,400,4.1/0.8/1.8/0.2/0.5/-0.8/1.6/-1.8/-0.6/2.9/-1.3/2.0/0.9/0.3/-1.8/-0.4,ok
92950714,4823996387991972864,1,4.7,1.96,-200,2.66,-60,3.43,400,3.32,250,2.0,ok
110513911,6455531833835923072,3,4.0,1.70,-200,-0.23,-200,1.93,260,0.14,400,0.1/-0.2/1.9,ok
92896960,4816101379108417280,1,18.7,-0.88,0,-1.09,-40,0.16,400,2.05,-200,-0.9,ok
79704726,3786674963243681536,3,6.1,1.48,-70,2.63,400,2.43,10,0.87,-130,-0.7/4.2/0.7,ok
62595494,1670913389641336192,1,7.2,1.24,150,1.65,0,2.97,380,0.73,320,1.2,ok
93584947,4928812870124084736,4,4.7,2.96,-110,-1.59,-90,6.57,-150,-0.17,400,0.9/1.1/-3.2/2.6,ok
71709943,2805791633558787328,2,12.2,1.30,400,0.71,390,4.12,400,4.41,-180,0.7/2.0,ok
57834577,907523982600959744,1,13.6,1.57,400,0.36,-80,4.35,220,4.35,240,1.6,ok
114640538,6898173160522020992,1,3.5,-0.64,380,-1.37,390,0.25,370,1.35,200,-0.6,ok
117144370,377430387259692544,2,9.7,2.45,-40,2.01,-60,1.10,180,2.05,-190,0.2/4.6,ok
75738465,3201873728048770048,2,16.7,2.29,-80,0.67,-160,3.52,0,0.17,70,1.1/5.7,ok
110845219,6495330443909597184,2,6.0,1.04,340,0.93,250,1.09,390,1.14,-200,-0.4/1.0,ok
56083483,630770819920096640,1,20.4,-0.48,-200,-0.52,-200,0.31,100,1.44,350,-0.5,ok
64137960,1852222960144337024,1,4.5,3.04,-200,4.60,-200,-0.04,-200,2.99,400,3.0,ok
93752017,4958297403997743488,1,6.3,1.39,-50,1.54,20,1.38,-140,1.49,400,1.4,ok
68181954,2170138123020775040,1,4.2,5.79,340,0.43,390,15.17,300,1.08,190,5.8,ok
111821207,6647637199775360384,1,3.7,1.50,90,0.96,130,1.64,60,1.06,380,1.5,ok
103040627,5861008961682568960,2,8.2,-0.05,260,-0.47,40,0.33,340,0.52,30,0.0/-1.1,ok
109625361,6337709713992080128,2,6.5,-0.29,-200,1.34,330,1.49,-200,1.25,130,2.4/-1.4,ok
85213736,4135333154138665344,2,4.3,0.66,-60,2.73,400,1.18,-20,1.76,100,0.4/-0.6,ok
57690411,889805490159196288,2,17.9,0.25,-100,0.64,-110,1.38,130,2.68,90,0.1/0.3,ok
111882590,6652288688008139648,1,6.4,0.31,370,1.17,180,0.61,390,1.27,120,0.3,ok
76176037,3269242244297017728,1,19.8,-0.33,270,1.00,400,0.43,40,2.40,-200,-0.3,ok
93901320,4984889784206618752,1,5.5,-0.58,160,0.05,290,0.18,80,2.10,400,-0.6,ok
111795186,6645326816609203200,2,3.6,0.61,400,0.42,-200,0.90,400,2.81,-200,2.7/-0.9,ok
89379358,4473632403597115776,2,3.5,-0.68,60,0.41,110,-0.34,-140,4.39,-60,-0.6/-0.3,ok
92222643,4720049658213446400,2,14.5,17.03,150,14.14,170,7.21,70,0.14,-30,14.2/11.0,ok
56440990,680304643385454592,2,5.4,1.30,130,0.23,150,2.09,120,-0.20,-200,1.4/1.4,ok
98537615,5500973668672934272,3,6.5,1.52,400,2.27,190,1.91,400,0.33,-200,-0.7/1.4/0.1,ok
55893869,598527400917239808,2,6.1,1.07,400,2.86,390,1.18,-120,1.59,90,-1.4/1.2,ok
63335360,1783722183141085312,2,22.0,3.60,250,1.52,220,2.66,310,-1.76,-40,2.2/2.8,ok
76105238,3253088773513740544,2,4.6,2.68,-170,1.88,-90,0.65,-200,0.83,-10,0.1/1.9,ok
60529580,1327064664474995840,8,9.9,0.72,170,0.18,150,1.59,190,0.56,-120,-0.2/-2.6/0.6/-0.3/0.7/-0.8/0.8/2.6,ok
69279831,2310828298013985920,1,3.7,2.33,-200,1.79,-160,1.15,330,1.15,-200,2.3,ok
93246423,4873675518790257792,1,12.4,2.46,70,2.73,90,1.14,60,0.69,-60,2.5,ok
79310146,3709760890770697856,1,10.2,1.65,-200,1.91,-200,0.32,-200,2.17,-180,1.6,ok
86048083,4187656958289426048,1,4.1,1.73,60,4.46,60,-1.50,-200,3.42,30,1.7,ok
86615853,4237858627695603200,1,4.7,1.33,400,2.42,400,-0.05,60,0.38,-20,1.3,ok
55930262,603609687258721152,2,5.3,1.24,390,2.02,250,0.95,400,0.50,-200,-1.8/2.3,ok
68957622,2249098863372066688,1,10.7,0.98,400,3.00,50,1.20,400,0.35,-200,1.0,ok
58594461,1008837274655408128,1,11.2,0.30,400,0.25,-60,1.41,300,0.88,70,0.3,ok
92127508,4704508164434173568,2,6.3,0.34,400,1.22,400,0.13,-200,-0.32,250,-0.5/1.9,ok
