sdss_id,gaia_dr3_source_id,tic_v8_id,ra,dec,g_mag,plx,e_plx,classification,p_da,p_db,p_dba,p_dah,teff,e_teff,logg,e_logg,snr,telescope,n_visits,min_mjd,max_mjd
61029688,1394255682609908864,1101887095,230.0379,43.56578,19.16578,3.783162,0.1826933,DA,0.9652943,0.001830272,0,0.009692176,11323.82,170.5974,8.053536,0.06583203,8.389137,apo25m,1,60108,60108
110049078,6404085650412500352,2026470426,324.1785,-61.02243,19.22038,3.62728,0.1974673,DA,0.8839335,0,0.001917991,0.02756747,10887.04,9.576946,7.700001,0.07189211,10.24043,lco25m,4,60171,60223
67213213,2084494211697278848,1972405281,303.4907,48.70937,18.20123,2.716937,0.1002516,DA,0.8084888,0.003536459,0,0.009890968,12380.4,89.93029,7.931223,0.0334069,19.3635,apo25m,2,60464,60465
79309510,3709637436231046144,953464087,191.6021,7.127766,18.47699,3.826384,0.1917689,DA,0.970946,0,0,0.01767845,10581.71,78.49834,7.738423,0.08299258,11.65985,apo25m,1,60432,60432
79058369,3667046582018455040,1002616222,214.9234,3.378877,18.70794,3.10032,0.2295213,DA,0.9448593,0.002,0.004,0.014,13493.33,245.8754,8.341699,0.06812574,11.36792,apo25m,2,60407,60408
79222685,3694503861265294080,953251022,184.3233,-2.199257,19.16229,3.917377,0.2822337,DA,0.9233081,0.003830272,0.003958137,0.009719434,10094.97,71.38856,8.280652,0.0840091,8.938841,apo25m,1,60380,60380
63362360,1787041917983513344,2001054172,322.374,19.54257,19.55849,3.131944,0.4184139,DA,0.7131556,0.01117791,0.003591608,0.04119992,13339.81,294.8825,8.155946,0.07842655,8.286118,apo25m,2,60498,60499
67706241,2130339276726083456,1717048226,287.1071,46.32645,18.33734,4.207701,0.1005698,DA,0.9900683,0,0,0.009931762,13110.97,137.7558,8.111241,0.03779253,15.47782,apo25m,2,60465,60466
63175359,1761054617063847424,1937578961,312.7762,12.8412,18.70105,4.294248,0.1803623,DA,0.9574873,0,0,0.0136512,11425.53,106.3633,8.147473,0.0473231,11.7717,apo25m,1,60233,60233
72162325,2882573210586068096,705319273,90.39243,-39.86327,19.22823,5.624971,0.1879147,DA,0.9445068,6.649495E-05,0,0.02189097,10264.52,53.89334,8.593458,0.06883398,10.98524,lco25m,1,60673,60673
101529253,5753768949725757312,836915492,128.663,-7.886391,18.68726,4.953086,0.2035375,DA,0.9885219,0,0,0,10688.56,49.3367,8.326604,0.02963191,19.40337,lco25m,2,60406,60407
61904287,1545684895055988608,950370187,183.9852,48.20628,19.57573,1.772462,0.2777016,DA,0.9941877,0,0,0.003986278,12373.55,65.97017,7.609962,0.03268946,27.761,apo25m,11,59257,60707
71620527,2789530440699525760,611386550,14.05148,20.34046,19.41431,3.323506,0.3503404,DA,0.9651091,0,0,0.01391896,13243.19,312.3564,7.840352,0.05121464,11.45525,apo25m,1,60617,60617
61911754,1546995306755224192,950381138,186.4563,48.35175,19.31531,3.025236,0.2351984,DA,1,0,0,0,11803.39,48.52875,8.121666,0.0168307,37.35268,apo25m,9,59257,60288
89398226,4475575927843128832,1503989594,268.4545,6.798284,18.76454,5.473539,0.1679653,DA,0.9467885,0.00040732,0,0.02958314,11593.38,251.9118,8.902425,0.1640173,10.65114,apo25m,1,59820,59820
92190230,4714526227191704704,631439368,27.63298,-60.25484,19.24401,2.797362,0.1927857,DA,0.8976098,0.003053333,0.002,0.02521865,12783.4,174.5368,7.84284,0.07547252,8.757597,lco25m,2,60227,60228
94100996,5022387185162024960,32396169,26.1521,-30.18961,16.54161,11.84054,0.06131259,DA,0.9981871,0,0,0,10842.81,33.67953,7.911306,0.01871351,27.06633,lco25m,1,60628,60628
62470474,1648607945140751232,1201308505,247.3793,67.42732,17.91883,5.483962,0.09495277,DA,0.9782922,0,0,0.01797274,13262.48,122.8823,7.992343,0.02281944,19.21778,apo25m,2,60358,60416
70430870,2560062226543391488,630443686,22.38264,3.565576,19.529,2.74474,0.4289648,DA,0.9664435,0.0001929002,0,0.005931762,11227.85,96.35069,8.546123,0.08724647,12.09631,apo25m,3,60251,60616
78671997,3599486849531388672,902570482,178.5313,-3.904148,18.53754,4.682442,0.1937243,DA,0.9847369,0,0,0.007959019,12734.17,82.57844,8.127213,0.0273727,28.68573,lco25m,4,60084,60089
73906014,3046487514996545280,751922666,105.8934,-10.85535,19.6525,2.569236,0.5229679,DA,0.621255,0.05047254,0.007332776,0.03358341,11247.29,328.886,8.399863,0.2662244,10.87671,apo25m,5,59218,59267
76145546,3262582949044046464,649755502,49.83911,-1.582695,18.52463,5.263669,0.1719372,DA,0.96443,0,0,0.003986278,10298.19,48.88483,8.338114,0.0498401,13.94417,apo25m,2,60579,60580
70037411,2484510354487970176,630156711,24.21136,-2.644764,17.33856,6.320707,0.08924402,DA,1,0,0,0,11578.48,36.52515,8.288618,0.01315794,59.70233,apo25m,5,60234,60672
93901845,4984992657263419008,616362127,19.34706,-41.33602,19.04458,2.884591,0.2104351,DA,0.8919083,0.001830272,0.002,0.0326786,13477.44,338.5789,7.815052,0.06282928,11.0408,lco25m,1,60645,60645
96726977,5334187551571851776,917811697,172.9267,-61.8449,19.41041,2.530631,0.2925344,DA,0.5985985,0.0282013,0.001406618,0.0199696,12869.72,212.9562,8.216588,0.06880402,8.682961,lco25m,2,60326,60327
94916247,5184424653288410624,652009063,43.96603,-4.867837,18.48579,3.982063,0.1986276,DA,0.9940239,0,0,0.001725865,11295.29,62.53349,8.720899,0.02399861,19.58017,apo25m,3,60566,60582
80443096,3930922058356114560,92043865,191.8097,14.70924,15.88976,16.39493,0.04710772,DA,1,0,0,0,10677.21,20.98787,8.203238,0.01189932,37.48058,apo25m,2,60666,60667
71012123,2678341330908264960,2024667833,335.3306,0.06902033,18.62671,3.847364,0.1897825,DA,0.992348,0,0,0.002,13128.91,50.4683,7.988878,0.009701516,56.96012,apo25m,16,59167,60620
116250020,250302074016681472,643651614,57.00607,49.38179,19.06873,4.087584,0.2544805,DA,0.9349343,0.002,0,0.02778411,12153.77,135.7502,8.069266,0.05774153,11.21048,apo25m,2,60284,60285
56412821,676167047988099456,801056119,125.5736,21.51076,17.50056,5.953718,0.1212341,DA,0.998,0,0,0,12552.41,62.02997,8.31361,3.434111E-05,34.85213,apo25m,1,59913,59913
110607949,6467633196250136832,1989205420,307.1562,-58.31849,19.03802,4.410815,0.2110059,DA,0.9685566,0.0003746988,0.001625301,0.01170929,10709.84,62.47266,8.123619,0.05816808,15.79618,lco25m,2,60120,60122
93029118,4836790717609610624,650975326,56.82591,-42.38351,19.57652,2.593726,0.3015448,DA,0.8858016,0.007911376,0.002,0.01589097,11259.05,253.2087,8.397769,0.1969284,11.0846,lco25m,1,60616,60616
57112793,803759428157998080,840721334,151.9157,40.54302,18.18607,3.784812,0.1283598,DA,1,0,0,0,13267.19,126.6412,7.785441,0.0249468,28.22323,apo25m,1,60678,60678
93018789,4834974736716995968,650953747,56.27126,-46.6044,19.53717,2.295082,0.2588705,DA,0.9315942,0.002,0,0.02774096,13265.2,0,7.853509,0,10.57341,lco25m,1,60677,60677
57451670,865542219174831104,740307730,113.1991,21.56295,18.47164,3.857894,0.1703624,DA,0.998,0,0,0,12190.36,48.04752,8.216154,0.01569514,47.36094,apo25m,10,59238,60700
91815412,4680420647808817024,650466998,56.82396,-61.23415,18.99322,4.989542,0.1570749,DA,0.9880273,0,0,0.009719434,13300.81,154.6613,8.627326,0.03300888,16.29991,lco25m,2,60319,60321
89932458,4522011778512866944,1683523254,275.0761,15.97636,18.78462,4.396131,0.1711813,DA,0.9283605,0,0,0.009945484,12144.83,150.1427,8.274357,0.05189255,11.10234,apo25m,1,60120,60120
87718732,4297510363318523648,1905910006,299.154,7.803675,19.29533,3.477764,0.2699443,DA,0.8908045,0,0,0.02958314,11755.27,173.5972,8.168173,0.08439404,8.827173,apo25m,2,60095,60118
56148165,643004673485528448,840309828,147.7721,24.22826,18.3367,4.242468,0.173963,DA,1,0,0,0,10468.09,41.39898,8.328291,0.02430293,22.15948,apo25m,1,60677,60677
70261664,2529189902836761088,610719997,10.47781,-3.134085,18.04112,7.407546,0.1320151,DA,0.996348,0,0,0,11865.18,38.4588,8.491377,0.01177369,51.54396,apo25m,6,59845,60530
87741980,4299421387544213376,1987095820,303.001,9.467971,18.28842,4.703814,0.1448641,DA,0.9617227,0,0,0.01193176,12187.03,161.3206,7.883472,0.06863222,11.29152,apo25m,1,60225,60225
55955338,607541712638221696,800486555,138.0745,15.47844,19.19361,3.701122,0.288457,DA,0.960137,0,0,0.01986588,12415.38,182.5482,8.983359,0.08044523,14.17277,apo25m,1,60640,60640
90004122,4530186883683428864,1685470061,275.4007,23.01913,18.13212,6.673017,0.1061244,DA,0.9762012,0,0,0.005972742,10428.06,63.80751,8.378536,0.04041932,16.92645,apo25m,2,60561,60562
79669504,3779478620985360000,841773409,155.3788,-4.516366,18.11898,4.893108,0.1939648,DA,0.990225,0,0,0.002,12851.58,97.28522,7.960012,0.03694433,20.9109,lco25m,1,60297,60297
93811177,4969174357134944640,632033544,31.0064,-35.27969,19.28552,2.936043,0.2732191,DA,0.7809649,0,0,0.005918226,10415.23,62.47775,8.092785,0.08186769,10.82447,lco25m,1,60614,60614
63607064,1812418891163452928,1942254863,308.6287,17.67681,19.42264,4.076308,0.2828654,DA,0.8719634,0,0,0.01954433,12615.84,248.6923,8.576484,0.09010895,8.252222,apo25m,2,60467,60468
79437254,3732262705470885760,1002976777,201.613,10.12918,18.38527,5.82839,0.174242,DA,0.9769821,0,0,0.007972742,10116.54,50.75478,8.308121,0.05778734,12.00275,apo25m,1,60413,60413
93009630,4833287402980586624,650933523,55.19895,-48.24134,19.13159,3.718029,0.2086296,DA,0.9510359,0.0004467473,0,0.007945484,10864.31,77.93542,8.099769,0.05884634,12.89788,lco25m,1,60620,60620
64432216,1877219742820087936,2002617587,338.5326,24.72688,19.16242,5.614695,0.2906465,DA,0.980215,0,0,0.01170571,10574.62,56.17247,8.649094,0.03689245,16.74479,apo25m,4,60233,60593
67572641,2116970585422514304,1716846813,280.3701,44.02186,18.61061,5.441254,0.1293581,DA,0.9842587,0,0,0.01191823,10177.74,34.05798,8.506084,0.08115324,15.63848,apo25m,2,60473,60475
87227854,4266304887652615424,1782133923,283.1026,0.3316213,17.49489,9.462461,0.1132102,DA,1,0,0,0,10169.13,23.05323,8.265625,0.02274244,29.24899,apo25m,1,59338,59338
109540531,6322597854380873728,1179824297,230.5512,-6.516084,19.69771,4.018995,0.3846556,DA,0.8000894,3.495994E-05,0.01085797,0.03330514,10214.88,72.91785,8.643575,0.06864513,9.166246,lco25m,3,60138,60140
68444599,2188968535257557376,1979197824,315.412,55.7883,17.90124,4.490293,0.08771081,DA,0.9174837,0,0,0.02172959,11993.76,96.12854,8.001222,0.05253117,18.01039,apo25m,2,60229,60665
56581077,703030036904449024,801371223,129.9871,26.55898,19.1294,4.111493,0.2833856,DA,0.97831,0,0,0.003972742,10683.05,78.41463,8.115327,0.06006433,11.89736,apo25m,1,60649,60649
71115006,2692156557072935680,1981985477,319.0609,2.118745,17.72803,7.75069,0.1162049,DA,0.9900419,0,0.001958137,0.002,10735.49,43.33134,8.303636,0.02150773,20.61086,apo25m,1,59847,59847
86600988,4236507190464864768,1984621211,301.6548,-0.2151191,18.52454,4.187867,0.2127458,DA,0.9083103,0.003013528,0.001917991,0.01951678,11135.2,127.9198,8.500808,0.0483284,10.57099,apo25m,1,59734,59734
111229092,6558550300922382080,2027208760,328.4815,-51.37462,19.37385,3.48393,0.2660207,DA,0.9514403,0,0,0.005710024,11060.81,123.0292,7.783841,0.1140733,11.97351,lco25m,2,60562,60574
56359818,670665637264066688,801030867,122.196,20.83288,18.71729,4.431841,0.2144516,DA,1,0,0,0,10927.82,32.78301,8.114153,0.02144385,31.15176,apo25m,2,59229,60255
56116512,636857510132997760,800592211,138.4826,20.405,19.39757,4.334573,0.4620074,DA,0.8910905,0.001454367,0.003625301,0.02591823,10135.49,59.55535,8.572417,0.07145809,10.05244,apo25m,1,60653,60653
98356391,5481623604053809920,737328043,98.43916,-60.5901,18.86241,4.36589,0.1626533,DA,0.994174,0,0,0,10171.11,39.39626,8.106866,0.03329759,21.4683,lco25m,3,60030,60285
110053300,6404645924601680640,2026486407,334.7267,-63.89964,19.14702,3.710053,0.1921269,DA,0.9196308,0,0,0.02910919,11726.84,86.38437,8.366435,0.03581033,13.98259,lco25m,2,60232,60236
70389047,2551883543660139264,610910359,15.41424,4.014259,18.74484,5.32919,0.2124624,DA,0.996174,0,0,0.002,10248.42,30.36827,8.450294,0.02042447,28.27773,apo25m,3,60233,60615
72161453,2882494634161147648,705316782,91.13503,-40.18998,17.25048,7.145163,0.0563889,DA,0.9943479,0,0,0,12742.34,61.27995,7.826122,0.02031379,30.84265,lco25m,1,60673,60673
92107295,4701204681748459776,631365797,35.43789,-63.17681,19.36473,2.782329,0.2167404,DA,0.9124814,0.0007303529,0,0.04334337,11416.28,81.56304,8.020672,0.05114631,12.46093,lco25m,4,60229,60236
70915207,2661882638272526464,2052933035,346.8511,3.762202,18.2288,5.477587,0.1615357,DA,0.9960272,0,0,0.003972742,11829.13,65.62576,8.217381,0.02319068,22.6148,apo25m,2,59878,60614
55772854,578457675873621760,800040988,134.3029,3.320279,19.31278,3.497697,0.272235,DA,0.9865492,0,0,0.003972742,11525.15,66.77061,8.131672,0.02710968,24.39055,apo25m,3,59292,59664
72234703,2890706061875523840,705597754,88.21854,-31.94052,19.99751,1.465562,0.3588722,DA,0.8178929,0.005496277,0.006880378,0.01371943,13114.27,213.2879,8.160412,0.05912407,9.12132,lco25m,2,60699,60700
90148424,4545129525878439680,1308562951,257.5925,14.79669,17.72692,6.65962,0.08834012,DA,0.9805717,0.001830272,0,0.00995902,11593.48,107.7216,8.76054,0.03004085,16.35229,apo25m,2,60405,60407
59567204,1176344229014850816,1000039236,217.4542,9.678983,19.55231,2.578227,0.2884492,DA,0.9901454,0,0,0.005945484,11650.11,78.58444,8.737344,0.02462909,25.35348,apo25m,11,59248,59324
93004292,4832332678995507456,685877672,60.1322,-45.54922,18.21004,6.076386,0.1082053,DA,0.9824702,0,0,0.002,10237.78,31.87221,8.167259,0.05742477,19.20563,lco25m,1,60676,60676
109589055,6331606771622517888,1057729473,219.4791,-6.427073,18.35749,6.143566,0.1709921,DA,0.996348,0,0,0,10557.74,30.80222,8.269814,0.02737638,24.94865,lco25m,2,60380,60381
116421378,270609362288720896,667464575,64.15708,49.93522,19.04451,4.727459,0.2488852,DA,0.8240231,0.008130296,0.01954157,0.03094577,10883.57,131.3868,8.724156,0.09287445,8.323409,apo25m,2,59971,60626
61128327,1410345596469085184,1201024757,249.8094,47.81018,17.76201,6.712208,0.07899938,DA,0.9943479,0,0,0.002,12257.26,74.68764,8.131649,0.03067259,22.67158,apo25m,2,60433,60434
56785410,740502286530672384,840496246,152.5457,28.65259,19.78873,1.959525,0.4579923,DA,0.9187149,0.0002593548,0,0.009251145,12500,378.1661,7.586787,0.08279603,8.882794,apo25m,1,60707,60707
75828721,3215006359355403136,672153977,77.27554,-1.275146,18.61092,5.226491,0.2399143,DA,0.9172366,0.002,0.001958137,0.01186444,10627.05,78.39089,8.301844,0.05520961,10.895,apo25m,2,59879,60286
59460112,1159112961957797376,1100121823,220.7434,5.891147,17.26626,7.514818,0.08899457,DA,1,0,0,0,12903.5,63.63572,8.165132,0.01918728,48.87685,apo25m,2,60105,60107
93160429,4859113346273995520,651128408,58.51539,-34.61975,19.60445,2.673848,0.2805807,DA,0.9410275,0.001013528,0,0.02962394,11174.78,97.74054,8.081506,0.07183143,10.27301,lco25m,1,60621,60621
74197619,3063079935733151872,803069408,125.5594,-7.527421,19.06419,2.801476,0.2606995,DA,0.9747363,0,0,0.003972742,10624.67,58.61353,7.700003,0.05401718,14.65636,lco25m,2,60380,60381
75089713,3134464005887698304,759361567,101.0039,9.121509,19.04422,3.424127,0.2794859,DA,0.8355451,0.002560625,0.001917991,0.01764179,10104.85,62.60649,8.663903,0.05743821,10.65242,apo25m,2,59913,60609
68347508,2180019060367089792,1976911208,309.1638,50.33836,17.98024,7.026734,0.09781042,DA,0.8597323,0.002536702,0.0009484766,0.009840735,10826.2,96.21512,8.365763,0.05398244,10.10921,apo25m,1,60249,60249
90245534,4555079659441944960,1507042269,262.1904,20.89471,16.70584,10.18025,0.05373672,DA,0.9980796,0,0,0.001920396,12806.26,58.63069,8.179133,0.01459447,38.66043,apo25m,2,60524,60528
60812801,1360908697531492864,1400450536,263.7641,45.36484,19.33942,3.996151,0.2096653,DA,0.9861768,0,0,0.004,10559.34,50.37682,8.588535,0.05131112,13.92668,apo25m,5,60466,60477
99314008,5568569891203171712,737985027,94.78331,-43.10695,18.20236,3.443894,0.1040684,DA,0.9903735,0,0,0,10433.12,39.7211,8.100426,0.02646783,26.6587,lco25m,1,60702,60702
72352887,2901919907950468736,706222539,83.17903,-32.17068,19.12444,2.843875,0.2159014,DA,0.9605162,0,0,0.008,12997.03,134.2931,7.896938,0.04360309,11.87418,lco25m,1,60622,60622
70175111,2511332111718779264,630335538,29.7311,1.485215,18.27631,5.247159,0.1770951,DA,0.996,0,0,0.002,11272.95,44.10723,8.250216,0.01995256,32.21996,apo25m,3,60236,60617
68566371,2200819136000155904,2049137209,340.867,60.53738,18.18963,4.364748,0.1014195,DA,0.9352303,0,0,0.01382346,12034.27,93.82197,8.08211,0.04364685,18.49004,apo25m,2,60226,60649
116292256,254791925450117888,666222671,72.508,46.64995,18.61456,6.626108,0.2125176,DA,0.9676177,0,0,0.007891702,10119.64,52.78867,8.31175,0.04890283,11.85997,apo25m,1,59238,59238
67174836,2081773740751016704,1971416697,304.1649,46.12919,19.3767,2.797179,0.2418597,DA,0.5948334,0.01680456,0.001406618,0.049125,10488.76,94.02401,8.622205,0.07228578,9.298977,apo25m,2,60476,60477
93189126,4864003699116444160,685973839,67.6721,-40.68511,19.96831,2.490601,0.3577753,DA,0.8572321,0.004,0.01,0.03179547,10681.79,91.73346,8.024871,0.1092329,8.3208,lco25m,2,60648,60692
64747908,1925562790896623488,2041125648,356.7851,43.90893,18.13387,4.955489,0.120373,DA,0.9609497,0,0.001958137,0.02139789,13238.3,114.0647,8.081712,0.031506,18.0339,apo25m,2,60588,60589
63865786,1826911034239380864,1849065262,299.4546,21.92242,18.4027,5.090238,0.1353001,DA,0.9856011,0,0,0,13321.13,131.7507,8.348166,0.03222663,17.34915,apo25m,2,60532,60533
97083570,5352836196507913088,935796917,161.7004,-56.20883,17.724,5.095997,0.08429982,DA,0.9746782,0,0,0.006,10131.19,45.30869,8.273286,0.04937861,14.40567,lco25m,1,60460,60460
57385476,854313632771746560,900477103,160.94,57.17786,19.88955,2.335304,0.4297503,DA,0.843778,0.02225805,0.009958137,0.003972742,10777.17,79.13607,8.192625,0.04429428,11.53515,apo25m,2,60327,60647
70596246,2595728287804350720,12655791,336.0726,-16.26357,16.01556,18.81494,0.04626587,DA,1,0,0,0,10181.82,15.96699,8.50382,0.02029685,33.52617,lco25m,1,60566,60566
60247675,1287566431532766720,1000514213,219.1359,33.69528,19.21066,2.077614,0.2112039,DA,0.5939029,0,0,0.001972742,13202.7,232.6346,7.740997,0.03405177,23.88045,apo25m,5,59325,59347
79387717,3723395900107333248,1002899274,210.0765,8.925115,17.67276,6.196781,0.1008494,DA,0.9940273,0,0,0.003972742,13042.75,86.76095,8.102487,0.02429406,22.8682,apo25m,2,60462,60464
58948830,1073696503505593344,900667143,164.0357,70.44231,17.95499,6.067236,0.08928655,DA,0.9648433,0,0,0.01369557,11338.14,130.3386,8.58835,0.06945743,9.817631,apo25m,1,59657,59657
59538941,1171476076858938368,1000008300,219.5819,6.877959,17.71027,5.839211,0.1179299,DA,0.998174,0,0,0,12832.65,62.06415,7.943424,0.02256764,39.48814,apo25m,2,60105,60107
55934357,604325950364926720,800441561,137.0454,12.55436,19.45564,3.559033,0.3437146,DA,0.9557484,0.001687098,0,0.01589097,11560.62,156.7262,8.087618,0.06624769,9.368329,apo25m,1,60615,60615
57557288,876158381898233088,801648730,121.8716,28.82626,19.44027,2.380935,0.3532559,DA,0.9546428,0,0,0.02797274,10657.2,79.30299,8.477015,0.04472207,10.35209,apo25m,1,60706,60706
55816234,585335116810252288,800171051,134.9653,8.605014,18.5724,5.628072,0.1803384,DA,0.9211219,0.01155953,0.005051829,0.006,10195.1,63.3073,8.819639,0.05504575,14.78882,apo25m,2,60375,60380
66760635,2057965534435636224,1965520154,305.4346,37.34182,19.01352,2.845864,0.201738,DA,0.9612001,0.002089627,0,0.007740645,10684.2,57.89975,8.674922,0.04080914,13.44027,apo25m,4,59336,59387
92909862,4818181070992580480,685710230,71.74694,-38.06531,19.74656,2.112164,0.2808578,DA,0.9278948,0.002013948,0,0.01394548,10615.36,77.26873,8.157201,0.1031306,9.967205,lco25m,1,60642,60642
94840451,5167055187067640960,651921170,45.4464,-9.977757,19.78523,2.523027,0.5315665,DA,0.8132995,0.003032402,0,0.005972742,11538.45,226.3958,8.396349,0.148716,10.5848,apo25m,2,60665,60666
78857714,3633822506017786112,1002122527,204.0462,-3.845758,19.42528,3.092609,0.5337151,DA,0.6659791,0,0,0.003945484,12389.84,119.0074,8.029092,0.05456451,15.82691,lco25m,2,60024,60025
59649030,1189664438726520064,1100566334,238.5349,11.65774,18.90137,4.041281,0.2199173,DA,0.9752414,0,0,0.005736549,11797.88,124.0564,7.897918,0.07785083,10.00205,apo25m,1,60087,60087
71116667,2692366769952351360,1981992113,318.5247,2.382562,18.88809,4.367786,0.2965264,DA,0.9533852,0,0,0.01363766,12017.43,139.1104,8.315982,0.04814283,11.30194,apo25m,1,59847,59847
70431829,2560266426468555136,630445306,22.43426,4.323343,19.83028,2.083995,0.4669591,DA,0.8637268,0.004,0.002,0.03737264,12063.68,155.3467,8.327874,0.0652926,9.537239,apo25m,3,60251,60616
