sdss_id,gaia_dr3_source_id,ra,dec,g_mag,bp_mag,rp_mag,plx,classification,p_da,teff,logg,snr,bp_rp
92880660,4813506913920546688,74.23872,-42.43941,16.86524,16.81956,16.99565,6.482777,DA,1.0,16305.4,7.91694,47.97389,-0.17609000000000208
78980625,3653928313083020416,214.0007,0.1337335,16.10445,16.06806,16.18813,13.76461,DA,0.998174,14427.19,8.28185,47.96003,-0.1200700000000019
79661250,3777861759072556544,159.3704,-4.268348,17.58702,17.50234,17.79931,4.241732,DA,0.998,23807.78,7.987173,47.95744,-0.2969699999999982
70164656,2509292792526898304,27.19842,-0.02248611,18.33718,18.31485,18.49132,3.351426,DA,0.9925357,16680.35,7.890524,47.91015,-0.1764700000000019
85895191,4174595653508284800,272.4385,-3.73671,15.92169,15.87006,16.02254,11.40953,DA,1.0,-9999.0,-9999.0,47.90172,-0.15247999999999884
94869496,5173622325207385856,40.77966,-10.02028,17.13683,17.04346,17.34007,4.925519,DA,1.0,22144.41,7.80682,47.85133,-0.29661000000000115
78681644,3601001637253399808,178.8741,-3.528743,17.63665,17.6043,17.74364,4.786257,DA,1.0,16934.29,7.904712,47.83467,-0.13934000000000069
79767502,3798500378304940032,172.3462,1.707122,17.49843,17.44233,17.65528,4.507345,DA,1.0,20397.72,7.902699,47.79605,-0.21295000000000286
93789814,4965220586337155712,36.53268,-38.53408,16.64265,16.53539,16.8902,5.701613,DA,1.0,25847.37,7.974359,47.76862,-0.3548100000000005
69035736,2260805780286092032,270.3137,72.31361,16.02697,15.9962,16.12794,7.803771,DA,1.0,-9999.0,-9999.0,47.76006,-0.13173999999999886
86736964,4248940163021509504,299.8263,5.806187,15.40599,15.26516,15.68181,6.396286,DA,0.7298487,51791.38,7.896377,47.75385,-0.41665000000000063
73422171,3005877259184185728,91.96654,-8.81114,15.62414,15.11234,15.23114,14.55702,DA,0.9765248,-9999.0,-9999.0,47.72183,-0.11880000000000024
80756717,3993107133192877440,172.5116,24.1727,18.63055,18.64055,18.74328,4.858113,DA,1.0,13998.94,8.217191,47.71941,-0.10272999999999755
70045106,2485962465750932736,22.68973,-0.3363605,18.67024,18.66158,18.79333,3.464166,DA,0.9960392,14536.62,7.995788,47.68687,-0.13175000000000026
79056512,3666701575885221632,216.1557,2.571868,16.65399,16.58422,16.83962,4.10182,DA,1.0,22039.47,7.792957,47.6781,-0.2554000000000016
110110786,6411817248675622784,331.7639,-57.26524,16.83881,16.79782,16.95793,7.140354,DA,1.0,-9999.0,-9999.0,47.64137,-0.16010999999999953
55806683,583652730876035072,135.0233,6.259722,17.45455,17.40032,17.59657,5.201394,DA,1.0,-9999.0,-9999.0,47.60879,-0.19624999999999915
93763605,4960499042889705344,25.0458,-39.99046,16.30346,16.21067,16.50891,7.237669,DA,1.0,22426.62,7.973589,47.60682,-0.29823999999999984
78870134,3635849971100377216,198.0067,-4.969813,17.44185,17.39103,17.6111,4.943994,DA,0.9960545,17262.71,7.709911,47.59007,-0.22006999999999977
55775614,578863941124852480,138.7116,3.247183,18.08889,18.00833,18.25642,3.590811,DA,1.0,-9999.0,-9999.0,47.58987,-0.2480899999999977
112088779,6668648149719535232,306.8366,-47.40022,16.33153,16.29478,16.45539,9.706822,DA,1.0,15416.53,8.032141,47.53744,-0.16061000000000192
109631850,6338900661178928896,224.761,-4.199512,16.68023,16.60903,16.82307,16.50232,DC:,0.02984319,-9999.0,-9999.0,47.26516,-0.21404000000000067
70865861,2651388727498120448,347.6914,0.3023148,17.36602,17.35417,17.45798,6.316427,DA,1.0,15559.45,8.102145,47.26118,-0.10380999999999929
77077878,3376895633932867456,93.8338,21.87278,17.9682,17.90144,18.12843,4.795611,DA,0.990174,21278.75,8.313025,47.25612,-0.2269900000000007
76374973,3317535337611336832,93.87599,3.958178,6.998269,6.920975,7.11216,3.160138,,-9999.0,-9999.0,-9999.0,47.24204,-0.19118499999999994
109587789,6331361825343474688,217.8962,-7.082753,16.92314,16.87343,17.07183,6.111264,DBA,0.0006815353,-9999.0,-9999.0,47.20142,-0.19839999999999947
62051134,1572889389701360384,183.3527,53.06573,14.07624,13.90141,14.41464,9.448949,DA,0.9185538,49608.93,7.786858,47.19178,-0.5132300000000001
101619373,5764363431453403520,134.7279,-1.409365,18.1684,18.14377,18.2734,4.153702,DA,1.0,14000.0,7.975597,47.17286,-0.1296299999999988
75804843,3211943433494912128,76.56185,-4.906438,17.68153,17.60282,17.94118,3.204955,DA,0.998,24655.05,7.753502,47.14352,-0.338359999999998
71982805,2853985019206468352,0.5963938,27.3998,17.67585,17.62598,17.78367,4.769002,DB,0.006193238,-9999.0,-9999.0,47.12465,-0.15769000000000233
61529861,1475573982052140160,203.8859,37.92658,18.50237,18.4683,18.62007,3.146723,DA,1.0,-9999.0,-9999.0,47.11692,-0.15176999999999907
75925347,3227560961078734208,78.05155,-0.1970609,16.84552,16.78394,17.00926,6.875537,DA,1.0,18682.4,7.951133,47.11637,-0.22531999999999996
56483069,686113608128871424,133.4733,22.2741,16.7083,16.66105,16.82346,7.169818,DA,1.0,16320.18,7.936173,47.09809,-0.16241000000000128
89047300,4436059415517432064,244.8286,2.670552,16.21309,16.14446,16.36348,9.706171,DA,1.0,19220.23,7.923781,47.00624,-0.21902000000000044
116702736,315421848463059712,23.32561,31.18208,17.64095,17.59864,17.70407,5.014137,DB,0.0,-9999.0,-9999.0,46.99262,-0.10543000000000191
56076946,629446462459460864,150.8507,21.59046,16.73468,16.64169,16.91366,6.138838,DA,1.0,21670.63,7.834196,46.97429,-0.2719699999999996
116656961,307372225052233984,15.44088,26.04485,15.85197,15.77063,16.02532,9.201602,DA,1.0,22970.54,7.990736,46.96229,-0.2546900000000001
79046780,3665169715669748096,205.7493,2.369274,17.65821,17.63086,17.78627,4.05363,DA,1.0,22892.42,7.919087,46.91861,-0.15540999999999983
80843044,4009851428268802944,184.0273,28.11339,16.88718,16.78062,17.07911,5.043866,DA,1.0,22972.62,7.851598,46.90228,-0.29849000000000103
76327227,3306722607119077120,68.4378,12.71115,14.24238,14.15375,14.44057,21.13177,DA,0.998,22008.7,8.041812,46.86514,-0.28681999999999874
71515171,2768743799714534400,2.168843,14.20921,16.64966,16.59384,16.76989,7.726351,DB,2.115287e-05,-9999.0,-9999.0,46.861,-0.17605000000000004
71076212,2687624026545008640,321.7364,-0.4066106,18.24582,18.22105,18.40313,3.63133,DB,0.0002896532,-9999.0,-9999.0,46.85416,-0.18207999999999913
92515614,4762484042473288704,74.64005,-57.95049,16.39818,16.35041,16.51377,10.11743,DA,1.0,15749.06,8.097102,46.84126,-0.16336000000000084
85864906,4171625833944161920,269.1235,-7.380272,15.42903,15.31395,15.63153,5.471788,DA,0.7822988,-9999.0,-9999.0,46.80496,-0.31757999999999953
76118515,3255595419507110528,64.98357,0.5993001,16.66165,16.58018,16.84754,5.937201,DA,0.9920255,24478.94,7.954756,46.77473,-0.26736000000000004
86034728,4186589263787739264,292.1683,-12.86694,16.13299,15.54594,15.90295,12.8335,DA,0.9820818,12000.0,9.49,46.72626,-0.3570100000000007
99367075,5574654180530308736,93.85155,-38.80646,16.54799,16.44069,16.78477,5.154918,DA,1.0,-9999.0,-9999.0,46.6992,-0.3440800000000017
92992265,4830333221396620032,62.39712,-49.70509,16.74599,16.59797,17.05909,3.804458,DA,0.992,34715.08,7.967841,46.68826,-0.4611200000000011
70177757,2511923996866928768,26.96608,1.661469,17.02014,16.9577,17.16512,5.91059,DA,1.0,18270.27,7.813126,46.68606,-0.2074200000000026
55707781,564884445348922752,6.781343,80.05213,6.523393,6.470676,6.592799,6.328213,,-9999.0,-9999.0,-9999.0,46.66987,-0.1221230000000002
57388725,854888329459144192,157.1253,57.37258,17.55465,17.49794,17.71568,4.906195,DA,1.0,17516.14,7.951453,46.66835,-0.21773999999999916
93089624,4847137504280167936,49.42241,-45.12757,16.7831,16.64668,17.06169,4.09587,DA,0.9900018,29405.99,7.848157,46.58369,-0.41500999999999877
61940574,1552335566008118400,203.6757,47.48404,18.49505,18.50984,18.61129,4.037019,DA,1.0,-9999.0,-9999.0,46.57239,-0.10144999999999982
70496674,2574675491991030400,28.59398,11.76737,16.30334,16.24624,16.4507,8.422591,DA,1.0,17392.31,7.788372,46.53635,-0.20446000000000097
56118017,637142391019402880,137.5684,21.09842,16.35905,16.30592,16.46341,10.38122,DB:,0.1359675,-9999.0,-9999.0,46.53489,-0.15748999999999924
75785001,3208882771080848384,81.82477,-6.38455,17.86701,17.7949,18.03688,3.703298,DB,0.002198719,-9999.0,-9999.0,46.52354,-0.24198000000000164
110077672,6407768503265770880,335.7514,-59.95004,16.27182,16.21943,16.33061,10.28566,DB,0.0001726113,-9999.0,-9999.0,46.49433,-0.11118000000000094
68061711,2164552608254736000,319.8612,46.85211,16.49648,16.47148,16.61057,8.726933,DA,0.994,15812.15,7.956386,46.4901,-0.1390899999999995
89970365,4526467137066892544,272.3724,18.42507,16.19826,16.14683,16.33111,8.714798,DA,1.0,18135.62,7.791714,46.47755,-0.18427999999999756
68462156,2190543104625635584,314.3666,58.45213,16.42985,16.36571,16.54908,8.772889,DB,0.0001697282,-9999.0,-9999.0,46.4755,-0.18337000000000003
116477832,276192136878054656,61.52883,54.52568,15.37476,15.31849,15.51262,14.25757,DA,1.0,17329.43,7.976838,46.46298,-0.19412999999999947
63370453,1788040794231829376,317.7481,17.77563,15.80665,15.68126,16.07844,9.814357,DA,0.9880255,29689.2,8.384295,46.43004,-0.39718000000000053
56125565,638676239806324096,138.7654,21.62691,16.73108,16.64569,16.81275,6.735852,DA,0.9167854,21097.12,7.704602,46.33647,-0.16706000000000287
91782339,4675748552321035008,67.22132,-63.00097,17.11475,17.03278,17.32788,5.749183,DA,0.998,-9999.0,-9999.0,46.33555,-0.2951000000000015
75785009,3208883355196385280,81.92596,-6.3806,17.79693,17.7169,18.00025,3.233588,DA,0.8825425,26820.21,7.919178,46.23944,-0.2833500000000022
57725535,893249190641489536,110.0973,33.17405,17.0813,17.04078,17.17127,7.143797,DA,1.0,16042.35,8.073616,46.23917,-0.13048999999999822
57738479,894639179496332416,116.6377,35.17295,16.83326,16.80086,16.91857,7.642302,DA,1.0,-9999.0,-9999.0,46.23617,-0.11770999999999887
67175949,2081860640833738496,301.4111,43.90911,16.46467,16.4185,16.59758,7.824721,DA,0.8388825,17192.04,7.790003,46.22427,-0.17907999999999902
74520435,3091672976133787776,123.1456,4.147569,17.09312,16.99166,17.34133,4.005481,DA,0.996,-9999.0,-9999.0,46.18788,-0.3496699999999997
80190265,3881555841694270464,152.0479,12.40358,18.26039,18.02606,18.15301,3.015818,DA,0.944,27268.04,7.644195,46.05116,-0.12694999999999723
92604104,4774434904937845248,72.5106,-58.16634,16.71473,16.63164,16.899,5.776099,DB,0.002126651,-9999.0,-9999.0,46.04782,-0.26736000000000004
62319363,1622697949337226112,240.6748,57.97115,13.81089,13.7713,13.9297,30.90337,DA,1.0,15612.01,8.060658,46.01091,-0.15840000000000032
91125328,4652130492854723712,79.05819,-70.32603,15.40212,15.33721,15.55639,13.5294,DA,0.9923752,17197.09,7.76989,45.97828,-0.2191799999999997
56111715,636092524918137216,138.9924,20.26838,16.82436,16.72832,17.04024,6.956642,DA,0.99,24526.34,8.298083,45.96372,-0.31192000000000064
79912986,3827273914703648384,144.1624,-2.386459,17.21998,17.18615,17.3315,6.059364,DA,0.9960545,-9999.0,-9999.0,45.89494,-0.14534999999999698
55831051,588063421770438400,143.1241,8.44367,16.77662,16.74928,16.88091,8.144601,DA,0.998,-9999.0,-9999.0,45.84051,-0.13163000000000125
71354758,2735823425146356224,334.7383,16.11581,15.96012,15.90866,16.06969,7.663198,DA,1.0,-9999.0,-9999.0,45.73167,-0.161030000000002
87922991,4309131273508681856,287.4836,9.388738,17.36535,17.30568,17.57539,7.156386,DA,0.9724679,-9999.0,-9999.0,45.66504,-0.2697099999999999
56167562,646533143738041472,146.861,26.26728,16.75108,16.67556,16.94134,6.885827,DA,1.0,20915.87,8.047937,45.66068,-0.26577999999999946
63390010,1790591901726464640,319.636,21.10549,16.34788,16.30478,16.47844,9.410267,DA,1.0,17410.72,8.009525,45.59012,-0.17365999999999815
63279482,1775640227215432320,329.8935,16.42757,16.21065,16.13815,16.34999,8.828708,DA,1.0,20441.41,7.968287,45.57479,-0.2118399999999987
116687441,312624759601083648,15.41482,31.35647,17.58122,17.52511,17.75803,3.075069,DA,0.9780504,27473.33,7.603492,45.53711,-0.23292000000000002
96973057,5345519462005866240,173.9874,-53.05557,15.96901,15.93556,16.07607,11.49774,DA,1.0,15552.29,7.94292,45.4846,-0.1405100000000008
76564001,3333971597632801920,83.92925,7.037256,15.59925,15.5548,15.71896,13.28365,DA,0.9352881,17820.78,8.044592,45.46127,-0.16415999999999897
63296960,1778247822119633664,333.4108,19.97055,17.04375,16.98956,17.17814,6.662189,DA,1.0,-9999.0,-9999.0,45.45182,-0.1885799999999982
75854724,3218753701142724992,87.65659,0.09771132,14.74937,14.58594,15.07283,6.99745,DA,0.7992382,47223.21,7.737097,45.44824,-0.48688999999999893
58801310,1045463042064412160,153.6552,56.80865,14.60259,14.52529,14.73845,18.32703,DB,0.0114372,-9999.0,-9999.0,45.4069,-0.21316000000000024
67979393,2160098314842499712,278.5448,62.78883,17.96261,17.95482,18.07393,4.47646,DA,0.9980137,15771.08,7.967414,45.37099,-0.11910999999999916
116260668,251529987987724032,57.14635,51.83851,15.25404,15.18273,15.41339,12.45166,DA,0.9563752,20132.84,7.895043,45.34665,-0.2306600000000003
57616298,883286485717896832,108.0991,26.1592,17.03083,17.0161,17.13169,7.38532,DA,1.0,14093.94,8.01796,45.34126,-0.11558999999999742
86193426,4201009015202934272,289.0204,-9.122133,15.32242,15.19643,15.56171,8.744532,DA,0.9630578,31158.77,7.942146,45.29455,-0.36528000000000027
77537476,3428000556433985280,89.36633,24.59964,16.72253,16.61654,16.95792,4.98009,DA,0.992,28329.64,7.895241,45.25505,-0.3413800000000009
91353353,4657873757491143808,81.74628,-70.43756,15.45511,15.36668,15.63282,11.74837,DA,1.0,19661.16,7.80378,45.18226,-0.26614000000000004
78859799,3634151534873010176,204.5942,-3.788683,16.67617,16.59815,16.85851,9.960718,DA,1.0,21051.12,8.565579,45.16823,-0.2603599999999986
62084846,1579147088331814144,196.1334,59.4594,14.46932,14.34661,14.69342,16.74944,DA,0.8993863,91170.44,7.20001,45.13023,-0.3468099999999996
74317625,3073984514100866304,132.8721,-0.75459,18.72541,18.72038,18.85449,3.617314,DA,0.998,16805.34,8.320085,45.04887,-0.13410999999999973
94891014,5178209762596399488,38.91084,-7.21195,18.32249,18.28137,18.46402,3.466864,DA,0.9980137,16995.16,8.036284,44.93891,-0.18265000000000242
87981572,4311400051373576704,282.5679,9.612456,16.6456,16.5822,16.76221,3.321525,DA,0.9760255,27244.38,7.53471,44.909,-0.18000999999999934
68291582,2176116580055936512,319.7338,54.21231,12.3932,12.35527,12.49587,57.76427,DA,0.6642942,14500.0,8.042405,44.90589,-0.14059999999999917
57708399,891514985925435136,105.9398,34.19216,17.19634,17.16313,17.33435,7.025534,DA,0.996174,17481.25,8.179519,44.88672,-0.1712200000000017
111162769,6544648629951451008,340.8018,-42.02234,16.89527,16.86784,16.98576,5.190689,DA,0.998,20571.81,7.819585,44.87048,-0.11791999999999803
63596281,1811430911250881920,310.0858,17.50315,15.96268,15.93265,16.06084,11.88651,DA,1.0,14408.37,7.954183,44.85928,-0.12818999999999825
76176484,3269380512179561088,50.33905,3.538472,17.2212,17.16009,17.37068,5.211814,DA,1.0,19957.38,7.841289,44.85311,-0.21058999999999983
114818005,298895364329216,44.44329,1.018353,17.78306,17.73702,17.93666,6.293099,DA,0.9980796,17549.54,8.378936,44.85244,-0.1996399999999987
65156013,1969722927387376512,316.012,42.78404,16.4335,16.33845,16.6457,6.706254,DA,0.8358858,24936.25,7.965242,44.79737,-0.3072499999999998
68158777,2168922033099699072,315.1575,50.17482,16.66854,16.58363,16.85444,6.082965,DA,0.9763752,20994.24,7.843105,44.78238,-0.2708100000000009
82916221,4063160386457461120,271.0731,-27.01592,15.90506,15.86141,15.98084,11.71234,DA,1.0,-9999.0,-9999.0,44.7815,-0.11943000000000126
88155242,4317073325202572928,294.0932,13.24165,16.30049,16.27657,16.39858,13.55003,DA,0.9861614,15170.64,8.368402,44.73643,-0.12200999999999951
94056882,5014009353235167744,17.08633,-35.57848,14.69632,14.55993,14.97502,10.68957,DA,0.998,29764.67,7.87642,44.73499,-0.41509000000000107
74832245,3113816968524454400,104.7684,0.6140754,17.40518,17.35868,17.5416,5.90017,DA,1.0,17305.67,8.023159,44.73156,-0.1829199999999993
79675862,3780807522521857920,157.8611,-4.42014,17.36701,17.36379,17.48082,6.063474,DA,1.0,14244.51,7.867836,44.68159,-0.11702999999999975
62785676,1706800182157806336,263.9735,80.35613,15.61349,15.51985,15.81119,7.206718,DA,0.811592,27552.64,7.749564,44.63522,-0.29133999999999993
56587980,704116904146548864,128.0089,27.51692,18.36047,18.32599,18.42666,3.585852,DA,0.9943479,-9999.0,-9999.0,44.61633,-0.10066999999999737
93054303,4841013082778632064,65.81223,-39.99344,17.41275,17.36517,17.57502,3.999974,DA,1.0,18651.39,7.54181,44.57473,-0.20984999999999943
79161815,3684098637271171072,197.6724,-3.920453,17.92091,17.91305,18.06995,5.004538,DA,1.0,14842.73,7.974788,44.51918,-0.15690000000000026
76200904,3277482882085624192,57.31364,8.08146,16.91466,16.87439,17.01291,7.008307,DA,1.0,17204.8,7.945797,44.50718,-0.1385200000000033
92211093,4718021471576976512,27.70385,-58.24176,17.50584,17.45674,17.66002,4.600995,DA,0.9943617,17756.04,7.998046,44.45335,-0.20327999999999946
78103288,3486471764460448512,181.5848,-27.49462,16.66672,16.54297,16.93037,4.039326,DA,0.9880255,33670.47,7.945035,44.45247,-0.3873999999999995
71531707,2771788450491848192,356.1954,15.9674,15.8672,15.74376,16.02424,7.655491,DA,0.992,25042.94,7.711994,44.43885,-0.28047999999999895
102042351,5803689358905636736,267.1267,-72.28942,15.53012,15.47544,15.67591,12.1362,DA,1.0,16668.83,7.765903,44.40798,-0.20046999999999926
82182126,4056072732496968832,268.4952,-31.12472,15.85214,15.76356,15.90423,22.41756,DA,0.5226344,119999.7,9.489782,44.40626,-0.14067000000000007
74326182,3074973864111930368,131.4773,-0.5351372,17.95705,17.92859,18.08206,4.577401,DA,1.0,16117.12,8.015842,44.40205,-0.15346999999999866
56364351,671159970818185728,115.1316,17.79935,18.32392,18.30929,18.42365,4.51595,DA,0.9980137,13870.81,8.074508,44.39572,-0.1143599999999978
95169659,5219226670213363584,142.6087,-71.30792,15.7606,15.61591,16.03934,4.091964,DA,0.8713204,48725.96,7.683713,44.39244,-0.42342999999999975
62972916,1738521539295354240,320.6453,5.710597,16.15438,16.04307,16.36815,4.858145,DA,0.988,35831.18,7.755463,44.34149,-0.3250799999999998
68421885,2186145882748096128,303.8612,55.52061,16.83825,16.74622,17.05299,5.297557,DA,0.9980255,23122.28,7.926445,44.28263,-0.3067700000000002
74370355,3080056219172355840,130.2661,3.35463,14.40499,14.24495,14.71353,9.381671,DA,0.958,42715.04,7.759648,44.27761,-0.4685800000000011
76208912,3279453756677568896,69.31201,2.725387,17.4147,17.37242,17.52242,5.562819,DB,1.123715e-05,-9999.0,-9999.0,44.20653,-0.14999999999999858
75817266,3213394887626001792,78.34164,-4.302173,18.16151,18.12172,18.35542,4.433095,DA,0.9865629,17846.28,8.205177,44.20638,-0.2336999999999989
58664676,1021452731770726016,145.5391,54.78671,14.85413,14.79468,14.9761,19.48768,DA,1.0,19019.16,8.073661,44.19955,-0.18142000000000102
72201799,2886960300637515136,88.1035,-37.55359,17.00238,16.9889,17.09443,5.047019,DA,1.0,15075.58,7.683794,44.15903,-0.10552999999999813
100490915,5659371001694631296,150.4552,-25.30553,16.87263,16.76315,17.1112,6.279362,DA,0.9860272,27844.33,8.320168,44.14143,-0.34805000000000064
74371323,3080178058805590272,130.0164,4.06521,17.30331,17.25908,17.47078,7.079614,DA,0.9980796,18979.68,8.368717,44.13987,-0.21170000000000044
75734649,3201345962469428992,67.99115,-4.400124,17.06341,17.0239,17.19602,6.474737,DA,1.0,17090.64,7.997053,44.1027,-0.1721199999999996
63642830,1815624757839210240,307.8352,18.9905,16.27315,16.13573,16.57172,4.097054,DA,0.9560255,35739.73,7.653765,44.04527,-0.4359900000000003
64059694,1842543963578582016,313.5941,23.62848,16.29739,16.24177,16.43156,10.32653,DA,1.0,17261.46,8.060793,44.02081,-0.18979000000000212
76358274,3315375175219739776,91.88312,2.052275,16.94575,16.86648,17.14461,5.040034,DA,0.996051,23333.86,7.749573,44.01786,-0.2781300000000009
105575098,5965124466479383552,257.357,-44.11056,15.76682,15.70695,15.91791,11.61214,DA,0.9940273,18051.32,7.9079,43.99337,-0.21095999999999826
62407624,1637422647712544512,259.2868,67.9534,13.30128,13.24827,13.42457,5.598784,DA,0.9861165,16419.86,6.01,43.99326,-0.17629999999999946
111807510,6646462410253708800,293.7428,-50.70333,15.80203,15.75104,15.86563,10.11629,DA,1.0,18460.84,7.809828,43.99007,-0.11458999999999975
57456620,866050262267747840,111.1961,21.97546,17.38753,17.30954,17.64706,4.371972,DA,1.0,23350.14,7.873643,43.9879,-0.3375200000000014
79116250,3676856978812916224,191.4227,-5.999145,17.19066,17.12955,17.34566,5.533741,DA,0.9843479,18806.98,7.776177,43.96886,-0.21611000000000047
109768953,6363307963890671360,302.4435,-77.35486,15.44632,15.36578,15.6282,11.23361,DA,0.9784455,22127.16,7.737866,43.95045,-0.26241999999999877
100543509,5667550955886916736,151.6899,-20.64719,17.07895,16.96535,17.36946,3.943141,DA,0.9862375,26705.71,7.7497,43.93676,-0.4041099999999993
63308470,1779889801002205824,329.5683,19.68148,16.36889,16.27137,16.59958,6.415029,DA,0.998,-9999.0,-9999.0,43.91227,-0.32820999999999856
67729136,2132179309433076480,284.4466,49.16106,16.33414,16.24482,16.53431,10.90135,DA,0.9420545,22472.06,8.692931,43.895,-0.2894900000000007
