mjd,survey,band,kind,mag,magerr,limit,note
60967.20976850018,ZTF-forced,g,forced_diff,,,19.9264,ZFPS req479166 snr=-0.9
60967.25348380022,ZTF-forced,r,forced_diff,,,19.5538,ZFPS req479166 snr=-1.1
60969.21085650008,ZTF-forced,g,forced_diff,,,20.1775,ZFPS req479166 snr=2.1
60969.25291670021,ZTF-forced,r,forced_diff,,,19.9184,ZFPS req479166 snr=-0.0
60972.18805560004,ZTF-forced,r,forced_diff,,,19.6947,ZFPS req479166 snr=-0.5
60972.25612269994,ZTF-forced,g,forced_diff,,,19.4353,ZFPS req479166 snr=1.6
60974.27125000022,ZTF-forced,r,forced_diff,,,19.1227,ZFPS req479166 snr=-0.6
60976.20590279997,ZTF-forced,g,forced_diff,,,19.61,ZFPS req479166 snr=-0.9
60981.1068171002,ZTF-forced,r,forced_diff,,,19.6599,ZFPS req479166 snr=0.5
60981.14789350005,ZTF-forced,g,forced_diff,,,19.319,ZFPS req479166 snr=-0.8
60983.12327549979,ZTF-forced,r,forced_diff,,,19.667,ZFPS req479166 snr=0.8
60983.12693289993,ZTF-forced,g,forced_diff,,,19.2966,ZFPS req479166 snr=0.8
60985.14416670008,ZTF-forced,g,forced_diff,,,18.9951,ZFPS req479166 snr=-0.8
60985.186423600186,ZTF-forced,g,forced_diff,,,19.0015,ZFPS req479166 snr=-1.1
60987.12734950008,ZTF-forced,g,forced_diff,,,19.7714,ZFPS req479166 snr=-0.9
60987.17428239994,ZTF-forced,r,forced_diff,,,19.6716,ZFPS req479166 snr=-2.5
60989.1026157001,ZTF-forced,r,forced_diff,,,19.7301,ZFPS req479166 snr=-0.6
60989.127430600114,ZTF-forced,g,forced_diff,,,20.0689,ZFPS req479166 snr=-0.8
60992.16466439981,ZTF-forced,r,forced_diff,,,19.8145,ZFPS req479166 snr=-0.2
61003.15449069999,ZTF-forced,r,forced_diff,,,19.948,ZFPS req479166 snr=0.6
61012.08656249987,ZTF-forced,r,forced_diff,,,19.3428,ZFPS req479166 snr=-2.7
61020.08420140017,ZTF-forced,r,forced_diff,,,19.2656,ZFPS req479166 snr=-0.1
61020.106921299826,ZTF-forced,r,forced_diff,,,19.5209,ZFPS req479166 snr=-0.6
61020.12865740014,ZTF-forced,g,forced_diff,,,19.3264,ZFPS req479166 snr=-1.0
61026.0848842999,ZTF-forced,r,forced_diff,,,19.7203,ZFPS req479166 snr=-0.6
61026.12785879988,ZTF-forced,g,forced_diff,,,19.3751,ZFPS req479166 snr=-1.3
61028.1099537001,ZTF-forced,r,forced_diff,,,19.296,ZFPS req479166 snr=-1.2
61028.13047449989,ZTF-forced,g,forced_diff,,,19.0052,ZFPS req479166 snr=0.7
61030.129166699946,ZTF-forced,r,forced_diff,,,19.3901,ZFPS req479166 snr=-0.1
61161.48559030006,ZTF-forced,r,forced_diff,19.178280136971605,0.1747940693407454,19.0091,ZFPS req479166 snr=6.2
61161.48559030006,ZTF-alert,r,diff_psf,19.061024,0.16508082,,ZTF19abxfaon alert
61161.48754630005,ZTF-forced,r,forced_diff,19.127749671725407,0.1565763886106109,19.106,ZFPS req479166 snr=6.9
61161.48754630005,ZTF-alert,r,diff_psf,19.088346,0.20034064,,ZTF19abxfaon alert
61162.482222199906,ZTF-forced,i,forced_diff,,,18.5532,ZFPS req479166 snr=1.7
61162.48451389978,ZTF-forced,r,forced_diff,19.720337105218,0.2648443900418944,18.9531,ZFPS req479166 snr=4.1
61162.48646989977,ZTF-forced,r,forced_diff,19.44276453389202,0.2115129106246799,19.0402,ZFPS req479166 snr=5.1
61162.48646989977,ZTF-alert,r,diff_psf,19.3183,0.261688,,ZTF19abxfaon alert
61163.483680599835,ZTF-forced,r,forced_diff,19.213996264742804,0.1948597135104397,18.8702,ZFPS req479166 snr=5.6
61163.483680599835,ZTF-alert,r,diff_psf,19.089037,0.19298251,,ZTF19abxfaon alert
61163.48563659983,ZTF-forced,r,forced_diff,19.176699888687867,0.1643888655157988,19.0617,ZFPS req479166 snr=6.6
61163.48563659983,ZTF-alert,r,diff_psf,19.10125,0.19924784,,ZTF19abxfaon alert
61167.48126159981,ZTF-alert,r,diff_psf,18.630766,0.112007774,,ZTF19abxfaon alert
61167.48126159981,ZTF-forced,r,forced_diff,18.669280672039587,0.0855504779896767,19.2516,ZFPS req479166 snr=12.7
61168.47329859994,ZTF-alert,i,diff_psf,19.116,0.264495,,ZTF19abxfaon alert
61168.47329859994,ZTF-forced,i,forced_diff,19.12730082909981,0.2376098012078322,18.5388,ZFPS req479166 snr=4.6
61168.48032409977,ZTF-forced,r,forced_diff,19.08810179123303,0.1446271425006255,19.2171,ZFPS req479166 snr=7.5
61168.48032409977,ZTF-alert,r,diff_psf,19.0845,0.24169,,ZTF19abxfaon alert
61183.4683333002,ZTF-forced,i,forced_diff,19.023897004078695,0.0949571125292836,19.4555,ZFPS req479166 snr=11.4
61183.4683333002,ZTF-alert,i,diff_psf,19.0037,0.129717,,ZTF19abxfaon alert
61183.46880789986,ZTF-alert,i,diff_psf,19.174992,0.15623301,,ZTF19abxfaon alert
61183.46880789986,ZTF-forced,i,forced_diff,19.213797194950157,0.1200369685638503,19.383,ZFPS req479166 snr=9.0
61186.46843749983,ZTF-alert,i,diff_psf,18.9447,0.162574,,ZTF19abxfaon alert
61186.46843749983,ZTF-forced,i,forced_diff,19.06961542930194,0.1368123865651905,19.0499,ZFPS req479166 snr=7.9
61192.457372699864,ZTF-forced,i,forced_diff,19.264854577487505,0.1575382729197276,19.2248,ZFPS req479166 snr=6.9
61192.457372699864,ZTF-alert,i,diff_psf,19.2242,0.199845,,ZTF19abxfaon alert
61192.45783559978,ZTF-forced,i,forced_diff,19.66575130252746,0.233005021581878,19.1169,ZFPS req479166 snr=4.7
61195.42141199997,ZTF-alert,g,diff_psf,19.3939,0.285532,,ZTF19abxfaon alert
61195.42141199997,ZTF-forced,g,forced_diff,19.412147715977852,0.1965042534639176,19.0529,ZFPS req479166 snr=5.5
61195.4223495,ZTF-forced,g,forced_diff,19.53543915064192,0.2141594239825631,19.1039,ZFPS req479166 snr=5.1
61195.422349500004,ZTF-alert,g,diff_psf,19.5147,0.265709,,ZTF19abxfaon alert
61199.40687499987,ZTF-alert,r,diff_psf,18.963932,0.12750201,,ZTF19abxfaon alert
61199.40687499987,ZTF-forced,r,forced_diff,18.957512264296295,0.0797584811855579,19.5325,ZFPS req479166 snr=13.6
61199.43315970013,ZTF-alert,g,diff_psf,19.05256,0.13604517,,ZTF19abxfaon alert
61199.43315970013,ZTF-forced,g,forced_diff,19.054182264855015,0.081357109742996,19.6796,ZFPS req479166 snr=13.3
61200.423252299894,ZTF-forced,r,forced_diff,19.175872864087985,0.0807115896454885,19.881,ZFPS req479166 snr=13.5
61200.423252299894,ZTF-alert,r,diff_psf,19.149658,0.13561203,,ZTF19abxfaon alert
61200.42371529993,ZTF-forced,r,forced_diff,19.19576326258686,0.0774742962731515,19.7771,ZFPS req479166 snr=14.0
61200.42371529993,ZTF-alert,r,diff_psf,19.181135,0.12670512,,ZTF19abxfaon alert
61200.4519675998,ZTF-forced,g,forced_diff,19.509463787589496,0.0919771208334905,20.0412,ZFPS req479166 snr=11.8
61200.4519675998,ZTF-alert,g,diff_psf,19.488892,0.15781905,,ZTF19abxfaon alert
61200.46112270001,ZTF-forced,g,forced_diff,19.360295680935195,0.0929725919509629,19.8956,ZFPS req479166 snr=11.7
61201.413912000135,ZTF-alert,r,diff_psf,18.530552,0.10575195,,ZTF19abxfaon alert
61201.413912000135,ZTF-forced,r,forced_diff,18.554102913171683,0.0469901537542467,19.9166,ZFPS req479166 snr=23.1
61201.41438659979,ZTF-forced,r,forced_diff,18.652012419694252,0.0471589847508704,19.8039,ZFPS req479166 snr=23.0
61201.41438659979,ZTF-alert,r,diff_psf,18.65266,0.092880614,,ZTF19abxfaon alert
61201.42908560019,ZTF-forced,g,forced_diff,20.049046955201053,0.147141763069101,20.1017,ZFPS req479166 snr=7.4
61201.42908560019,ZTF-alert,g,diff_psf,20.1089,0.223026,,ZTF19abxfaon alert
61201.429560199846,ZTF-forced,g,forced_diff,19.75008044903102,0.1168914662064879,20.0549,ZFPS req479166 snr=9.3
61201.429560199846,ZTF-alert,g,diff_psf,19.722477,0.2156735,,ZTF19abxfaon alert
61201.455544000026,ZTF-forced,i,forced_diff,19.287823948466503,0.1302958141299344,19.3867,ZFPS req479166 snr=8.3
61201.455544000026,ZTF-alert,i,diff_psf,19.3311,0.182927,,ZTF19abxfaon alert
61201.45938660018,ZTF-forced,i,forced_diff,19.33974773344609,0.1268223007096525,19.5031,ZFPS req479166 snr=8.6
61201.45938660018,ZTF-alert,i,diff_psf,19.321848,0.14789729,,ZTF19abxfaon alert
61202.39234950021,ZTF-forced,i,forced_diff,19.10976301184632,0.109158347566889,19.3675,ZFPS req479166 snr=9.9
61202.39234950021,ZTF-alert,i,diff_psf,19.149073,0.15715712,,ZTF19abxfaon alert
61202.43515049992,ZTF-alert,g,diff_psf,19.115614,0.10663275,,ZTF19abxfaon alert
61202.43515049992,ZTF-forced,g,forced_diff,19.1202964315058,0.0617813960021085,20.182,ZFPS req479166 snr=17.6
61202.435624999925,ZTF-alert,g,diff_psf,19.055283,0.10987565,,ZTF19abxfaon alert
61202.435624999925,ZTF-forced,g,forced_diff,19.03878047088338,0.0568375658184236,20.1464,ZFPS req479166 snr=19.1
61202.4620254999,ZTF-forced,r,forced_diff,19.283807499693634,0.0689844206924432,20.0723,ZFPS req479166 snr=15.7
61202.4620254999,ZTF-alert,r,diff_psf,19.250254,0.110031955,,ZTF19abxfaon alert
61202.46249999991,ZTF-alert,r,diff_psf,19.27297,0.124549985,,ZTF19abxfaon alert
61202.46249999991,ZTF-forced,r,forced_diff,19.318876240114463,0.0841168841282608,20.0248,ZFPS req479166 snr=12.9
61203.42473379988,ZTF-forced,g,forced_diff,18.960318857181612,0.0418989198738477,20.3655,ZFPS req479166 snr=25.9
61203.42473379988,ZTF-alert,g,diff_psf,18.997433,0.097797066,,ZTF19abxfaon alert
61203.42568290001,ZTF-alert,g,diff_psf,19.216581,0.10059734,,ZTF19abxfaon alert
61203.42568290001,ZTF-forced,g,forced_diff,19.139637545271228,0.0517668571562468,20.3565,ZFPS req479166 snr=21.0
61204.411296300124,ZTF-forced,r,forced_diff,19.049787226581117,0.0577219849700768,20.1731,ZFPS req479166 snr=18.8
61204.411296300124,ZTF-alert,r,diff_psf,19.090527,0.11507981,,ZTF19abxfaon alert
61204.431631899904,ZTF-forced,i,forced_diff,18.986025464176592,0.0819242696183454,19.4807,ZFPS req479166 snr=13.3
61204.431631899904,ZTF-alert,i,diff_psf,18.9769,0.117587656,,ZTF19abxfaon alert
61204.45438659983,ZTF-alert,g,diff_psf,18.883755,0.07528262,,ZTF19abxfaon alert
61204.45438659983,ZTF-forced,g,forced_diff,18.855284572106605,0.045327825075947,20.3006,ZFPS req479166 snr=24.0
61205.411342599895,ZTF-alert,r,diff_psf,18.959707,0.09843587,,ZTF19abxfaon alert
61205.411342599895,ZTF-forced,r,forced_diff,18.885947684528453,0.0489009922911257,20.3271,ZFPS req479166 snr=22.2
61205.41228009993,ZTF-alert,r,diff_psf,18.972271,0.0777258,,ZTF19abxfaon alert
61205.41228009993,ZTF-forced,r,forced_diff,18.983329009911294,0.047795380078424,20.1228,ZFPS req479166 snr=22.7
61205.435902799945,ZTF-forced,i,forced_diff,18.931418579801253,0.082426364232646,19.5809,ZFPS req479166 snr=13.2
61205.435902799945,ZTF-alert,i,diff_psf,18.971886,0.13918655,,ZTF19abxfaon alert
61205.43637729995,ZTF-forced,i,forced_diff,19.088299131241957,0.0748271633836519,19.7576,ZFPS req479166 snr=14.5
61205.43637729995,ZTF-alert,i,diff_psf,19.177246,0.12281029,,ZTF19abxfaon alert
61205.45549769979,ZTF-forced,g,forced_diff,18.98292368426747,0.0512374614560065,20.3665,ZFPS req479166 snr=21.2
61205.459340299945,ZTF-alert,g,diff_psf,19.441298,0.1337998,,ZTF19abxfaon alert
61205.459340299945,ZTF-forced,g,forced_diff,19.37900319341609,0.0599410525084669,20.4385,ZFPS req479166 snr=18.1
61206.408969900105,ZTF-alert,r,diff_psf,19.49287,0.15733975,,ZTF19abxfaon alert
61206.408969900105,ZTF-forced,r,forced_diff,19.465512780027296,0.092948258441338,20.1046,ZFPS req479166 snr=11.7
61206.45520830015,ZTF-alert,g,diff_psf,18.978062,0.099080384,,ZTF19abxfaon alert
61206.45520830015,ZTF-forced,g,forced_diff,18.95445576955765,0.0481142593695805,20.3524,ZFPS req479166 snr=22.6
61207.390474500135,ZTF-alert,g,diff_psf,19.39471,0.16225754,,ZTF19abxfaon alert
61207.390474500135,ZTF-forced,g,forced_diff,19.428043331868032,0.0915137877205591,19.8957,ZFPS req479166 snr=11.9
61207.427187500056,ZTF-alert,r,diff_psf,18.466751,0.119059324,,ZTF19abxfaon alert
61207.427187500056,ZTF-forced,r,forced_diff,18.529053700774337,0.0449901763463798,19.8897,ZFPS req479166 snr=24.1
61207.45743060019,ZTF-forced,i,forced_diff,18.860558337624248,0.0868293259561511,19.4166,ZFPS req479166 snr=12.5
61207.45932869986,ZTF-forced,i,forced_diff,18.79960249979887,0.0852095378248407,19.3197,ZFPS req479166 snr=12.7
61207.45932869986,ZTF-alert,i,diff_psf,18.7611,0.111425,,ZTF19abxfaon alert
61208.43086809991,ZTF-alert,g,diff_psf,19.476133,0.13052262,,ZTF19abxfaon alert
61208.43086809991,ZTF-forced,g,forced_diff,19.47635000773709,0.0664839365688924,20.3621,ZFPS req479166 snr=16.3
61208.4583101999,ZTF-alert,i,diff_psf,18.679419,0.11129998,,ZTF19abxfaon alert
61208.4583101999,ZTF-forced,i,forced_diff,18.72601531550825,0.0819118813773249,19.2591,ZFPS req479166 snr=13.3
61208.46031250013,ZTF-alert,r,diff_psf,18.619717,0.11651153,,ZTF19abxfaon alert
61208.46031250013,ZTF-forced,r,forced_diff,18.681569829818525,0.0477610072447706,20.0462,ZFPS req479166 snr=22.7
61209.39465280017,ZTF-alert,r,diff_psf,19.07749,0.1402191,,ZTF19abxfaon alert
61209.39465280017,ZTF-forced,r,forced_diff,19.13335479612097,0.0778603529231532,19.7997,ZFPS req479166 snr=13.9
61209.421747699846,ZTF-alert,g,diff_psf,19.340187,0.18128294,,ZTF19abxfaon alert
61209.421747699846,ZTF-forced,g,forced_diff,19.483766470810764,0.09965807378139,19.9892,ZFPS req479166 snr=10.9
61209.45620370004,ZTF-alert,i,diff_psf,19.159393,0.15627445,,ZTF19abxfaon alert
61209.45620370004,ZTF-forced,i,forced_diff,19.187740614814604,0.113299209144527,19.3972,ZFPS req479166 snr=9.6
61209.459583300166,ZTF-forced,i,forced_diff,18.998843658072772,0.1188184178301261,19.1627,ZFPS req479166 snr=9.1
61209.459583300166,ZTF-alert,i,diff_psf,18.89691,0.16375431,,ZTF19abxfaon alert
61210.36767360009,ZTF-forced,i,forced_diff,19.263380712861604,0.2167714338366216,18.7138,ZFPS req479166 snr=5.0
61210.3681481001,ZTF-forced,i,forced_diff,19.50667676816101,0.2260904742171618,18.9157,ZFPS req479166 snr=4.8
61210.41925929999,ZTF-forced,g,forced_diff,19.416539771167233,0.072000819597626,20.0957,ZFPS req479166 snr=15.1
61210.41925929999,ZTF-alert,g,diff_psf,19.354921,0.16164362,,ZTF19abxfaon alert
61210.4202083,ZTF-forced,g,forced_diff,19.482437379362768,0.0656890279728541,20.4502,ZFPS req479166 snr=16.5
61210.4202083,ZTF-alert,g,diff_psf,19.467056,0.122226074,,ZTF19abxfaon alert
61210.46092589991,ZTF-forced,r,forced_diff,18.891820752202815,0.0413373958853123,20.3791,ZFPS req479166 snr=26.3
61210.46092589991,ZTF-alert,r,diff_psf,18.918114,0.077998266,,ZTF19abxfaon alert
61210.46187500004,ZTF-alert,r,diff_psf,18.73286,0.08169986,,ZTF19abxfaon alert
61210.46187500004,ZTF-forced,r,forced_diff,18.70391527021831,0.036899728429203,20.4774,ZFPS req479166 snr=29.4
61211.38282410009,ZTF-alert,r,diff_psf,18.697996,0.08605875,,ZTF19abxfaon alert
61211.38282410009,ZTF-forced,r,forced_diff,18.69072598717269,0.0453351716596958,20.1383,ZFPS req479166 snr=23.9
61211.43351850007,ZTF-forced,g,forced_diff,19.239209465211708,0.053959100510112,20.4835,ZFPS req479166 snr=20.1
61211.43351850007,ZTF-alert,g,diff_psf,19.247307,0.10504381,,ZTF19abxfaon alert
61211.45942129986,ZTF-forced,i,forced_diff,18.930033481888454,0.0894783042514209,19.5157,ZFPS req479166 snr=12.1
61211.45942129986,ZTF-alert,i,diff_psf,18.919455,0.1462855,,ZTF19abxfaon alert
61212.38796300022,ZTF-forced,g,forced_diff,19.222086022053308,0.0628912239420884,20.2827,ZFPS req479166 snr=17.3
61212.38796300022,ZTF-alert,g,diff_psf,19.223724,0.09846978,,ZTF19abxfaon alert
61212.39128470002,ZTF-alert,g,diff_psf,19.076563,0.11925451,,ZTF19abxfaon alert
61212.39128470002,ZTF-forced,g,forced_diff,19.120395728472765,0.0618998003458422,20.1601,ZFPS req479166 snr=17.5
61212.43136569997,ZTF-alert,r,diff_psf,19.165339,0.16879335,,ZTF19abxfaon alert
61212.43136569997,ZTF-forced,r,forced_diff,19.21631564423006,0.0667812795882188,20.276,ZFPS req479166 snr=16.3
61212.43751160009,ZTF-alert,r,diff_psf,18.681116,0.09094275,,ZTF19abxfaon alert
61212.43751160009,ZTF-forced,r,forced_diff,18.685306215855412,0.0392495187758195,20.2113,ZFPS req479166 snr=27.7
61212.45834490005,ZTF-forced,i,forced_diff,19.612093953833284,0.138986900851486,19.5943,ZFPS req479166 snr=7.8
61212.45975690009,ZTF-alert,i,diff_psf,19.2097,0.153353,,ZTF19abxfaon alert
61212.45975690009,ZTF-forced,i,forced_diff,19.253259009612897,0.0997798689113925,19.6502,ZFPS req479166 snr=10.9
61213.41096059978,ZTF-forced,g,forced_diff,19.424048469616604,0.0650658223001362,20.4561,ZFPS req479166 snr=16.7
61213.41096059978,ZTF-alert,g,diff_psf,19.460674,0.119004436,,ZTF19abxfaon alert
61213.43452550005,ZTF-forced,r,forced_diff,19.087358450092182,0.0633515933459522,20.0562,ZFPS req479166 snr=17.1
61213.43452550005,ZTF-alert,r,diff_psf,19.066614,0.11763546,,ZTF19abxfaon alert
61214.38942130003,ZTF-forced,i,forced_diff,19.096508586080457,0.0919145490833851,19.5265,ZFPS req479166 snr=11.8
61214.38942130003,ZTF-alert,i,diff_psf,19.0868,0.190744,,ZTF19abxfaon alert
61214.455277800094,ZTF-alert,r,diff_psf,19.241108,0.09105968,,ZTF19abxfaon alert
61214.455277800094,ZTF-alert,r,diff_psf,19.241108,0.09105968,,ZTF19abxfaon alert
61214.455277800094,ZTF-forced,r,forced_diff,19.207369852863277,0.0528094126600567,20.356,ZFPS req479166 snr=20.6
61214.48901619995,ZTF-alert,r,diff_psf,18.669546,0.17192313,,ZTF19abxfaon alert
61214.48901619995,ZTF-forced,r,forced_diff,18.62715755620784,0.1171671860207415,18.9169,ZFPS req479166 snr=9.3
61214.48901619995,ZTF-alert,r,diff_psf,18.669546,0.17192313,,ZTF19abxfaon alert
61216.44938659994,ZTF-alert,i,diff_psf,18.9419,0.138787,,ZTF19abxfaon alert
61216.44938659994,ZTF-forced,i,forced_diff,18.93671599165883,0.0850909265794658,19.5831,ZFPS req479166 snr=12.8
61216.48609950021,ZTF-alert,r,diff_psf,18.749311,0.11077803,,ZTF19abxfaon alert
61216.48609950021,ZTF-forced,r,forced_diff,18.731723194268923,0.0793276392531505,19.5256,ZFPS req479166 snr=13.7
61217.344768499956,ZTF-alert,i,diff_psf,19.015177,0.19412455,,ZTF19abxfaon alert
61217.344768499956,ZTF-forced,i,forced_diff,19.01079847838968,0.1291551636759274,19.1192,ZFPS req479166 snr=8.4
61217.378344899975,ZTF-forced,g,forced_diff,19.554779916801596,0.1115600855938073,19.8,ZFPS req479166 snr=9.7
61217.378344899975,ZTF-alert,g,diff_psf,19.535315,0.15554151,,ZTF19abxfaon alert
61217.4125539122,LSST,i,diff_psf,19.109967419651397,0.0047840983407000815,,"Fink diaSource, sciencemag=18.923"
61217.45714120008,ZTF-alert,r,diff_psf,18.876799,0.117478505,,ZTF19abxfaon alert
61217.45714120008,ZTF-forced,r,forced_diff,18.93820565890437,0.0543170636955999,20.1548,ZFPS req479166 snr=20.0
61218.3324388684,LSST,i,diff_psf,18.980939253639526,0.004581920654194613,,"Fink diaSource, sciencemag=18.821"
61218.350567100104,ZTF-forced,i,forced_diff,19.75304628660799,0.3014292519470767,18.9299,ZFPS req479166 snr=3.6
61218.417129599955,ZTF-alert,g,diff_psf,19.663446,0.17567137,,ZTF19abxfaon alert
61218.417129599955,ZTF-forced,g,forced_diff,19.720508413797138,0.1305408462338085,19.8492,ZFPS req479166 snr=8.3
61218.486018499825,ZTF-alert,r,diff_psf,19.4238,0.318205,,ZTF19abxfaon alert
61218.486018499825,ZTF-forced,r,forced_diff,19.51553587485155,0.2725197149087541,18.9598,ZFPS req479166 snr=4.0
61219.39570599981,ZTF-forced,r,forced_diff,19.079962896730276,0.1374451314515011,19.1706,ZFPS req479166 snr=7.9
61219.39570599981,ZTF-alert,r,diff_psf,18.960358,0.20040756,,ZTF19abxfaon alert
61219.439919000026,ZTF-forced,g,forced_diff,19.829962850532556,0.258464863872054,19.2577,ZFPS req479166 snr=4.2
61219.439919000026,ZTF-alert,g,diff_psf,19.5151,0.264946,,ZTF19abxfaon alert
61220.44009259995,ZTF-forced,g,forced_diff,18.96778941668514,0.126523807445252,19.1796,ZFPS req479166 snr=8.6
61220.44009259995,ZTF-alert,g,diff_psf,18.912287,0.17496322,,ZTF19abxfaon alert
61220.49094909988,ZTF-forced,r,forced_diff,19.489248797758737,0.3576889781931009,18.5471,ZFPS req479166 snr=3.0
61221.344155100174,ZTF-forced,r,forced_diff,18.696732780965792,0.1218559346619337,18.8908,ZFPS req479166 snr=8.9
61221.344155100174,ZTF-alert,r,diff_psf,18.6421,0.177867,,ZTF19abxfaon alert
61221.418009299785,ZTF-forced,g,forced_diff,18.89421575565405,0.142982428794518,18.9664,ZFPS req479166 snr=7.6
61221.418009299785,ZTF-alert,g,diff_psf,18.954483,0.17391449,,ZTF19abxfaon alert
61221.44337960007,ZTF-forced,i,forced_diff,18.946127329791135,0.148796017019394,18.9021,ZFPS req479166 snr=7.3
61221.44337960007,ZTF-alert,i,diff_psf,18.98722,0.18988152,,ZTF19abxfaon alert
61222.37826390006,ZTF-forced,g,forced_diff,18.94500967262949,0.1750231187080998,18.7877,ZFPS req479166 snr=6.2
61222.37826390006,ZTF-alert,g,diff_psf,18.8591,0.25392,,ZTF19abxfaon alert
61222.39790510014,ZTF-alert,r,diff_psf,18.846445,0.20845316,,ZTF19abxfaon alert
61222.39790510014,ZTF-forced,r,forced_diff,18.85443915490016,0.1280273793036699,18.9924,ZFPS req479166 snr=8.5
61222.41920140013,ZTF-forced,i,forced_diff,18.927257502156152,0.1400072907651132,18.8923,ZFPS req479166 snr=7.8
61222.45276620006,ZTF-forced,i,forced_diff,18.77346960330579,0.1352512696326758,18.7998,ZFPS req479166 snr=8.0
61222.45276620006,ZTF-alert,i,diff_psf,18.793922,0.16797864,,ZTF19abxfaon alert
61223.35789350001,ZTF-forced,r,forced_diff,18.961947161239117,0.1415029142208441,19.0434,ZFPS req479166 snr=7.7
61223.4190508998,ZTF-forced,g,forced_diff,19.13316908195531,0.1319261532142461,19.2054,ZFPS req479166 snr=8.2
61223.45078699989,ZTF-forced,i,forced_diff,18.942900434229365,0.1211029317880689,19.1241,ZFPS req479166 snr=9.0
61223.45078699989,ZTF-alert,i,diff_psf,18.967,0.178713,,ZTF19abxfaon alert
61227.41634259978,ZTF-forced,i,forced_diff,19.37735347647751,0.1220911559293955,19.5198,ZFPS req479166 snr=8.9
61227.41634259978,ZTF-alert,i,diff_psf,19.351208,0.14382935,,ZTF19abxfaon alert
61227.43111110013,ZTF-alert,r,diff_psf,18.89613,0.09383493,,ZTF19abxfaon alert
61227.43111110013,ZTF-forced,r,forced_diff,18.871373490462737,0.0629988540920965,19.8953,ZFPS req479166 snr=17.2
61228.34927080013,ZTF-alert,i,diff_psf,18.821676,0.11585713,,ZTF19abxfaon alert
61228.34927080013,ZTF-forced,i,forced_diff,18.85211427241725,0.0779722983997594,19.4873,ZFPS req479166 snr=13.9
61228.414861099795,ZTF-forced,g,forced_diff,18.957962661576538,0.0613106150213283,19.9703,ZFPS req479166 snr=17.7
61228.414861099795,ZTF-alert,g,diff_psf,18.953163,0.109864496,,ZTF19abxfaon alert
61228.4234667494,LSST,i,diff_psf,19.18740460407959,0.0057428305217119046,,"Fink diaSource, sciencemag=19.032"
61228.43601850001,ZTF-forced,r,forced_diff,18.63231395816822,0.0457603753242273,20.0762,ZFPS req479166 snr=23.7
61228.43601850001,ZTF-alert,r,diff_psf,18.662394,0.10987447,,ZTF19abxfaon alert
61229.39211810008,ZTF-forced,g,forced_diff,19.78083247047214,0.0980243503216876,20.2812,ZFPS req479166 snr=11.1
61229.39211810008,ZTF-alert,g,diff_psf,19.796785,0.17773947,,ZTF19abxfaon alert
61229.39259260008,ZTF-forced,g,forced_diff,19.696676706460863,0.0957509015527076,20.2258,ZFPS req479166 snr=11.3
61229.39259260008,ZTF-alert,g,diff_psf,19.687658,0.1682511,,ZTF19abxfaon alert
61229.41589119984,ZTF-alert,r,diff_psf,19.130085,0.09778665,,ZTF19abxfaon alert
61229.41589119984,ZTF-forced,r,forced_diff,19.113429574790324,0.05490874804458,20.1491,ZFPS req479166 snr=19.8
61229.418310199864,ZTF-forced,r,forced_diff,19.11040081774628,0.0602415169852316,20.2052,ZFPS req479166 snr=18.0
61229.418310199864,ZTF-alert,r,diff_psf,19.12189,0.10551806,,ZTF19abxfaon alert
61230.32883099979,ZTF-forced,i,forced_diff,19.445682394075284,0.1290451713644493,19.5126,ZFPS req479166 snr=8.4
