ra,dec,id,otype,catalog,source_id,pulled_utc
305.877083,46.525,V1776_Cyg_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
147.75625,11.875278,X_Leo_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
28.337083,74.772778,J0153+7446,NL,ritter_kolb,,2026-06-01T01:35:02Z
317.141667,39.093056,Lanning_386,DN,ritter_kolb,,2026-06-01T01:35:02Z
218.969167,-57.626389,V842_Cen_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
332.27375,-3.771667,UU_Aqr_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
196.497917,-57.916667,J1305-5755,,ritter_kolb,,2026-06-01T01:35:02Z
299.327917,-9.3225,UU_Aql_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
145.010833,27.828333,J0940+2749,DN,ritter_kolb,,2026-06-01T01:35:02Z
328.0,19.0,J2152+19,NL,ritter_kolb,,2026-06-01T01:35:02Z
88.0325,-5.416944,CN_Ori_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
26.26375,37.9425,AR_And_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
93.932917,28.585833,KR_Aur_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
24.28625,50.955556,KT_Per_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
306.237083,17.298333,CM_Del_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
341.252917,16.920556,V367_Peg_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
38.992917,80.495556,0229+8016,NL,ritter_kolb,,2026-06-01T01:35:02Z
275.16,-24.241944,J1820-2414,NL,ritter_kolb,,2026-06-01T01:35:02Z
271.069167,-26.986111,J1804-2659,NL,ritter_kolb,,2026-06-01T01:35:02Z
322.6025,-2.988333,VZ_Aqr_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
354.496667,43.147778,J2337+4308,NL,ritter_kolb,,2026-06-01T01:35:02Z
292.746667,51.96,J1930+5157,DN,ritter_kolb,,2026-06-01T01:35:02Z
123.236667,19.199444,J0812+1911,NL,ritter_kolb,,2026-06-01T01:35:02Z
278.664167,-26.434167,V4077_Sgr_1,Nb,ritter_kolb,,2026-06-01T01:35:02Z
221.75,2.891667,J1446+0253,NL,ritter_kolb,,2026-06-01T01:35:02Z
307.052083,41.81,V2467_Cyg,Na,ritter_kolb,,2026-06-01T01:35:02Z
283.1725,26.758333,CY_Lyr_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
267.928333,-35.276389,J1751-3516,NL,ritter_kolb,,2026-06-01T01:35:02Z
53.019167,-25.948889,VY_For_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
234.500417,18.8675,LX_Ser_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
350.785833,18.416389,IP_Peg_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
161.201667,-52.425278,V382_Vel,Na,ritter_kolb,,2026-06-01T01:35:02Z
290.28125,37.799167,V523_Lyr_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
36.887083,13.104722,J0227+1306,NL,ritter_kolb,,2026-06-01T01:35:02Z
160.0,-47.023889,J1040-4701,NL,ritter_kolb,,2026-06-01T01:35:02Z
265.20375,-24.309444,J1740-2418,NL,ritter_kolb,,2026-06-01T01:35:02Z
317.193333,-3.842222,J2108-0350,DN,ritter_kolb,,2026-06-01T01:35:02Z
101.581667,50.763333,0642+5049,NL,ritter_kolb,,2026-06-01T01:35:02Z
157.895833,-46.444167,J1031-4626,NL,ritter_kolb,,2026-06-01T01:35:02Z
266.2725,-20.056111,V5582_Sgr,N,ritter_kolb,,2026-06-01T01:35:02Z
297.097083,36.439722,V811_Cyg_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
286.90375,12.524167,V1493_Aql_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
112.785,5.980278,SV_CMi_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
125.65,51.090278,BH_Lyn_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
285.082917,44.4625,V447_Lyr_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
72.26125,-18.691389,J0449-1841,DN,ritter_kolb,,2026-06-01T01:35:02Z
216.1625,-2.460833,J1424-0227,NL,ritter_kolb,,2026-06-01T01:35:02Z
250.209583,-52.430833,OY_Ara_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
302.031667,-69.816111,GS_Pav_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
15.287083,43.390556,IW_And_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
42.500417,37.656389,PY_Per_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
253.682083,-19.275278,J1654-1916,NL,ritter_kolb,,2026-06-01T01:35:02Z
301.424583,22.666389,QQ_Vul,NL,ritter_kolb,,2026-06-01T01:35:02Z
320.360833,-54.076111,2117-5417,NL,ritter_kolb,,2026-06-01T01:35:02Z
186.572083,-25.451111,J1226-2527,DN,ritter_kolb,,2026-06-01T01:35:02Z
355.085833,76.703056,J2340+7642,NL,ritter_kolb,,2026-06-01T01:35:02Z
267.557083,6.091389,V380_Oph_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
82.369583,-58.912778,BB_Dor_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
283.86125,-7.718333,V373_Sct_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
356.239167,43.522778,LD_317,NL,ritter_kolb,,2026-06-01T01:35:02Z
120.56375,40.179444,0758+4019,NL,ritter_kolb,,2026-06-01T01:35:02Z
293.1825,17.748611,WY_Sge_1,N,ritter_kolb,,2026-06-01T01:35:02Z
256.822917,-43.256111,V992_Sco_1,Nb,ritter_kolb,,2026-06-01T01:35:02Z
270.907917,-28.0025,V4579_Sgr_1,Nb,ritter_kolb,,2026-06-01T01:35:02Z
172.340417,-53.928889,J1129-5355,NL,ritter_kolb,,2026-06-01T01:35:02Z
97.391667,71.076944,BZ_Cam_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
304.391667,-3.664167,V794_Aql_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
156.175,-48.445278,J1024-4826,,ritter_kolb,,2026-06-01T01:35:02Z
135.787083,41.296667,BP_Lyn_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
297.277083,77.74,AB_Dra_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
270.023333,-27.553889,V999_Sgr,Nb,ritter_kolb,,2026-06-01T01:35:02Z
34.93375,40.456111,LX_And_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
252.481667,-33.117222,J1649-3307,NL,ritter_kolb,,2026-06-01T01:35:02Z
272.543333,-27.759167,V5113_Sgr_1,N,ritter_kolb,,2026-06-01T01:35:02Z
0.479167,-67.128889,EF_Tuc_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
6.017917,-72.082778,NGC_104-CV1,NL,ritter_kolb,,2026-06-01T01:35:02Z
287.716667,-59.982222,NGC_6752-CV2,GC,ritter_kolb,,2026-06-01T01:35:02Z
117.293333,-5.823889,J0749-0549,NL,ritter_kolb,,2026-06-01T01:35:02Z
89.575,67.896111,LU_Cam_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
343.825,-3.177778,AO_Psc,NL,ritter_kolb,,2026-06-01T01:35:02Z
345.944167,53.2875,V425_Cas_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
60.155417,6.379444,V1294_Tau,NL,ritter_kolb,,2026-06-01T01:35:02Z
35.756667,6.281111,0220+0603,NL,ritter_kolb,,2026-06-01T01:35:02Z
76.702083,83.323056,0455+8315,NL,ritter_kolb,,2026-06-01T01:35:02Z
146.132083,3.968056,VZ_Sex,DN,ritter_kolb,,2026-06-01T01:35:02Z
273.623333,61.393056,1813+6122,NL,ritter_kolb,,2026-06-01T01:35:02Z
140.039583,0.7125,V524_Hya,NL,ritter_kolb,,2026-06-01T01:35:02Z
264.689583,-23.471944,V2574_Oph_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
78.402083,77.478889,0506+7725,NL,ritter_kolb,,2026-06-01T01:35:02Z
273.585417,41.856389,V533_Her_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
84.435833,-70.563056,J0537-7034,SS,ritter_kolb,,2026-06-01T01:35:02Z
145.717917,-19.614444,J0942-1936,DN,ritter_kolb,,2026-06-01T01:35:02Z
7.524167,26.290833,PX_And_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
185.249167,-10.459722,J1220-1027,DN,ritter_kolb,,2026-06-01T01:35:02Z
157.000417,21.803889,MV_Leo,DN,ritter_kolb,,2026-06-01T01:35:02Z
66.17125,-20.12,IM_Eri_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
241.9375,36.389167,CH_CrB,NL,ritter_kolb,,2026-06-01T01:35:02Z
349.015,-5.452222,V358_Aqr,NL,ritter_kolb,,2026-06-01T01:35:02Z
299.639167,29.868611,V2468_Cyg,Na,ritter_kolb,,2026-06-01T01:35:02Z
298.116667,8.479444,V500_Aql_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
333.921667,55.617222,CP_Lac_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
98.900417,-62.64,RR_Pic_1,Nb,ritter_kolb,,2026-06-01T01:35:02Z
119.20375,-12.781667,J0756-1246,NL,ritter_kolb,,2026-06-01T01:35:02Z
151.894167,-20.2925,J1007-2017,NL,ritter_kolb,,2026-06-01T01:35:02Z
357.538333,-26.381389,VZ_Scl_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
313.053333,44.323889,V751_Cyg_1,VY,ritter_kolb,,2026-06-01T01:35:02Z
343.7675,-34.821667,J2255-3449,NL,ritter_kolb,,2026-06-01T01:35:02Z
99.135833,35.595278,V647_Aur,NL,ritter_kolb,,2026-06-01T01:35:02Z
151.144583,66.4875,LN_UMa_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
303.266667,15.596389,V1101_Aql_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
78.054583,-32.694167,UU_Col_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
291.6125,13.368056,J1926+1322,NL,ritter_kolb,,2026-06-01T01:35:02Z
94.474167,-36.448611,J0617-3626,CV,ritter_kolb,,2026-06-01T01:35:02Z
303.60375,15.491667,J2014+1529,NL,ritter_kolb,,2026-06-01T01:35:02Z
118.679167,50.124722,EV_Lyn,NL,ritter_kolb,,2026-06-01T01:35:02Z
287.7475,28.944167,V584_Lyr_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
276.467917,-35.024167,V909_Sgr_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
89.35,72.697778,LS_Cam_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
293.650417,51.128056,V2289_Cyg_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
258.151667,-24.245833,V2400_Oph_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
116.73125,-9.575278,J0746-0934,DN,ritter_kolb,,2026-06-01T01:35:02Z
76.973333,-79.856667,AQ_Men_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
142.279583,-24.084722,MN_Hya_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
248.940417,11.416111,V849_Her,NL,ritter_kolb,,2026-06-01T01:35:02Z
254.965417,19.462778,J1659+1927,NL,ritter_kolb,,2026-06-01T01:35:02Z
89.302917,-59.590556,AH_Pic_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
329.385,8.920556,V388_Peg_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
215.735,-2.351944,J1422-0221,NL,ritter_kolb,,2026-06-01T01:35:02Z
69.957083,-68.150556,J0439-6809,SS,ritter_kolb,,2026-06-01T01:35:02Z
283.759167,-31.163611,V1223_Sgr_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
295.047917,-10.423611,V1432_Aql_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
201.600833,-82.328611,RR_Cha_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
267.844583,-29.576667,J1751-2934,NL,ritter_kolb,,2026-06-01T01:35:02Z
31.663333,-2.061944,BO_Cet_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
85.70375,60.858889,BY_Cam_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
288.477083,12.300833,V1315_Aql_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
22.99875,29.822778,TT_Tri_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
317.9025,48.150556,V1500_Cyg_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
41.900833,10.594167,WX_Ari_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
113.442917,26.323889,J0733+2619,NL,ritter_kolb,,2026-06-01T01:35:02Z
123.451667,-26.565833,DY_Pup_1,Nb,ritter_kolb,,2026-06-01T01:35:02Z
355.017917,30.296389,V378_Peg_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
325.646667,44.031944,V1668_Cyg_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
264.773333,-45.453889,V728_Sco_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
282.2275,0.584167,V603_Aql_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
31.72125,15.295278,TT_Ari_1,VY,ritter_kolb,,2026-06-01T01:35:02Z
271.8625,-29.012222,V5585_Sgr,Na,ritter_kolb,,2026-06-01T01:35:02Z
37.320417,-39.988889,J0229-3959,NL,ritter_kolb,,2026-06-01T01:35:02Z
323.997083,5.45,2133+0513,NL,ritter_kolb,,2026-06-01T01:35:02Z
119.22125,8.975556,J0756+0858,NL,ritter_kolb,,2026-06-01T01:35:02Z
325.572083,-67.800278,J2142-6748,DN,ritter_kolb,,2026-06-01T01:35:02Z
201.8475,65.481667,OZ_Dra,NL,ritter_kolb,,2026-06-01T01:35:02Z
158.470833,58.781944,DW_UMa_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
181.565417,51.013056,J1206+5100,NL,ritter_kolb,,2026-06-01T01:35:02Z
79.852083,16.716667,XX_Tau_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
346.155833,49.456667,OR_And_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
335.112083,2.015,HL_Aqr_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
165.072917,-29.866389,V393_Hya_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
153.789167,-3.142778,SW_Sex_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
339.6825,1.139167,Aqr_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
355.609167,32.805556,J2342+3248,NL,ritter_kolb,,2026-06-01T01:35:02Z
112.870833,9.939722,BG_CMi_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
290.7725,4.955556,V1494_Aql_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
113.4225,67.537778,V482_Cam,NL,ritter_kolb,,2026-06-01T01:35:02Z
270.59125,-25.342222,V4742_Sgr_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
122.285,38.235,J0809+3814,NL,ritter_kolb,,2026-06-01T01:35:02Z
118.378333,4.765556,J0753+0445,NL,ritter_kolb,,2026-06-01T01:35:02Z
113.5775,-17.1075,J0734-1706,NL,ritter_kolb,,2026-06-01T01:35:02Z
129.4625,38.503333,J0837+3830,NL,ritter_kolb,,2026-06-01T01:35:02Z
286.817917,44.018889,MV_Lyr_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
242.53125,3.875833,V519_Ser,NL,ritter_kolb,,2026-06-01T01:35:02Z
175.345417,-64.170556,V1033_Cen_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
223.421667,-55.360278,J1453-5521,NL,ritter_kolb,,2026-06-01T01:35:02Z
305.877917,20.767778,V339_Del,Na,ritter_kolb,,2026-06-01T01:35:02Z
119.915833,19.238056,J0759+1914,DN,ritter_kolb,,2026-06-01T01:35:02Z
22.632917,62.358889,J0130+6221,DN,ritter_kolb,,2026-06-01T01:35:02Z
342.445833,53.288889,DK_Lac_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
274.055417,49.867778,AM_Her_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
112.837917,-10.363889,KQ_Mon_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
103.726667,32.140833,DN_Gem_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
92.93375,-81.823333,AH_Men_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
118.565,-24.326667,BX_Pup_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
140.392083,-59.651944,J0921-5939,,ritter_kolb,,2026-06-01T01:35:02Z
37.712917,-68.701389,CW_Hyi,NL,ritter_kolb,,2026-06-01T01:35:02Z
325.9775,12.747222,2141+1231,NL,ritter_kolb,,2026-06-01T01:35:02Z
275.41875,-27.527222,V4633_Sgr_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
349.87625,26.255278,J2319+2615,NL,ritter_kolb,,2026-06-01T01:35:02Z
324.079583,11.681944,LQ_Peg_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
268.285,-33.406389,J1753-3324,NL,ritter_kolb,,2026-06-01T01:35:02Z
263.062917,-16.256111,V442_Oph_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
268.5575,-30.103611,J1754-3006,NL,ritter_kolb,,2026-06-01T01:35:02Z
274.461667,-30.442222,V5116_Sgr_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
101.050417,29.945,DM_Gem_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
160.51,-62.198333,J1042-6211,DN,ritter_kolb,,2026-06-01T01:35:02Z
123.466667,28.221389,J0813+2813,NL,ritter_kolb,,2026-06-01T01:35:02Z
342.654167,57.531667,J2250+5731,NL,ritter_kolb,,2026-06-01T01:35:02Z
86.492917,2.351667,J0545+0221,DN,ritter_kolb,,2026-06-01T01:35:02Z
250.940417,34.044444,V1084_Her,NL,ritter_kolb,,2026-06-01T01:35:02Z
267.963333,-29.552778,J1751-2933#1,NL,ritter_kolb,,2026-06-01T01:35:02Z
6.04375,-72.073889,NGC_104-W8,CV,ritter_kolb,,2026-06-01T01:35:02Z
75.442917,-3.989167,HY_Eri_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
122.909583,-35.125278,V351_Pup_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
272.201667,-34.339444,V630_Sgr_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
265.426667,-27.975,J1741-2758,NL,ritter_kolb,,2026-06-01T01:35:02Z
315.505833,33.991667,J2102+3359,NL,ritter_kolb,,2026-06-01T01:35:02Z
258.006667,-29.625833,V2214_Oph_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
218.040833,19.234444,J1432+1914,CV,ritter_kolb,,2026-06-01T01:35:02Z
70.419583,-76.612778,TU_Men_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
270.484583,-27.382222,V5627_Sgr,DN,ritter_kolb,,2026-06-01T01:35:02Z
156.614583,38.751111,WX_LMi_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
5.2175,55.704722,V592_Cas_1,UX,ritter_kolb,,2026-06-01T01:35:02Z
291.045,44.993056,J1924+4459,NL,ritter_kolb,,2026-06-01T01:35:02Z
118.16875,36.473056,EU_Lyn,NL,ritter_kolb,,2026-06-01T01:35:02Z
13.832917,46.215833,V515_And,NL,ritter_kolb,,2026-06-01T01:35:02Z
298.270833,21.246944,V405_Vul_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
319.707917,-64.420278,2114-6437,CV,ritter_kolb,,2026-06-01T01:35:02Z
306.691667,27.845278,QU_Vul_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
103.260417,16.666389,KZ_Gem_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
124.075,-34.256944,V597_Pup,Na,ritter_kolb,,2026-06-01T01:35:02Z
302.2325,-65.461944,V349_Pav_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
201.048333,3.3475,PZ_Vir,NL,ritter_kolb,,2026-06-01T01:35:02Z
97.524583,22.314167,CI_Gem_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
329.9775,-68.843333,CS_Ind,DN,ritter_kolb,,2026-06-01T01:35:02Z
260.25,44.0,J1721+44,NL,ritter_kolb,,2026-06-01T01:35:02Z
81.127083,42.7475,J0524+4244,NL,ritter_kolb,,2026-06-01T01:35:02Z
302.2375,-17.277222,AX_Cap,DN,ritter_kolb,,2026-06-01T01:35:02Z
258.23375,33.5225,V795_Her_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
30.474583,56.734444,V_Per_1,N,ritter_kolb,,2026-06-01T01:35:02Z
295.758333,32.320556,V2491_Cyg,Na,ritter_kolb,,2026-06-01T01:35:02Z
309.907083,-4.485556,J2039-0429,DN,ritter_kolb,,2026-06-01T01:35:02Z
238.55125,27.364444,AP_CrB,NL,ritter_kolb,,2026-06-01T01:35:02Z
112.294583,36.977222,V654_Aur,NL,ritter_kolb,,2026-06-01T01:35:02Z
117.05625,29.085833,V434_Gem,NL,ritter_kolb,,2026-06-01T01:35:02Z
104.840417,25.431944,J0659+2525,CV,ritter_kolb,,2026-06-01T01:35:02Z
246.827083,12.076389,J1627+1204,DN,ritter_kolb,,2026-06-01T01:35:02Z
287.0,42.0,J1908+42,NL,ritter_kolb,,2026-06-01T01:35:02Z
234.860417,-52.321667,IM_Nor_1,Nr,ritter_kolb,,2026-06-01T01:35:02Z
205.217083,15.228056,J1340+1513,DN,ritter_kolb,,2026-06-01T01:35:02Z
108.137083,-36.094444,V348_Pup_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
301.547917,33.710556,V1363_Cyg_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
2.97125,-6.794167,J0011-0647,DN,ritter_kolb,,2026-06-01T01:35:02Z
255.555417,32.498333,V1239_Her,DN,ritter_kolb,,2026-06-01T01:35:02Z
235.772917,-52.452778,J1543-5227,NL,ritter_kolb,,2026-06-01T01:35:02Z
268.291667,-29.355833,J1753-2921,DN,ritter_kolb,,2026-06-01T01:35:02Z
134.788333,5.615278,J0859+0536,NL,ritter_kolb,,2026-06-01T01:35:02Z
305.909583,64.6075,MN_Dra_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
244.972083,3.319167,J1619+0319,DN,ritter_kolb,,2026-06-01T01:35:02Z
191.109583,61.5875,V351_UMa,CV,ritter_kolb,,2026-06-01T01:35:02Z
297.196667,57.156111,V1006_Cyg_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
267.881667,-29.498889,J1751-2929#2,NL,ritter_kolb,,2026-06-01T01:35:02Z
6.044167,-72.087778,NGC_104-W71,CV,ritter_kolb,,2026-06-01T01:35:02Z
172.064167,-34.802222,J1128-3448,DN,ritter_kolb,,2026-06-01T01:35:02Z
277.5075,12.563333,J1830+1233,DN,ritter_kolb,,2026-06-01T01:35:02Z
228.259583,23.252222,NY_Ser_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
215.847917,-69.145833,DD_Cir_1,Na,ritter_kolb,,2026-06-01T01:35:02Z
294.64875,-46.215833,QS_Tel_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
267.25875,19.225,J1749+1913,DN,ritter_kolb,,2026-06-01T01:35:02Z
96.257083,-2.799722,J0625-0247,DN,ritter_kolb,,2026-06-01T01:35:02Z
123.535,9.133056,J0814+0907,DN,ritter_kolb,,2026-06-01T01:35:02Z
120.939583,-47.8125,V516_Pup_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
252.61625,-28.133056,DV_Sco_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
102.139583,6.939722,J0648+0656,DN,ritter_kolb,,2026-06-01T01:35:02Z
324.2575,7.246111,V444_Peg,DN,ritter_kolb,,2026-06-01T01:35:02Z
216.450417,15.250278,J1425+1515,DN,ritter_kolb,,2026-06-01T01:35:02Z
299.187917,10.825556,V725_Aql_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
71.975833,-10.178611,KT_Eri,Na,ritter_kolb,,2026-06-01T01:35:02Z
9.6125,25.156944,J0038+2509,DN,ritter_kolb,,2026-06-01T01:35:02Z
117.75,14.197222,J0750+1411,DN,ritter_kolb,,2026-06-01T01:35:02Z
154.245417,-41.0625,V381_Vel_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
247.402083,26.588889,V1189_Her,NL,ritter_kolb,,2026-06-01T01:35:02Z
28.339583,34.148889,J0153+3408,DN,ritter_kolb,,2026-06-01T01:35:02Z
71.640417,48.965556,J0446+4857,DN,ritter_kolb,,2026-06-01T01:35:02Z
180.220417,-15.439167,J1200-1526,DN,ritter_kolb,,2026-06-01T01:35:02Z
281.760833,53.008611,J1847+5300,DN,ritter_kolb,,2026-06-01T01:35:02Z
326.91,24.765,J2147+2445,DN,ritter_kolb,,2026-06-01T01:35:02Z
82.898333,-46.401667,UW_Pic_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
225.975,-22.119722,J1503-2207,NL,ritter_kolb,,2026-06-01T01:35:02Z
91.12875,-71.423056,AD_Men_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
234.143333,33.481111,J1536+3328,DN,ritter_kolb,,2026-06-01T01:35:02Z
203.288333,14.618611,J1333+1437,NL,ritter_kolb,,2026-06-01T01:35:02Z
313.534167,-19.674167,J2054-1940,DN,ritter_kolb,,2026-06-01T01:35:02Z
246.334583,12.0525,J1625+1203,DN,ritter_kolb,,2026-06-01T01:35:02Z
131.570417,31.265278,J0846+3115,DN,ritter_kolb,,2026-06-01T01:35:02Z
141.185417,8.030833,HU_Leo,NL,ritter_kolb,,2026-06-01T01:35:02Z
199.107083,-15.220278,J1316-1513,DN,ritter_kolb,,2026-06-01T01:35:02Z
245.53,19.376667,V589_Her_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
18.277917,21.880833,GV_Psc,DN,ritter_kolb,,2026-06-01T01:35:02Z
334.63625,19.4225,J2218+1925,NL,ritter_kolb,,2026-06-01T01:35:02Z
340.741667,-19.764444,J2242-1945,DN,ritter_kolb,,2026-06-01T01:35:02Z
99.68375,18.269722,UV_Gem_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
281.745417,55.641389,MT_Dra,NL,ritter_kolb,,2026-06-01T01:35:02Z
239.237083,35.393611,BT_CrB,DN,ritter_kolb,,2026-06-01T01:35:02Z
12.25625,56.879167,GX_Cas_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
44.909583,44.951389,J0259+4457,DN,ritter_kolb,,2026-06-01T01:35:02Z
195.12125,-30.8825,V1258_Cen,DN,ritter_kolb,,2026-06-01T01:35:02Z
338.66625,0.690833,J2234+0041,DN,ritter_kolb,,2026-06-01T01:35:02Z
138.965417,9.013889,GZ_Cnc_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
338.576667,-3.925,J2234-0355,DN,ritter_kolb,,2026-06-01T01:35:02Z
99.447917,-25.688889,J0637-2541,DN,ritter_kolb,,2026-06-01T01:35:02Z
144.982083,69.946111,J0939+6956,DN,ritter_kolb,,2026-06-01T01:35:02Z
239.33625,18.122222,J1557+1807,DN,ritter_kolb,,2026-06-01T01:35:02Z
245.8475,78.434167,J1623+7826,DN,ritter_kolb,,2026-06-01T01:35:02Z
281.163333,43.374444,V344_Lyr_1,DN,ritter_kolb,,2026-06-01T01:35:02Z
53.869167,-25.739722,UZ_For_1,NL,ritter_kolb,,2026-06-01T01:35:02Z
114.574167,28.922222,J0738+2855,CV,ritter_kolb,,2026-06-01T01:35:02Z
51.414167,-8.245278,J0325-0814,NL,ritter_kolb,,2026-06-01T01:35:02Z
132.863333,11.7825,EU_Cnc,NL,ritter_kolb,,2026-06-01T01:35:02Z
110.802917,50.835556,J0723+5050,DN,ritter_kolb,,2026-06-01T01:35:02Z
