mjd,jd,survey,band,diff_flux_nJy,diff_flux_err_nJy,science_flux_nJy,science_flux_err_nJy,template_flux_nJy,diff_mag_AB,science_mag_AB,sep_from_mean_as,note
60932.29265049985,2460932.7926505,ZTF_ZFPS_nightly,ZTF_g,-4643.7,5494.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.85
60933.16117539147,2460933.6611753916,ATLAS_FP_nightlystack,ATLAS_c,-1112.0,5466.0,,,,,,0.0,n=4 exposures; SNR=-0.2
60934.33325230005,2460934.8332523,ZTF_ZFPS_nightly,ZTF_g,-4263.4,4970.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.86
60934.38692130009,2460934.8869213,ZTF_ZFPS_nightly,ZTF_r,-4694.1,7581.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.62
60936.09308406661,2460936.593084066,ATLAS_FP_nightlystack,ATLAS_c,-3379.0,6057.0,,,,,,0.0,n=4 exposures; SNR=-0.56
60937.388515527506,2460937.8885155274,ATLAS_FP_nightlystack,ATLAS_o,10326.0,16516.0,,,,21.365,,0.0,n=2 exposures; SNR=0.63
60937.89473493596,2460938.394734936,ATLAS_FP_nightlystack,ATLAS_o,9464.0,18041.0,,,,21.46,,0.0,n=4 exposures; SNR=0.52
60938.31146989995,2460938.8114699,ZTF_ZFPS_nightly,ZTF_g,-1707.3,4457.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.38
60938.34134260006,2460938.8413426,ZTF_ZFPS_nightly,ZTF_r,-3269.6,4544.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.72
60940.88363047531,2460941.3836304755,ATLAS_FP_nightlystack,ATLAS_o,9716.0,5329.0,,,,21.431,,0.0,n=4 exposures; SNR=1.82
60941.23265049979,2460941.7326505,ZTF_ZFPS_nightly,ZTF_r,1645.3,4792.3,,,,23.359,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.34
60941.29071759991,2460941.7907176,ZTF_ZFPS_nightly,ZTF_g,-2324.1,4412.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.53
60942.126031858104,2460942.626031858,ATLAS_FP_nightlystack,ATLAS_c,-3433.0,5072.0,,,,,,0.0,n=4 exposures; SNR=-0.68
60943.25288189994,2460943.7528819,ZTF_ZFPS_nightly,ZTF_r,-727.8,4077.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.18
60943.36400459986,2460943.8640046,ZTF_ZFPS_nightly,ZTF_g,1024.3,6530.9,,,,23.874,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.16
60943.393422535424,2460943.8934225356,ATLAS_FP_nightlystack,ATLAS_o,1241.0,5466.0,,,,23.666,,0.0,n=4 exposures; SNR=0.23
60943.86953187453,2460944.3695318745,ATLAS_FP_nightlystack,ATLAS_o,2525.0,5329.0,,,,22.894,,0.0,n=4 exposures; SNR=0.47
60945.12083481454,2460945.6208348144,ATLAS_FP_nightlystack,ATLAS_o,3821.0,7310.0,,,,22.445,,0.0,n=4 exposures; SNR=0.52
60945.875091977374,2460946.3750919774,ATLAS_FP_nightlystack,ATLAS_o,9738.0,7399.0,,,,21.429,,0.0,n=2 exposures; SNR=1.32
60949.0764648153,2460949.576464815,ATLAS_FP_nightlystack,ATLAS_o,-1686.0,5666.0,,,,,,0.0,n=8 exposures; SNR=-0.3
60949.12619209988,2460949.6261921,ZTF_ZFPS_nightly,ZTF_g,-10236.0,6792.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.51
60949.27259259997,2460949.7725926,ZTF_ZFPS_nightly,ZTF_r,-2202.8,4611.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.48
60954.14606480021,2460954.6460648,ZTF_ZFPS_nightly,ZTF_r,-2019.4,10841.3,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.19
60954.18988429988,2460954.6898843,ZTF_ZFPS_nightly,ZTF_g,-21417.9,12281.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.74
60955.36177113344,2460955.8617711333,ATLAS_FP_nightlystack,ATLAS_o,11466.0,13482.0,,,,21.251,,0.0,n=4 exposures; SNR=0.85
60955.96067883651,2460956.4606788363,ATLAS_FP_nightlystack,ATLAS_o,5815.0,11718.0,,,,21.989,,0.0,n=5 exposures; SNR=0.5
60956.145798599806,2460956.6457986,ZTF_ZFPS_nightly,ZTF_g,-17269.6,10684.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.62
60956.18263889989,2460956.6826389,ZTF_ZFPS_nightly,ZTF_r,-15395.9,9376.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.64
60957.16471175195,2460957.664711752,ATLAS_FP_nightlystack,ATLAS_o,14939.0,11526.0,,,,20.964,,0.0,n=4 exposures; SNR=1.3
60958.43052283746,2460958.9305228377,ATLAS_FP_nightlystack,ATLAS_o,-19990.0,14158.0,,,,,,0.0,n=4 exposures; SNR=-1.41
60958.86947013173,2460959.3694701316,ATLAS_FP_nightlystack,ATLAS_o,-2748.0,8469.0,,,,,,0.0,n=4 exposures; SNR=-0.32
60960.11775790024,2460960.6177579,ATLAS_FP_nightlystack,ATLAS_o,12741.0,7237.0,,,,21.137,,0.0,n=4 exposures; SNR=1.76
60960.2323264,2460960.7323264,ZTF_ZFPS_nightly,ZTF_g,-3254.9,4982.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.65
60961.34721440643,2460961.8472144064,ATLAS_FP_nightlystack,ATLAS_c,2256.0,6378.0,,,,23.017,,0.0,n=4 exposures; SNR=0.35
60961.865588302775,2460962.3655883027,ATLAS_FP_nightlystack,ATLAS_c,-7666.0,3804.0,,,,,,0.0,n=8 exposures; SNR=-2.02
60963.10177122507,2460963.601771225,ATLAS_FP_nightlystack,ATLAS_o,52907.0,32097.0,,,,19.591,,0.0,n=5 exposures; SNR=1.65
60963.84555384251,2460964.3455538424,ATLAS_FP_nightlystack,ATLAS_c,-13039.0,4611.0,,,,,,0.0,n=4 exposures; SNR=-2.83
60965.24745369982,2460965.7474537,ZTF_ZFPS_nightly,ZTF_g,-1008.7,6415.7,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.16
60965.25236110017,2460965.7523611,ZTF_ZFPS_nightly,ZTF_r,-255.9,6698.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.04
60966.113207605245,2460966.613207605,ATLAS_FP_nightlystack,ATLAS_o,-3243.0,7905.0,,,,,,0.0,n=4 exposures; SNR=-0.41
60966.96749566749,2460967.4674956673,ATLAS_FP_nightlystack,ATLAS_c,416.0,4504.0,,,,24.852,,0.0,n=5 exposures; SNR=0.09
60967.25253470009,2460967.7525347,ZTF_ZFPS_nightly,ZTF_r,1010.2,5489.2,,,,23.889,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.18
60968.30427252035,2460968.8042725204,ATLAS_FP_nightlystack,ATLAS_c,-4310.0,5232.0,,,,,,0.0,n=4 exposures; SNR=-0.82
60969.18138074203,2460969.681380742,ATLAS_FP_nightlystack,ATLAS_o,-2595.0,8439.0,,,,,,0.0,n=4 exposures; SNR=-0.31
60969.209919000044,2460969.709919,ZTF_ZFPS_nightly,ZTF_g,4458.5,4192.8,,,,22.277,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.06
60969.252442100085,2460969.7524421,ZTF_ZFPS_nightly,ZTF_r,1971.1,4387.6,,,,23.163,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.45
60972.07336316034,2460972.57336316,ATLAS_FP_nightlystack,ATLAS_o,10582.0,9471.0,,,,21.339,,0.0,n=4 exposures; SNR=1.12
60972.210949100096,2460972.7109491,ZTF_ZFPS_nightly,ZTF_r,-8171.9,5159.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.58
60972.25564809982,2460972.7556481,ZTF_ZFPS_nightly,ZTF_g,6865.2,6304.1,,,,21.808,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.09
60974.195196799934,2460974.6951968,ZTF_ZFPS_nightly,ZTF_g,984.3,4254.4,,,,23.917,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.23
60975.05058254775,2460975.5505825477,ATLAS_FP_nightlystack,ATLAS_o,693.0,13077.0,,,,24.298,,0.0,n=4 exposures; SNR=0.05
60976.20684030001,2460976.7068403,ZTF_ZFPS_nightly,ZTF_g,4860.7,6926.2,,,,22.183,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.70
60976.27118059993,2460976.7711806,ZTF_ZFPS_nightly,ZTF_r,-14783.1,8512.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.74
60976.78317844672,2460977.283178447,ATLAS_FP_nightlystack,ATLAS_o,-994.0,8478.0,,,,,,0.0,n=4 exposures; SNR=-0.12
60978.0254865915,2460978.5254865913,ATLAS_FP_nightlystack,ATLAS_o,918.0,14567.0,,,,23.993,,0.0,n=8 exposures; SNR=0.06
60981.10586810018,2460981.6058681,ZTF_ZFPS_nightly,ZTF_r,-2500.0,7247.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.34
60981.17271990003,2460981.6727199,ZTF_ZFPS_nightly,ZTF_g,-2395.8,9258.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.26
60981.38527077611,2460981.885270776,ATLAS_FP_nightlystack,ATLAS_o,-56119.0,27212.0,,,,,,0.0,n=3 exposures; SNR=-2.06
60981.85847634338,2460982.3584763436,ATLAS_FP_nightlystack,ATLAS_o,24634.0,17224.0,,,,20.421,,0.0,n=4 exposures; SNR=1.43
60983.12280090014,2460983.6228009,ZTF_ZFPS_nightly,ZTF_r,-7007.4,7273.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.96
60983.13618060015,2460983.6361806,ZTF_ZFPS_nightly,ZTF_g,-7623.1,9586.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.80
60984.09190745999,2460984.59190746,ATLAS_FP_nightlystack,ATLAS_o,1840.0,16370.999999999998,,,,23.238,,0.0,n=4 exposures; SNR=0.11
60984.873831644705,2460985.3738316447,ATLAS_FP_nightlystack,ATLAS_o,-10619.0,15565.0,,,,,,0.0,n=4 exposures; SNR=-0.68
60985.128245142885,2460985.6282451428,ZTF_ZFPS_nightly,ZTF_g,1710.6,8682.2,,,,23.317,,0.0,ZFPS req479165 nightly IVW stack; n=2; SNR=0.20
60985.82496305019,2460986.32496305,ATLAS_FP_nightlystack,ATLAS_o,24984.0,14148.0,,,,20.406,,0.0,n=4 exposures; SNR=1.77
60986.16813659993,2460986.6681366,ZTF_ZFPS_nightly,ZTF_r,-5313.9,7360.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.72
60987.10130790016,2460987.6013079,ZTF_ZFPS_nightly,ZTF_r,4816.8,4988.0,,,,22.193,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.97
60987.12640050007,2460987.6264005,ZTF_ZFPS_nightly,ZTF_g,3557.5,6324.0,,,,22.522,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.56
60987.80227054818,2460988.302270548,ATLAS_FP_nightlystack,ATLAS_o,1146.0,7635.0,,,,23.752,,0.0,n=3 exposures; SNR=0.15
60989.10356480023,2460989.6035648,ZTF_ZFPS_nightly,ZTF_r,-1081.9,5910.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.18
60989.128368100144,2460989.6283681,ZTF_ZFPS_nightly,ZTF_g,-1900.6,4665.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.41
60990.07369142753,2460990.5736914277,ATLAS_FP_nightlystack,ATLAS_c,-7873.0,5969.0,,,,,,0.0,n=4 exposures; SNR=-1.32
60991.1729629999,2460991.672963,ZTF_ZFPS_nightly,ZTF_r,-2610.4,9354.9,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.28
60991.28414968291,2460991.784149683,ATLAS_FP_nightlystack,ATLAS_o,1827.0,7475.0,,,,23.246,,0.0,n=4 exposures; SNR=0.24
60991.78819054857,2460992.288190549,ATLAS_FP_nightlystack,ATLAS_o,17705.0,53676.0,,,,20.78,,0.0,n=2 exposures; SNR=0.33
60996.82437281904,2460997.324372819,ATLAS_FP_nightlystack,ATLAS_o,10467.0,11711.0,,,,21.35,,0.0,n=3 exposures; SNR=0.89
60999.03380512712,2460999.5338051273,ATLAS_FP_nightlystack,ATLAS_c,9662.0,7177.0,,,,21.437,,0.0,n=4 exposures; SNR=1.35
61000.79054925416,2461001.290549254,ATLAS_FP_nightlystack,ATLAS_o,-3909.0,6471.0,,,,,,0.0,n=4 exposures; SNR=-0.6
61005.08590279985,2461005.5859028,ZTF_ZFPS_nightly,ZTF_g,948.7,5978.3,,,,23.957,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.16
61005.17046299996,2461005.670463,ZTF_ZFPS_nightly,ZTF_r,-3744.5,7092.1,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.53
61005.24652483356,2461005.7465248336,ATLAS_FP_nightlystack,ATLAS_o,3225.0,8048.999999999999,,,,22.629,,0.0,n=4 exposures; SNR=0.4
61008.08614886695,2461008.586148867,ATLAS_FP_nightlystack,ATLAS_o,7215.0,27042.0,,,,21.754,,0.0,n=4 exposures; SNR=0.27
61009.10746529977,2461009.6074653,ZTF_ZFPS_nightly,ZTF_r,1644.1,7269.9,,,,23.36,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.23
61009.147071800195,2461009.6470718,ZTF_ZFPS_nightly,ZTF_g,-4219.1,8350.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.51
61009.8029830606,2461010.3029830605,ATLAS_FP_nightlystack,ATLAS_o,-9063.0,11249.0,,,,,,0.0,n=4 exposures; SNR=-0.81
61011.29784697382,2461011.797846974,ATLAS_FP_nightlystack,ATLAS_o,-4719.0,15232.0,,,,,,0.0,n=4 exposures; SNR=-0.31
61012.085624999825,2461012.585625,ZTF_ZFPS_nightly,ZTF_r,-8826.4,9670.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.91
61012.30912628488,2461012.809126285,ATLAS_FP_nightlystack,ATLAS_o,-47707.0,14792.0,,,,,,0.0,n=4 exposures; SNR=-3.23
61014.09465279989,2461014.5946528,ZTF_ZFPS_nightly,ZTF_r,16330.3,9585.4,,,,20.868,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.70
61014.12878469984,2461014.6287847,ZTF_ZFPS_nightly,ZTF_g,18265.2,19773.2,,,,20.746,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.92
61016.15336810006,2461016.6533681,ZTF_ZFPS_nightly,ZTF_r,916.6,11622.3,,,,23.995,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.08
61018.29985100789,2461018.799851008,ATLAS_FP_nightlystack,ATLAS_o,963.0,12079.0,,,,23.941,,0.0,n=4 exposures; SNR=0.08
61020.12770830002,2461020.6277083,ZTF_ZFPS_nightly,ZTF_g,-3428.2,7609.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.45
61021.085243099835,2461021.5852431,ZTF_ZFPS_nightly,ZTF_r,13187.4,5194.6,,,,21.1,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=2.54
61021.1082175998,2461021.6082176,ZTF_ZFPS_nightly,ZTF_g,108.2,5741.5,,,,26.314,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.02
61023.25967010161,2461023.7596701016,ATLAS_FP_nightlystack,ATLAS_o,-6114.0,8937.0,,,,,,0.0,n=4 exposures; SNR=-0.68
61026.10582179995,2461026.6058218,ZTF_ZFPS_nightly,ZTF_r,-11124.1,6383.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.74
61026.12739579985,2461026.6273958,ZTF_ZFPS_nightly,ZTF_g,-6566.2,8057.4,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.81
61035.223292308874,2461035.723292309,ATLAS_FP_nightlystack,ATLAS_o,-17848.0,14092.0,,,,,,0.0,n=4 exposures; SNR=-1.27
61036.227107220635,2461036.727107221,ATLAS_FP_nightlystack,ATLAS_o,16122.0,16283.999999999998,,,,20.881,,0.0,n=4 exposures; SNR=0.99
61036.79705706478,2461037.2970570647,ATLAS_FP_nightlystack,ATLAS_o,49924.0,25941.0,,,,19.654,,0.0,n=3 exposures; SNR=1.92
61146.4072078024,2461146.9072078024,ATLAS_FP_nightlystack,ATLAS_o,3376.0,9167.0,,,,22.579,,0.0,n=4 exposures; SNR=0.37
61149.61504619005,2461150.11504619,ATLAS_FP_nightlystack,ATLAS_o,-1168.0,11962.0,,,,,,0.0,n=4 exposures; SNR=-0.1
61152.39916075138,2461152.8991607516,ATLAS_FP_nightlystack,ATLAS_o,-6643.0,7185.0,,,,,,0.0,n=4 exposures; SNR=-0.92
61156.41473257641,2461156.9147325763,ATLAS_FP_nightlystack,ATLAS_o,-9944.0,10563.0,,,,,,0.0,n=4 exposures; SNR=-0.94
61157.396312069905,2461157.89631207,ATLAS_FP_nightlystack,ATLAS_o,-8673.0,9074.0,,,,,,0.0,n=4 exposures; SNR=-0.96
61159.411122185986,2461159.911122186,ATLAS_FP_nightlystack,ATLAS_o,-19805.0,10677.0,,,,,,0.0,n=4 exposures; SNR=-1.85
61160.36423281813,2461160.864232818,ATLAS_FP_nightlystack,ATLAS_o,14221.0,13036.0,,,,21.018,,0.0,n=4 exposures; SNR=1.09
61162.40125717388,2461162.901257174,ATLAS_FP_nightlystack,ATLAS_o,4815.0,8525.0,,,,22.194,,0.0,n=10 exposures; SNR=0.56
61163.39054477038,2461163.8905447703,ATLAS_FP_nightlystack,ATLAS_o,11036.0,8058.0,,,,21.293,,0.0,n=8 exposures; SNR=1.37
61164.11784124886,2461164.617841249,ATLAS_FP_nightlystack,ATLAS_o,13590.0,11268.0,,,,21.067,,0.0,n=4 exposures; SNR=1.21
61165.40865318223,2461165.9086531824,ATLAS_FP_nightlystack,ATLAS_o,-25277.0,12417.0,,,,,,0.0,n=4 exposures; SNR=-2.04
61169.355811041576,2461169.855811042,ATLAS_FP_nightlystack,ATLAS_o,-23788.0,11602.0,,,,,,0.0,n=4 exposures; SNR=-2.05
61172.35793722531,2461172.857937225,ATLAS_FP_nightlystack,ATLAS_o,-4856.0,6520.0,,,,,,0.0,n=6 exposures; SNR=-0.74
61174.40902615805,2461174.909026158,ATLAS_FP_nightlystack,ATLAS_c,1217.0,7926.0,,,,23.687,,0.0,n=4 exposures; SNR=0.15
61176.11243549939,2461176.612435499,ATLAS_FP_nightlystack,ATLAS_o,13127.0,7418.0,,,,21.105,,0.0,n=4 exposures; SNR=1.77
61177.58608623737,2461178.0860862373,ATLAS_FP_nightlystack,ATLAS_o,2949.0,7310.0,,,,22.726,,0.0,n=4 exposures; SNR=0.4
61183.340130853794,2461183.840130854,ATLAS_FP_nightlystack,ATLAS_c,-3962.0,6680.0,,,,,,0.0,n=4 exposures; SNR=-0.59
61183.467858800206,2461183.9678588,ZTF_ZFPS_nightly,ZTF_i,-1738.4,7238.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.24
61184.72139836172,2461185.2213983615,ATLAS_FP_nightlystack,ATLAS_o,2945.0,5290.0,,,,22.727,,0.0,n=8 exposures; SNR=0.56
61186.46796299983,2461186.967963,ZTF_ZFPS_nightly,ZTF_i,-9504.6,9802.8,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.97
61186.58883058259,2461187.088830583,ATLAS_FP_nightlystack,ATLAS_c,2695.0,5245.0,,,,22.824,,0.0,n=5 exposures; SNR=0.51
61187.3214926297,2461187.8214926296,ATLAS_FP_nightlystack,ATLAS_o,-7901.0,10071.0,,,,,,0.0,n=4 exposures; SNR=-0.78
61188.065022940056,2461188.5650229403,ATLAS_FP_nightlystack,ATLAS_o,-5103.0,14987.0,,,,,,0.0,n=4 exposures; SNR=-0.34
61189.76174584338,2461190.2617458436,ATLAS_FP_nightlystack,ATLAS_o,18811.0,8980.0,,,,20.714,,0.0,n=8 exposures; SNR=2.09
61191.166798995946,2461191.666798996,ATLAS_FP_nightlystack,ATLAS_o,-11587.0,13109.0,,,,,,0.0,n=4 exposures; SNR=-0.88
61191.58036779953,2461192.0803677994,ATLAS_FP_nightlystack,ATLAS_o,27825.0,15151.0,,,,20.289,,0.0,n=3 exposures; SNR=1.84
61192.45689810021,2461192.9568981,ZTF_ZFPS_nightly,ZTF_i,-4327.8,9413.5,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.46
61193.312543995686,2461193.8125439957,ATLAS_FP_nightlystack,ATLAS_o,-1591.0,12529.0,,,,,,0.0,n=4 exposures; SNR=-0.13
61195.42188660009,2461195.9218866,ZTF_ZFPS_nightly,ZTF_g,-22251.8,12024.6,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-1.85
61195.54114037245,2461196.0411403724,ATLAS_FP_nightlystack,ATLAS_o,12804.0,13689.0,,,,21.132,,0.0,n=4 exposures; SNR=0.94
61199.46409719997,2461199.9640972,ZTF_ZFPS_nightly,ZTF_i,7112.3,8731.9,,,,21.77,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=0.81
61201.41344910022,2461201.9134491,ZTF_ZFPS_nightly,ZTF_r,-3804.8,4209.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.90
61201.42861110019,2461201.9286111,ZTF_ZFPS_nightly,ZTF_g,8404.6,5089.1,,,,21.589,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.65
61201.45508099999,2461201.955081,ZTF_ZFPS_nightly,ZTF_i,13703.6,7791.6,,,,21.058,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.76
61201.55156324439,2461202.0515632443,ATLAS_FP_nightlystack,ATLAS_o,8406.0,6562.0,,,,21.589,,0.0,n=4 exposures; SNR=1.28
61202.578932015786,2461203.0789320157,ATLAS_FP_nightlystack,ATLAS_o,9785.0,5862.0,,,,21.424,,0.0,n=4 exposures; SNR=1.67
61203.42520829989,2461203.9252083,ZTF_ZFPS_nightly,ZTF_g,10021.1,4114.6,,,,21.398,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=2.44
61204.43115739989,2461204.9311574,ZTF_ZFPS_nightly,ZTF_i,15374.6,6453.8,,,,20.933,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=2.38
61204.5242596204,2461205.0242596203,ATLAS_FP_nightlystack,ATLAS_o,12106.0,8372.0,,,,21.192,,0.0,n=3 exposures; SNR=1.45
61205.41180559993,2461205.9118056,ZTF_ZFPS_nightly,ZTF_r,11114.1,4642.2,,,,21.285,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=2.39
61205.43543979991,2461205.9354398,ZTF_ZFPS_nightly,ZTF_i,7978.8,6167.9,,,,21.645,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.29
61205.458865699824,2461205.9588657,ZTF_ZFPS_nightly,ZTF_g,9538.9,3178.4,,,,21.451,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=3.00
61206.45474540024,2461206.9547454,ZTF_ZFPS_nightly,ZTF_g,16232.3,3615.8,,,,20.874,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=4.49; DETECTION
61206.46106480015,2461206.9610648,ZTF_ZFPS_nightly,ZTF_r,16932.8,3428.7,,,,20.828,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=4.94; DETECTION
61207.46498840023,2461207.9649884,ZTF_ZFPS_nightly,ZTF_i,26697.3,8135.5,,,,20.334,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=3.28
61208.45783559978,2461208.9578356,ZTF_ZFPS_nightly,ZTF_i,-2004.2,7623.2,,,,,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=-0.26
61209.45572920004,2461209.9557292,ZTF_ZFPS_nightly,ZTF_i,30773.3,7402.9,,,,20.18,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=4.16; DETECTION
61210.4197338,2461210.9197338,ZTF_ZFPS_nightly,ZTF_g,15689.6,3656.7,,,,20.911,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=4.29; DETECTION
61210.46234950004,2461210.9623495,ZTF_ZFPS_nightly,ZTF_r,19322.4,3045.7,,,,20.685,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=6.34; DETECTION
61210.55243752461,2461211.052437525,ATLAS_FP_nightlystack,ATLAS_o,11131.0,5432.0,,,,21.284,,0.0,n=4 exposures; SNR=2.05
61211.31352476681,2461211.813524767,ATLAS_FP_nightlystack,ATLAS_c,38699.0,16477.0,,,,19.931,,0.0,n=4 exposures; SNR=2.35
61211.45460649998,2461211.9546065,ZTF_ZFPS_nightly,ZTF_i,20871.7,6547.1,,,,20.601,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=3.19
61212.45929400018,2461212.959294,ZTF_ZFPS_nightly,ZTF_i,10879.9,5286.9,,,,21.309,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=2.06
61213.27873709733,2461213.7787370975,ATLAS_FP_nightlystack,ATLAS_o,22812.0,3938.0,,,,20.505,,0.0,n=8 exposures; SNR=5.79; DETECTION
61213.46539432434,2461213.965394324,ATLAS_FP_nightlystack,ATLAS_c,14411.0,5125.0,,,,21.003,,0.0,n=5 exposures; SNR=2.81
61214.28485770363,2461214.784857704,ATLAS_FP_nightlystack,ATLAS_o,29795.0,5552.0,,,,20.215,,0.0,n=4 exposures; SNR=5.37; DETECTION
61214.45480319997,2461214.9548032,ZTF_ZFPS_nightly,ZTF_r,18749.0,2920.5,,,,20.718,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=6.42; DETECTION
61214.58219468146,2461215.0821946813,ATLAS_FP_nightlystack,ATLAS_c,15566.0,4962.0,,,,20.92,,0.0,n=4 exposures; SNR=3.14
61216.29224800678,2461216.792248007,ATLAS_FP_nightlystack,ATLAS_o,23099.0,6471.0,,,,20.491,,0.0,n=4 exposures; SNR=3.57
61216.45833329996,2461216.9583333,ZTF_ZFPS_nightly,ZTF_i,18619.9,6082.2,,,,20.725,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=3.06
61217.24938480656,2461217.7493848065,ATLAS_FP_nightlystack,ATLAS_o,29106.0,8594.0,,,,20.24,,0.0,n=4 exposures; SNR=3.39
61217.37881939998,2461217.8788194,ZTF_ZFPS_nightly,ZTF_g,11603.8,7556.0,,,,21.239,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.54
61217.457615700085,2461217.9576157,ZTF_ZFPS_nightly,ZTF_r,16767.5,3350.2,,,,20.839,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=5.00; DETECTION
61218.48760419992,2461218.9876042,ZTF_ZFPS_nightly,ZTF_r,20724.6,17311.3,,,,20.609,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=1.20
61219.3952314998,2461219.8952315,ZTF_ZFPS_nightly,ZTF_r,18416.8,9155.1,,,,20.737,,0.0,ZFPS req479165 nightly IVW stack; n=1; SNR=2.01
61219.49204951965,2461219.992049519,ATLAS_FP_nightlystack,ATLAS_o,2995.0,10083.0,,,,22.709,,0.0,n=4 exposures; SNR=0.3
